case_id,scene,sar_frame,optical_state,support_failure_type,azimuth_alignment_status,range_alignment_status,gt_area_coverage_ratio,gt_energy_coverage_ratio,morphology_coverage_proxy,main_energy_strip_relative_to_support,neighbor_or_background_interference,human_review_note,recommended_next_action,not_allowed_conclusion
PAIR_GM_RM017_o166_s346_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,346,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o167_s347_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,347,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o167_s348_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,348,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o168_s349_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,349,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o168_s350_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,350,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o168_s351_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,351,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o169_s352_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,352,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o169_s353_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,353,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o171_s356_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,356,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o171_s357_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,357,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o172_s358_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,358,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,359,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,360,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o173_s361_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,361,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated;state_condition=ambiguous_or_review_only;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
