probe_id,relationship_type,sample_pool,clean_morphology_inclusion,scene,object_hypothesis_id,state_condition,optical_frame,tau0_sar_frame,sar_frame_probe,paired_gt_sar_frame_posthoc,gt_frame_delta_sar_frames,c_time_status,support_region_source,support_region_mode,support_azimuth_center_deg,support_azimuth_start_deg,support_azimuth_end_deg,support_azimuth_width_deg,state_margin_deg,range_prior_mode,support_radius_min_px,support_radius_max_px,c_shell_status,support_area_px,support_center_x,support_center_y,local_peak_x,local_peak_y,local_peak_intensity,support_mean_intensity,background_mean_intensity,peak_to_background_ratio,support_to_background_ratio,scatter_centroid_x,scatter_centroid_y,centroid_residual_px,range_profile_peak_radius_px,azimuth_profile_peak_deg,topk_local_peaks,sar_image_path,sar_observation_status,gt_inside_support_posthoc,gt_azimuth_inside_posthoc,gt_radius_inside_posthoc,gt_center_to_peak_distance_posthoc_px,notes,provenance_labels
F0200,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,167,347.9167,347,347,-0.9167,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-0.3561,-24.7994,24.0873,48.8866,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,757569,1149.8589,664.2629,1242,1,1,0.2938,0.5752,1.7385,0.5108,1157.0815,701.8228,38.2481,1252,0.5,"1242,1,1;1291,5,1;1155,1298,0.9961;1571,65,0.9961;803,45,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000347.png,support_region_observation_extracted,true,true,true,1013.436,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0201,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,167,347.9167,348,348,0.0833,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-0.3561,-24.7994,24.0873,48.8866,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,757569,1149.8589,664.2629,1571,65,1,0.2825,0.5687,1.7585,0.4969,1153.958,687.6736,23.7668,1252,0.5,"1583,69,1;1156,1298,0.9961;1401,21,0.9961;1291,5,0.9961;1243,1,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000348.png,support_region_observation_extracted,true,true,true,1029.677,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0202,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,168,350,349,349,-1,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,1.8206,-22.8337,26.4748,49.3085,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,764097,1175.1697,664.5864,1519,49,1,0.285,0.5711,1.751,0.499,1182.9136,678.9861,16.3499,1260,0.5,"1519,49,1;1163,1300,0.9961;1064,1,0.9961;1583,69,0.9961;1154,1330,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000349.png,support_region_observation_extracted,true,true,true,1016.895,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0203,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,168,350,350,350,0,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,1.8206,-22.8337,26.4748,49.3085,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,764097,1175.1697,664.5864,1244,1,1,0.2708,0.5634,1.775,0.4806,1179.6455,674.0448,10.464,1260,0.5,"1648,93,1;1146,1299,1;796,47,1;1244,1,1;645,99,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000350.png,support_region_observation_extracted,true,true,true,1005.635,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0204,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,168,350,351,351,1,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,1.8206,-22.8337,26.4748,49.3085,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,764097,1175.1697,664.5864,796,47,1,0.2754,0.5666,1.7649,0.486,1176.3644,666.8449,2.5551,1268,0.5,"1638,89,1;796,47,1;1146,1299,1;1658,97,0.9961;1162,1312,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000351.png,support_region_observation_extracted,true,true,true,1040.165,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0205,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,169,352.0833,352,352,-0.0833,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,4.1835,-20.6684,29.0354,49.7038,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,770230,1202.6109,666.0255,796,47,1,0.2769,0.5683,1.7595,0.4872,1203.9736,663.4662,2.8995,1252,0.5,"1144,1299,1;1638,89,1;796,47,1;1768,148,0.9961;1242,1,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000352.png,support_region_observation_extracted,true,true,true,1040.01,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0206,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,169,352.0833,353,353,0.9167,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,4.1835,-20.6684,29.0354,49.7038,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,770230,1202.6109,666.0255,796,47,1,0.2728,0.566,1.7668,0.4821,1202.9039,667.1909,1.2017,1252,0.5,"1153,1295,1;796,47,1;1519,49,1;1546,57,0.9961;1681,107,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000353.png,support_region_observation_extracted,true,true,true,1045.598,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0207,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,171,356.25,356,356,-0.25,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,8.9337,-16.4264,34.2938,50.7202,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,785989,1257.4785,672.3337,796,47,1,0.2573,0.5592,1.7884,0.4602,1261.4485,665.6125,7.8061,1252,0.5,"1146,1299,1;796,47,1;1898,225,0.9961;1258,2,0.9961;1170,1307,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000356.png,support_region_observation_extracted,true,true,true,1054.065,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0208,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,171,356.25,357,357,0.75,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,8.9337,-16.4264,34.2938,50.7202,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,785989,1257.4785,672.3337,796,47,1,0.2716,0.5676,1.7617,0.4784,1259.0989,677.8567,5.7558,1252,0.5,"796,47,1;1519,49,1;1838,187,1;1146,1299,1;1898,225,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000357.png,support_region_observation_extracted,true,true,true,1052.689,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0209,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,172,358.3333,358,358,-0.3333,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,11.3545,-14.1599,36.8688,51.0287,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,790709,1285.1898,677.2918,1838,187,1,0.2723,0.5686,1.7587,0.4789,1285.4209,677.9754,0.7215,1252,0.5,"1838,187,1;1172,1306,1;1064,1,0.9961;1244,1,0.9961;1898,225,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000358.png,support_region_observation_extracted,true,true,true,1020.063,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0210,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,172,358.3333,359,359,0.6667,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,11.3545,-14.1599,36.8688,51.0287,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,790709,1285.1898,677.2918,1638,89,1,0.2881,0.5777,1.7309,0.4986,1284.9791,687.1816,9.892,1252,0.5,"1898,225,1;1638,89,1;1935,251,1;1172,1306,0.9961;1149,1297,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000359.png,support_region_observation_extracted,true,true,true,1006.72,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0211,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,173,360.4167,360,360,-0.4167,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,13.897,-11.8959,39.6899,51.5859,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,799405,1314.0421,683.7547,1838,187,1,0.2493,0.5566,1.7966,0.448,1313.708,701.2089,17.4574,1252,0.5,"1838,187,1;1170,1307,0.9961;1712,121,0.9961;1151,1297,0.9961;1354,13,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000360.png,support_region_observation_extracted,true,true,true,1015.034,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0212,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,173,360.4167,361,361,0.5833,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,13.897,-11.8959,39.6899,51.5859,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,799405,1314.0421,683.7547,934,17,1,0.225,0.5428,1.8424,0.4145,1315.0999,680.9292,3.017,1252,0.5,"1838,187,1;1519,49,1;934,17,1;1290,5,0.9961;1161,1298,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000361.png,support_region_observation_extracted,true,true,true,1041.09,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0213,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0001,ambiguous_or_review_only,0,0,0,0,0,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,4.2719,-32.6444,41.1881,73.8324,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,1144214,1203.6358,666.1012,1048,3,1,0.1433,0.5736,1.7434,0.2498,1125.2315,772.0172,131.7779,1332,0.5,"1704,117,1;631,105,1;1421,25,1;1148,1300,1;887,25,1",D:\profile\research\data\GM_RM019\GM_RM019_SARframes\000000.png,support_region_observation_extracted,true,true,true,1202.034,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0214,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0001,ambiguous_or_review_only,2,4.1667,4,4,-0.1667,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,5.3656,-30.6586,41.3897,72.0483,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,1116557,1216.3104,667.1697,1048,3,1,0.1486,0.5664,1.7657,0.2624,1132.9605,777.5334,138.3017,1332,0.5,"1704,117,1;1159,1295,1;1139,1304,1;1421,25,1;887,25,1",D:\profile\research\data\GM_RM019\GM_RM019_SARframes\000004.png,support_region_observation_extracted,true,true,true,1201.046,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0215,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0001,ambiguous_or_review_only,4,8.3333,8,8,-0.3333,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,7.0432,-27.4549,41.5414,68.9963,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,1069251,1235.7067,669.2783,1064,1,1,0.2301,0.5903,1.6939,0.3898,1121.37,763.7023,148.2861,1244,-22.5,"1800,165,1;1151,1300,1;1704,117,1;1064,1,1;1421,25,1",D:\profile\research\data\GM_RM019\GM_RM019_SARframes\000008.png,support_region_observation_extracted,true,true,true,1201.432,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0216,optical_single_frame_to_sar_single_frame,detection_dropout_temporal_continuation,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008;oty1t_obj_GM_RM017_bytetrack_bt_0010,dropout_or_no_match,149,310.4167,310,310,-0.4167,inside_software_sync_short_window,optical_temporal_continuation_bbox_diagnostic,coarse_optical_azimuth_sector_broad_range,-36.4972,-58.3968,-14.5976,43.7991,18,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,678855,757.666,794.9306,1144,1299,1,0.2209,0.5245,1.9066,0.4212,749.3617,743.1394,52.4528,1252,-21.5,"1134,1314,1;626,107,0.9922;783,51,0.9922;1153,1329,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000310.png,support_region_observation_extracted,true,true,true,527.784,Dropout pool uses optical temporal continuation diagnostic bbox; excluded from clean morphology.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;manual_or_review_anchor
F0217,optical_single_frame_to_sar_single_frame,detection_dropout_temporal_continuation,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008;oty1t_obj_GM_RM017_bytetrack_bt_0010,dropout_or_no_match,183,381.25,381,381,-0.25,inside_software_sync_short_window,optical_temporal_continuation_bbox_diagnostic,coarse_optical_azimuth_sector_broad_range,26.24,4.9056,47.5743,42.6688,18,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,661340,1448.6144,732.9173,1291,5,1,0.2118,0.515,1.9419,0.4112,1482.4748,644.3455,94.8234,1252,9.5,"1946,259,1;1291,5,1;1173,1307,1;2128,421,1;2100,392,1",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000381.png,support_region_observation_extracted,true,true,true,1007.879,Dropout pool uses optical temporal continuation diagnostic bbox; excluded from clean morphology.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;manual_or_review_anchor
F0218,optical_single_frame_to_sar_single_frame,detection_dropout_temporal_continuation,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008;oty1t_obj_GM_RM017_bytetrack_bt_0010,dropout_or_no_match,183,381.25,382,382,0.75,inside_software_sync_short_window,optical_temporal_continuation_bbox_diagnostic,coarse_optical_azimuth_sector_broad_range,26.24,4.9056,47.5743,42.6688,18,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,661340,1448.6144,732.9173,1291,5,1,0.2139,0.5164,1.9366,0.4142,1486.8672,638.6337,101.748,1244,9.5,"1291,5,1;1173,1307,1;2128,421,1;1886,217,1;1946,259,1",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000382.png,support_region_observation_extracted,true,true,true,1006.983,Dropout pool uses optical temporal continuation diagnostic bbox; excluded from clean morphology.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;manual_or_review_anchor
