case_id,scene,sar_frame,component_id,source_region,component_area,component_long_axis,component_short_axis,component_aspect_ratio,component_energy,relative_to_gt_scale,hierarchy_label,why_not_vehicle_if_atom,composition_group_id,composition_description,posthoc_gt_relation,notes
GTREF_GM_RM011_s276_saronly_gm_rm011_000276_01,GM_RM011,276,C008,gt_inside,19,7.079,3.676,1.926,2670,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s276_saronly_gm_rm011_000276_01,GM_RM011,276,SHELL_0419,gt_inside,1666,59.223,27.758,,356062,vehicle_scale,vehicle_scale_shell_hypothesis,,SHELL_0419,multiple atom/part components form a GT-scale shell/body hypothesis,GT-scale composition hypothesis; not final annotation,Vehicle-scale shell hypothesis requires multiple parts at GT scale and remains posthoc.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_01,GM_RM011,277,C001,gt_inside,507,38.777,23.939,1.6198,87045,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0420,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_01,GM_RM011,277,C002,gt_inside,330,33.303,17.56,1.8965,57693,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0420,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_01,GM_RM011,277,C003,gt_inside,172,29.648,12.547,2.3629,29218,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_01,GM_RM011,277,C004,gt_inside,102,21.547,7.382,2.9191,17980,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_01,GM_RM011,277,C005,gt_inside,99,18.959,8.358,2.2685,17246,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_01,GM_RM011,277,C006,gt_inside,99,18.362,9.455,1.9421,17034,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_01,GM_RM011,277,C007,gt_inside,81,17.368,10.508,1.6529,13854,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_01,GM_RM011,277,C008,gt_inside,68,20.202,8.492,2.3789,10717,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_01,GM_RM011,277,SHELL_0420,gt_inside,1458,38.777,23.939,,250787,vehicle_scale,vehicle_scale_shell_hypothesis,,SHELL_0420,multiple atom/part components form a GT-scale shell/body hypothesis,GT-scale composition hypothesis; not final annotation,Vehicle-scale shell hypothesis requires multiple parts at GT scale and remains posthoc.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_02,GM_RM011,277,C001,gt_inside,477,29.998,26.783,1.12,89003,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0421,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_02,GM_RM011,277,C002,gt_inside,265,51.908,10.734,4.8359,48916,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0421,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_02,GM_RM011,277,C003,gt_inside,248,33.785,17.482,1.9326,45295,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_02,GM_RM011,277,C004,gt_inside,169,26.723,13.606,1.964,30975,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_02,GM_RM011,277,C005,gt_inside,124,20.961,13.64,1.5367,23361,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_02,GM_RM011,277,C006,gt_inside,111,18.681,12.422,1.5038,20878,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_02,GM_RM011,277,C007,gt_inside,106,18.043,9.408,1.9178,19971,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_02,GM_RM011,277,C008,gt_inside,84,22.615,10.482,2.1576,15471,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_02,GM_RM011,277,SHELL_0421,gt_inside,1584,51.908,26.783,,293870,vehicle_scale,vehicle_scale_shell_hypothesis,,SHELL_0421,multiple atom/part components form a GT-scale shell/body hypothesis,GT-scale composition hypothesis; not final annotation,Vehicle-scale shell hypothesis requires multiple parts at GT scale and remains posthoc.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_03,GM_RM011,277,C001,gt_inside,614,68.872,22.843,3.015,109510,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0422,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_03,GM_RM011,277,C002,gt_inside,455,53.193,26.207,2.0297,80131,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0422,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_03,GM_RM011,277,C003,gt_inside,350,33.358,22.106,1.509,63050,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_03,GM_RM011,277,C004,gt_inside,149,42.424,10.37,4.091,26026,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_03,GM_RM011,277,C005,gt_inside,101,28.507,8.634,3.3018,17663,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_03,GM_RM011,277,C006,gt_inside,98,19.881,10.962,1.8136,16859,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_03,GM_RM011,277,C007,gt_inside,43,15.291,5.396,2.8339,7317,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_03,GM_RM011,277,C008,gt_inside,29,11.59,4.382,2.6449,7134,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_saronly_gm_rm011_000277_01,GM_RM011,277,C001,gt_inside,2270,84.966,40.75,2.0851,573506,vehicle_scale,vehicle_scale_shell_hypothesis,,SHELL_0423,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s277_saronly_gm_rm011_000277_01,GM_RM011,277,C002,gt_inside,5,3.464,2,1.7321,1270,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s278_frameadd_gm_rm011_000133_000278_01,GM_RM011,278,C001,gt_inside,473,36.791,30.731,1.1972,77676,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0424,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s278_frameadd_gm_rm011_000133_000278_01,GM_RM011,278,C002,gt_inside,328,34.106,17.012,2.0048,55012,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0424,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s278_frameadd_gm_rm011_000133_000278_01,GM_RM011,278,C003,gt_inside,137,24.83,12.295,2.0195,22345,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s278_frameadd_gm_rm011_000133_000278_01,GM_RM011,278,C004,gt_inside,126,19.07,12.241,1.5579,20617,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s278_frameadd_gm_rm011_000133_000278_01,GM_RM011,278,C005,gt_inside,85,15.983,13.166,1.2139,14044,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s278_frameadd_gm_rm011_000133_000278_01,GM_RM011,278,C006,gt_inside,77,20.8,6.647,3.1292,12682,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s278_frameadd_gm_rm011_000133_000278_01,GM_RM011,278,C007,gt_inside,42,17.843,3.389,5.2655,7106,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s278_frameadd_gm_rm011_000133_000278_01,GM_RM011,278,C008,gt_inside,36,16.209,3.574,4.535,5628,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s278_frameadd_gm_rm011_000133_000278_02,GM_RM011,278,C001,gt_inside,566,39.949,29.987,1.3322,100538,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0425,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
