response_thread_id,scene,extraction_profile,start_sar_frame,end_sar_frame,duration_frames,component_count,branch_count,gap_count,azimuth_center_start,azimuth_center_end,radial_center_start,radial_center_end,azimuth_drift,radial_drift_px,mean_local_contrast,max_local_contrast,integrated_excess,shape_stability,temporal_continuity,static_clutter_likelihood,matched_control_available_ratio,mean_spatial_control_ratio,mean_temporal_control_ratio,dynamic_response_status,component_ids
WGV33D_THREAD_003239,GM_RM011,main,641,642,2,2,0,0,3.524,5.9316,139.9548,139.8999,2.4076,-0.0549,2.609864,2.615723,8790.500008,0.75,1,0.047324,1,0.996337,1.971731,transient_unlinked,WGV33D_MAIN_F0641_C025680;WGV33D_MAIN_F0642_C025710
WGV33D_THREAD_003240,GM_RM011,main,641,645,5,3,3,2,29.967,31.5091,108.9811,114,1.5421,5.0189,3.973796,4.208496,7325.999897,0.6983,0.5,0.037387,1,1.3791,2.002224,dynamic_local_response_supported,WGV33D_MAIN_F0641_C025687;WGV33D_MAIN_F0643_C025745;WGV33D_MAIN_F0645_C025798
WGV33D_THREAD_003241,GM_RM011,main,642,644,3,2,2,1,31.0439,33.4683,70,71.5658,2.4244,1.5658,3.156543,3.339453,3580.999954,0.6,0.5,0.053133,1,1.172346,2.325992,transient_unlinked,WGV33D_MAIN_F0642_C025715;WGV33D_MAIN_F0644_C025775
WGV33D_THREAD_003242,GM_RM011,main,643,643,1,1,1,0,14.9869,14.9869,122,122,0,0,2.915039,2.915039,1293.5,1,0,0.018277,1,1.498317,2.572254,transient_unlinked,WGV33D_MAIN_F0643_C025741
WGV33D_THREAD_003243,GM_RM011,main,643,643,1,1,1,0,31.981,31.981,70,70,0,0,2.928223,2.928223,1301.999977,1,0,0.050914,1,1.270051,2.60625,transient_unlinked,WGV33D_MAIN_F0643_C025746
WGV33D_THREAD_003244,GM_RM011,main,644,644,1,1,1,0,-44.2856,-44.2856,220.3299,220.3299,0,0,4.020312,4.020312,5625.999733,1,0,0.06423,1,1.749132,1.32057,transient_unlinked,WGV33D_MAIN_F0644_C025765
WGV33D_THREAD_003245,GM_RM011,main,644,658,15,9,9,7,23.5952,50.7465,55.314,87.6322,27.1513,32.3182,3.942012,5.071094,34965.50024,0.734544,0.5,0.057174,1,1.282226,1.845662,dynamic_local_response_supported,WGV33D_MAIN_F0644_C025773;WGV33D_MAIN_F0646_C025826;WGV33D_MAIN_F0648_C025885;WGV33D_MAIN_F0650_C025945;WGV33D_MAIN_F0652_C025999;WGV33D_MAIN_F0650_C025947;WGV33D_MAIN_F0654_C026062;WGV33D_MAIN_F0656_C026115;WGV33D_MAIN_F0658_C026176
WGV33D_THREAD_003246,GM_RM011,main,645,651,7,5,5,3,10.1704,9.6977,143.2921,145.2939,-0.4727,2.0018,2.817625,3.384115,20319.500313,0.749252,0.5,0.042845,1,1.117434,2.941109,dynamic_local_response_mixed,WGV33D_MAIN_F0645_C025796;WGV33D_MAIN_F0647_C025853;WGV33D_MAIN_F0647_C025852;WGV33D_MAIN_F0649_C025911;WGV33D_MAIN_F0651_C025971
WGV33D_THREAD_003247,GM_RM011,main,646,648,3,2,2,1,-32.5391,-29.9287,86,82,2.6104,-4,3.102783,3.476562,2276.500035,0.875,0.5,0.029156,1,1.553545,2.127502,transient_unlinked,WGV33D_MAIN_F0646_C025817;WGV33D_MAIN_F0648_C025876
WGV33D_THREAD_003248,GM_RM011,main,646,646,1,1,1,0,-24.2987,-24.2987,159.9589,159.9589,0,0,2.736003,2.736003,4082.999828,1,0,0.031767,1,1.41641,2.837127,transient_unlinked,WGV33D_MAIN_F0646_C025820
WGV33D_THREAD_003249,GM_RM011,main,647,653,7,4,4,3,-54.2993,-47.8127,84.4465,67.4246,6.4866,-17.0219,4.175349,4.932617,12428.500015,0.665401,0.5,0.030039,1,1.458457,3.387311,dynamic_local_response_supported,WGV33D_MAIN_F0647_C025840;WGV33D_MAIN_F0649_C025899;WGV33D_MAIN_F0651_C025961;WGV33D_MAIN_F0653_C026013
WGV33D_THREAD_003250,GM_RM011,main,647,647,1,1,0,0,-23.6982,-23.6982,156.5642,156.5642,0,0,2.708252,2.708252,5061.499813,1,0,0.03329,1,1.42054,2.696356,transient_unlinked,WGV33D_MAIN_F0647_C025846
WGV33D_THREAD_003251,GM_RM011,main,647,655,9,5,4,4,-16.4918,-14.8239,150.2751,148.7293,1.6679,-1.5458,2.964618,3.295898,17558.000004,0.578817,0.5,0.041645,1,1.132091,3.094811,dynamic_local_response_mixed,WGV33D_MAIN_F0647_C025848;WGV33D_MAIN_F0649_C025908;WGV33D_MAIN_F0651_C025966;WGV33D_MAIN_F0653_C026021;WGV33D_MAIN_F0655_C026083
WGV33D_THREAD_003252,GM_RM011,main,647,647,1,1,1,0,19.0172,19.0172,150,150,0,0,3.081055,3.081055,1564,1,0,0.037859,1,1.151754,3.746077,transient_unlinked,WGV33D_MAIN_F0647_C025855
WGV33D_THREAD_003253,GM_RM011,main,647,647,1,1,1,0,28.5255,28.5255,63.6267,63.6267,0,0,3.054036,3.054036,5137.999905,1,0,0.075791,1,1.024243,1.842019,transient_unlinked,WGV33D_MAIN_F0647_C025856
WGV33D_THREAD_003254,GM_RM011,main,647,649,3,2,2,1,27.9651,30.97,134,138,3.0049,4,2.702636,2.845703,2617.999996,1,0.5,0.007506,1,1.16269,3.694258,transient_unlinked,WGV33D_MAIN_F0647_C025857;WGV33D_MAIN_F0649_C025914
WGV33D_THREAD_003255,GM_RM011,main,648,652,5,3,3,2,-41.651,-41.2905,209.0913,198.0605,0.3605,-11.0308,3.906836,4.253581,17457.000454,0.796844,0.5,0.03195,1,1.637498,2.700965,dynamic_local_response_supported,WGV33D_MAIN_F0648_C025873;WGV33D_MAIN_F0650_C025931;WGV33D_MAIN_F0652_C025989
WGV33D_THREAD_003256,GM_RM011,main,648,652,5,5,5,2,-11.6391,-7.4447,60.6125,52.2734,4.1944,-8.3391,2.871332,3.053711,6304.999989,0.617315,0.5,0.087873,1,1.136856,2.277045,dynamic_local_response_mixed,WGV33D_MAIN_F0648_C025880;WGV33D_MAIN_F0650_C025939;WGV33D_MAIN_F0652_C025995;WGV33D_MAIN_F0652_C025994;WGV33D_MAIN_F0650_C025940
WGV33D_THREAD_003257,GM_RM011,main,648,656,9,5,5,4,14.5159,19.6409,143.2407,150.5681,5.125,7.3274,2.744176,3.063802,23803.499984,0.701502,0.5,0.039454,1,1.066572,3.181745,dynamic_local_response_mixed,WGV33D_MAIN_F0648_C025883;WGV33D_MAIN_F0650_C025943;WGV33D_MAIN_F0652_C025997;WGV33D_MAIN_F0654_C026058;WGV33D_MAIN_F0656_C026114
WGV33D_THREAD_003258,GM_RM011,main,648,652,5,5,5,2,31.9228,36.1697,156.7654,167.3073,4.2469,10.5419,2.659373,2.764323,16692.000088,0.683069,0.5,0.019149,1,1.286631,2.76087,dynamic_local_response_supported,WGV33D_MAIN_F0648_C025886;WGV33D_MAIN_F0650_C025944;WGV33D_MAIN_F0652_C026000;WGV33D_MAIN_F0648_C025887;WGV33D_MAIN_F0650_C025946
WGV33D_THREAD_003259,GM_RM011,main,649,651,3,2,2,1,-29.4617,-25.0356,82,78,4.4261,-4,3.130046,3.333008,2119.500019,0.875,0.5,0.028014,1,1.582159,2.407331,transient_unlinked,WGV33D_MAIN_F0649_C025905;WGV33D_MAIN_F0651_C025965
WGV33D_THREAD_003260,GM_RM011,main,649,649,1,1,1,0,-7.5,-7.5,60.1789,60.1789,0,0,3.376953,3.376953,364.5,1,0,0.090078,1,1.136732,2.066351,transient_unlinked,WGV33D_MAIN_F0649_C025910
WGV33D_THREAD_003261,GM_RM011,main,649,649,1,1,1,0,33.2552,33.2552,160.9619,160.9619,0,0,2.837402,2.837402,2925.000015,1,0,0.022193,1,1.226147,3.605815,transient_unlinked,WGV33D_MAIN_F0649_C025915
WGV33D_THREAD_003262,GM_RM011,main,649,659,11,6,6,5,35.6272,52.4476,64.657,90.8978,16.8204,26.2408,4.074938,5.273926,22753.500266,0.755448,0.5,0.037402,1,1.413651,2.124766,dynamic_local_response_supported,WGV33D_MAIN_F0649_C025916;WGV33D_MAIN_F0651_C025974;WGV33D_MAIN_F0653_C026029;WGV33D_MAIN_F0655_C026092;WGV33D_MAIN_F0657_C026140;WGV33D_MAIN_F0659_C026213
WGV33D_THREAD_003263,GM_RM011,main,650,654,5,3,3,2,-17.0907,-11.7076,150.5935,145.5132,5.3831,-5.0803,2.724974,2.852995,27758.50021,0.732579,0.5,0.038757,1,1.361058,2.832734,dynamic_local_response_supported,WGV33D_MAIN_F0650_C025937;WGV33D_MAIN_F0652_C025993;WGV33D_MAIN_F0654_C026054
WGV33D_THREAD_003264,GM_RM011,main,650,650,1,1,0,0,-8.7669,-8.7669,140.1579,140.1579,0,0,2.791016,2.791016,6360.999958,1,0,0.040615,1,1.309457,2.737668,transient_unlinked,WGV33D_MAIN_F0650_C025938
WGV33D_THREAD_003265,GM_RM011,main,651,651,1,1,1,0,-11.4476,-11.4476,51.1549,51.1549,0,0,3.773828,3.773828,1941.5,1,0,0.132898,1,1.065903,3.0957,transient_unlinked,WGV33D_MAIN_F0651_C025968
WGV33D_THREAD_003266,GM_RM011,main,651,653,3,2,2,1,-1.5,-4.0131,60.0079,52.4136,-2.5131,-7.5943,3.062989,3.117188,3173.5,0.625,0.5,0.091384,1,1.129757,2.223977,transient_unlinked,WGV33D_MAIN_F0651_C025970;WGV33D_MAIN_F0653_C026024
WGV33D_THREAD_003267,GM_RM011,main,651,651,1,1,0,0,16.9313,16.9313,144.4466,144.4466,0,0,2.578516,2.578516,3877.000168,1,0,0.042559,1,0.968682,3.436052,transient_unlinked,WGV33D_MAIN_F0651_C025972
WGV33D_THREAD_003268,GM_RM011,main,652,652,1,1,1,0,-22.5533,-22.5533,76.7631,76.7631,0,0,3.748047,3.748047,1341.499977,1,0,0.025239,1,1.528612,2.573964,transient_unlinked,WGV33D_MAIN_F0652_C025992
WGV33D_THREAD_003269,GM_RM011,main,652,654,3,3,3,1,27.0113,29.9916,142,146,2.9803,4,2.801215,2.974609,6329.999801,0.831926,0.5,0.013998,1,1.035131,3.647906,dynamic_local_response_mixed,WGV33D_MAIN_F0652_C025998;WGV33D_MAIN_F0654_C026059;WGV33D_MAIN_F0654_C026061
WGV33D_THREAD_003270,GM_RM011,main,653,653,1,1,0,0,-21.8337,-21.8337,156.6039,156.6039,0,0,2.814453,2.814453,2195.999985,1,0,0.032637,1,1.097617,3.663674,transient_unlinked,WGV33D_MAIN_F0653_C026018
WGV33D_THREAD_003271,GM_RM011,main,653,653,1,1,1,0,-19.9636,-19.9636,75.8357,75.8357,0,0,3.080078,3.080078,2082.500011,1,0,0.027415,1,1.478035,2.404325,transient_unlinked,WGV33D_MAIN_F0653_C026019
WGV33D_THREAD_003272,GM_RM011,main,653,659,7,5,5,3,-10.9997,-2.9123,146,141.8918,8.0874,-4.1082,3.01171,3.401367,38756.99982,0.555423,0.5,0.042609,1,1.165662,2.923509,dynamic_local_response_mixed,WGV33D_MAIN_F0653_C026022;WGV33D_MAIN_F0655_C026086;WGV33D_MAIN_F0657_C026132;WGV33D_MAIN_F0659_C026206;WGV33D_MAIN_F0659_C026205
WGV33D_THREAD_003273,GM_RM011,main,653,653,1,1,1,0,-7.0622,-7.0622,66,66,0,0,3.299805,3.299805,800.499992,1,0,0.043734,1,1.362486,2.50423,transient_unlinked,WGV33D_MAIN_F0653_C026023
WGV33D_THREAD_003274,GM_RM011,main,653,653,1,1,1,0,31.0193,31.0193,158,158,0,0,2.862305,2.862305,1690.499977,1,0,0.02611,1,1.048157,3.879945,transient_unlinked,WGV33D_MAIN_F0653_C026028
WGV33D_THREAD_003275,GM_RM011,main,654,654,1,1,1,0,-16.4565,-16.4565,74,74,0,0,3.814063,3.814063,1923.000099,1,0,0.036815,1,1.632471,2.34868,transient_unlinked,WGV33D_MAIN_F0654_C026053
WGV33D_THREAD_003276,GM_RM011,main,654,654,1,1,1,0,30.0075,30.0075,90,90,0,0,3.367188,3.367188,840.000092,1,0,0.009138,1,1.476115,2.499171,transient_unlinked,WGV33D_MAIN_F0654_C026060
WGV33D_THREAD_003277,GM_RM011,main,655,655,1,1,1,0,-46.3015,-46.3015,228.4239,228.4239,0,0,4.835938,4.835938,4978,1,0,0.054569,1,1.76029,2.582651,transient_unlinked,WGV33D_MAIN_F0655_C026078
WGV33D_THREAD_003278,GM_RM011,main,655,656,2,2,2,0,-12.4374,-8.4514,74,73.3101,3.986,-0.6899,3.139161,3.39974,3657.499969,0.75,1,0.036554,1,1.518819,2.164543,transient_unlinked,WGV33D_MAIN_F0655_C026085;WGV33D_MAIN_F0656_C026109
WGV33D_THREAD_003279,GM_RM011,main,655,655,1,1,0,0,3.0651,3.0651,49.8537,49.8537,0,0,2.938743,2.938743,3996.5,1,0,0.140992,1,0.950207,1.415406,transient_unlinked,WGV33D_MAIN_F0655_C026088
WGV33D_THREAD_003280,GM_RM011,main,655,655,1,1,1,0,18.4964,18.4964,150,150,0,0,2.61263,2.61263,2182.500031,1,0,0.039164,1,1.188123,3.121163,transient_unlinked,WGV33D_MAIN_F0655_C026089
WGV33D_THREAD_003281,GM_RM011,main,655,655,1,1,0,0,38.8223,38.8223,172.7289,172.7289,0,0,2.445312,2.445312,2590.499985,1,0,0.015666,1,1.378626,3.033279,transient_unlinked,WGV33D_MAIN_F0655_C026091
WGV33D_THREAD_003282,GM_RM011,main,656,658,3,2,2,1,-45.0006,-41.9976,226,221.9738,3.003,-4.0262,4.825684,5.246094,5729.500042,0.75,0.5,0.069353,1,1.739277,2.935107,transient_unlinked,WGV33D_MAIN_F0656_C026103;WGV33D_MAIN_F0658_C026158
WGV33D_THREAD_003283,GM_RM011,main,656,664,9,5,5,4,-21.6512,-26.2445,164.0563,179.4716,-4.5933,15.4153,3.772399,4.111167,227004.499344,0.837323,0.5,0.056779,1,2.662757,1.384665,dynamic_local_response_supported,WGV33D_MAIN_F0656_C026105;WGV33D_MAIN_F0658_C026160;WGV33D_MAIN_F0660_C026228;WGV33D_MAIN_F0662_C026287;WGV33D_MAIN_F0664_C026347
WGV33D_THREAD_003284,GM_RM011,main,657,657,1,1,1,0,-47.9761,-47.9761,247.9043,247.9043,0,0,3.707031,3.707031,1846.49992,1,0,0.067885,1,1.605685,2.634786,transient_unlinked,WGV33D_MAIN_F0657_C026128
WGV33D_THREAD_003285,GM_RM011,main,657,657,1,1,1,0,-4.4699,-4.4699,71.8487,71.8487,0,0,2.941081,2.941081,2216.499947,1,0,0.037424,1,1.392638,2.136631,transient_unlinked,WGV33D_MAIN_F0657_C026136
WGV33D_THREAD_003286,GM_RM011,main,657,657,1,1,1,0,38.9798,38.9798,105.0746,105.0746,0,0,2.837402,2.837402,1672.000011,1,0,0.016319,1,1.308847,1.747496,transient_unlinked,WGV33D_MAIN_F0657_C026139
WGV33D_THREAD_003287,GM_RM011,main,658,659,2,2,0,0,-51.5065,-50.8586,70,67.1609,0.6479,-2.8391,4.264648,4.54362,2226.999969,1,1,0.017841,1,1.106642,2.904858,transient_unlinked,WGV33D_MAIN_F0658_C026155;WGV33D_MAIN_F0659_C026197
WGV33D_THREAD_003288,GM_RM011,main,658,660,3,2,1,1,-47.1215,-48.472,243.2986,245.8882,-1.3505,2.5896,4.873373,5.744792,7351.999752,0.8,0.5,0.061793,1,1.668518,2.536016,transient_unlinked,WGV33D_MAIN_F0658_C026156;WGV33D_MAIN_F0660_C026227
WGV33D_THREAD_003289,GM_RM011,main,658,658,1,1,1,0,-1.7668,-1.7668,71.6606,71.6606,0,0,4.125,4.125,2360.500008,1,0,0.046811,1,1.424987,2.219687,transient_unlinked,WGV33D_MAIN_F0658_C026167
WGV33D_THREAD_003290,GM_RM011,main,658,658,1,1,0,0,27.5,27.5,154.0286,154.0286,0,0,2.666667,2.666667,2124.999977,1,0,0.029591,1,1.210947,3.063363,transient_unlinked,WGV33D_MAIN_F0658_C026173
WGV33D_THREAD_003291,GM_RM011,main,658,658,1,1,0,0,33.9802,33.9802,156.0791,156.0791,0,0,2.587891,2.587891,1728.500061,1,0,0.011097,1,1.083743,3.331026,transient_unlinked,WGV33D_MAIN_F0658_C026174
WGV33D_THREAD_003292,GM_RM011,main,658,658,1,1,0,0,37.9586,37.9586,167.8342,167.8342,0,0,3.03125,3.03125,1512.999985,1,0,0.013055,1,1.055852,2.925576,transient_unlinked,WGV33D_MAIN_F0658_C026175
WGV33D_THREAD_003293,GM_RM011,main,659,659,1,1,1,0,-41.9601,-41.9601,219.9289,219.9289,0,0,3.608398,3.608398,4510.000122,1,0,0.077676,1,1.918161,3.508663,transient_unlinked,WGV33D_MAIN_F0659_C026199
WGV33D_THREAD_003294,GM_RM011,main,659,659,1,1,1,0,-16.9088,-16.9088,84.523,84.523,0,0,2.481445,2.481445,5068.999962,1,0,0.019303,1,1.464947,2.681044,transient_unlinked,WGV33D_MAIN_F0659_C026204
WGV33D_THREAD_003295,GM_RM011,main,659,661,3,2,2,1,1.6008,5.4938,70.847,72.5139,3.893,1.6669,3.040104,3.095052,2936.99997,0.8,0.5,0.042341,1,1.391472,1.874145,transient_unlinked,WGV33D_MAIN_F0659_C026209;WGV33D_MAIN_F0661_C026263
WGV33D_THREAD_003296,GM_RM011,main,659,659,1,1,0,0,42.0372,42.0372,180.1488,180.1488,0,0,2.90918,2.90918,1881.000183,1,0,0.013055,1,1.416496,2.752568,transient_unlinked,WGV33D_MAIN_F0659_C026212
WGV33D_THREAD_003297,GM_RM011,main,660,660,1,1,1,0,2.7763,2.7763,72.2165,72.2165,0,0,3.294531,3.294531,1452.500023,1,0,0.041253,1,1.375037,1.846939,transient_unlinked,WGV33D_MAIN_F0660_C026237
WGV33D_THREAD_003298,GM_RM011,main,660,660,1,1,0,0,18.4917,18.4917,146.9614,146.9614,0,0,2.294434,2.294434,2421.000061,1,0,0.044386,1,1.293527,2.979869,transient_unlinked,WGV33D_MAIN_F0660_C026241
WGV33D_THREAD_003299,GM_RM011,main,661,663,3,2,2,1,25.0641,26.8855,157.7992,158.8011,1.8214,1.0019,3.207397,3.634766,8854.499901,0.8125,0.5,0.037663,1,0.976203,3.120683,transient_unlinked,WGV33D_MAIN_F0661_C026268;WGV33D_MAIN_F0663_C026325
WGV33D_THREAD_003300,GM_RM011,main,662,662,1,1,1,0,7.5317,7.5317,74,74,0,0,4.134766,4.134766,917.000061,1,0,0.034813,1,1.912305,2.033195,transient_unlinked,WGV33D_MAIN_F0662_C026294
WGV33D_THREAD_003301,GM_RM011,main,662,662,1,1,0,0,25.4834,25.4834,158.8154,158.8154,0,0,3.155273,3.155273,4721.500092,1,0,0.035738,1,0.998673,3.137859,transient_unlinked,WGV33D_MAIN_F0662_C026297
WGV33D_THREAD_003302,GM_RM011,main,663,663,1,1,0,0,-43.9217,-43.9217,225.0479,225.0479,0,0,3.328993,3.328993,6455.000011,1,0,0.072672,1,1.483413,2.327134,transient_unlinked,WGV33D_MAIN_F0663_C026310
WGV33D_THREAD_003303,GM_RM011,main,663,663,1,1,1,0,10.74,10.74,74.8853,74.8853,0,0,4.435059,4.435059,996.499969,1,0,0.038512,1,1.176238,1.643153,transient_unlinked,WGV33D_MAIN_F0663_C026320
WGV33D_THREAD_003304,GM_RM011,main,663,663,1,1,0,0,34.5176,34.5176,164.3068,164.3068,0,0,2.796484,2.796484,3150.000027,1,0,0.016449,1,1.119113,3.098219,transient_unlinked,WGV33D_MAIN_F0663_C026327
WGV33D_THREAD_003305,GM_RM011,main,664,664,1,1,1,0,2.5,2.5,96.0104,96.0104,0,0,3.003906,3.003906,683.000023,1,0,0.075718,1,1.26042,1.39203,transient_unlinked,WGV33D_MAIN_F0664_C026355
WGV33D_THREAD_003306,GM_RM011,main,664,664,1,1,1,0,14.0267,14.0267,74,74,0,0,3.17334,3.17334,828.999985,1,0,0.046018,1,1.619195,1.643362,transient_unlinked,WGV33D_MAIN_F0664_C026358
WGV33D_THREAD_003307,GM_RM011,main,665,667,3,2,2,1,10.1965,8.4791,145.4788,144.5459,-1.7174,-0.9329,3.518942,4.00647,40590.49963,0.666667,0.5,0.043584,1,1.438505,2.17706,transient_unlinked,WGV33D_MAIN_F0665_C026385;WGV33D_MAIN_F0667_C026451
WGV33D_THREAD_003308,GM_RM011,main,665,666,2,2,2,0,4.8274,8.9765,96.6765,98,4.1491,1.3235,3.13151,3.53776,2921.000015,0.75,1,0.077785,1,1.329601,1.092811,transient_unlinked,WGV33D_MAIN_F0665_C026388;WGV33D_MAIN_F0666_C026418
WGV33D_THREAD_003309,GM_RM011,main,665,665,1,1,0,0,39.6837,39.6837,169.053,169.053,0,0,3.088281,3.088281,2989.000069,1,0,0.011749,1,1.084064,2.3984,transient_unlinked,WGV33D_MAIN_F0665_C026394
WGV33D_THREAD_003310,GM_RM011,main,666,673,8,5,2,3,-42.694,-35.5094,224.1252,203.4275,7.1846,-20.6977,3.734361,4.200817,67193.999531,0.782885,0.571429,0.075738,1,1.44828,1.668046,dynamic_local_response_supported,WGV33D_MAIN_F0666_C026410;WGV33D_MAIN_F0667_C026441;WGV33D_MAIN_F0669_C026511;WGV33D_MAIN_F0671_C026579;WGV33D_MAIN_F0673_C026648
WGV33D_THREAD_003311,GM_RM011,main,666,668,3,2,2,1,-20.2083,-19.9345,167.5516,171.4706,0.2738,3.919,3.999731,4.019767,104561.999061,0.846154,0.5,0.071845,1,2.967465,1.180639,transient_unlinked,WGV33D_MAIN_F0666_C026411;WGV33D_MAIN_F0668_C026477
WGV33D_THREAD_003312,GM_RM011,main,667,667,1,1,0,0,-26.2069,-26.2069,48.6373,48.6373,0,0,3.604818,3.604818,816,1,0,0.04047,1,1.178093,2.860697,transient_unlinked,WGV33D_MAIN_F0667_C026443
WGV33D_THREAD_003313,GM_RM011,main,667,667,1,1,1,0,-1.3706,-1.3706,145.3201,145.3201,0,0,2.674851,2.674851,11826.000298,1,0,0.049173,1,1.423333,2.174649,transient_unlinked,WGV33D_MAIN_F0667_C026447
WGV33D_THREAD_003314,GM_RM011,main,667,667,1,1,1,0,-2.7708,-2.7708,96.1694,96.1694,0,0,3.579799,3.579799,2527.999996,1,0,0.065647,1,1.201428,2.363739,transient_unlinked,WGV33D_MAIN_F0667_C026449
WGV33D_THREAD_003315,GM_RM011,main,667,667,1,1,1,0,22.5519,22.5519,78,78,0,0,3.315755,3.315755,675.999985,1,0,0.044822,1,1.590044,1.432109,transient_unlinked,WGV33D_MAIN_F0667_C026454
WGV33D_THREAD_003316,GM_RM011,main,668,670,3,2,2,1,-5.0043,-6.5011,78,78,-1.4968,0,3.040364,3.223307,1596.499993,0.833333,0.5,0.018712,1,1.306108,2.370964,transient_unlinked,WGV33D_MAIN_F0668_C026481;WGV33D_MAIN_F0670_C026551
WGV33D_THREAD_003317,GM_RM011,main,668,668,1,1,1,0,-0.5347,-0.5347,95.4808,95.4808,0,0,3.004395,3.004395,3096.999992,1,0,0.071149,1,1.254741,2.427037,transient_unlinked,WGV33D_MAIN_F0668_C026483
WGV33D_THREAD_003318,GM_RM011,main,668,670,3,2,2,1,18.0367,23.0842,100.5293,102.7786,5.0475,2.2493,3.001953,3.185547,6256.499928,1,0.5,0.065601,1,1.520552,1.24104,transient_unlinked,WGV33D_MAIN_F0668_C026489;WGV33D_MAIN_F0670_C026557
WGV33D_THREAD_003319,GM_RM011,main,669,670,2,2,0,0,-50.8435,-49.8321,264.8059,260.6729,1.0114,-4.133,4.058594,4.126953,6701.500187,1,1,0.041776,1,1.618491,1.41143,transient_unlinked,WGV33D_MAIN_F0669_C026510;WGV33D_MAIN_F0670_C026543
WGV33D_THREAD_003320,GM_RM011,main,669,672,4,3,1,1,-10.3261,-17.3756,160.196,168.9581,-7.0495,8.7621,3.787967,3.907434,228997.499875,0.851446,0.666667,0.072055,1,2.812204,1.593262,dynamic_local_response_supported,WGV33D_MAIN_F0669_C026512;WGV33D_MAIN_F0671_C026581;WGV33D_MAIN_F0672_C026610
WGV33D_THREAD_003321,GM_RM011,main,669,673,5,5,5,1,2.003,6.7629,95.2714,97.9879,4.7599,2.7165,4.099116,5.55599,14511.500118,0.632854,0.75,0.075678,1,1.225228,2.451831,dynamic_local_response_supported,WGV33D_MAIN_F0669_C026518;WGV33D_MAIN_F0671_C026589;WGV33D_MAIN_F0671_C026585;WGV33D_MAIN_F0672_C026616;WGV33D_MAIN_F0673_C026654
WGV33D_THREAD_003322,GM_RM011,main,669,671,3,2,2,1,21.8749,24.5767,101.8343,104.3157,2.7018,2.4814,3.615658,3.710612,5006.499958,0.916667,0.5,0.059922,1,1.404494,1.399498,transient_unlinked,WGV33D_MAIN_F0669_C026522;WGV33D_MAIN_F0671_C026592
WGV33D_THREAD_003323,GM_RM011,main,670,670,1,1,0,0,-43.6233,-43.6233,231.0353,231.0353,0,0,3.150112,3.150112,5947.999905,1,0,0.052033,1,1.473472,1.797206,transient_unlinked,WGV33D_MAIN_F0670_C026544
WGV33D_THREAD_003324,GM_RM011,main,670,670,1,1,0,0,-8.3708,-8.3708,161.7815,161.7815,0,0,3.718596,3.718596,98138.499443,1,0,0.065428,1,2.040281,1.181294,transient_unlinked,WGV33D_MAIN_F0670_C026545
WGV33D_THREAD_003325,GM_RM011,main,670,674,5,3,3,2,-34.3012,-26.9527,72.363,63.811,7.3485,-8.552,2.978386,3.167969,4040.500027,0.694292,0.5,0.081549,1,1.501575,1.937456,dynamic_local_response_supported,WGV33D_MAIN_F0670_C026546;WGV33D_MAIN_F0672_C026611;WGV33D_MAIN_F0674_C026678
WGV33D_THREAD_003326,GM_RM011,main,670,676,7,4,4,3,45.7854,51.5261,72.7878,90,5.7407,17.2122,3.92513,4.898438,6739.500023,0.633975,0.5,0.027415,1,1.179698,2.579935,dynamic_local_response_mixed,WGV33D_MAIN_F0670_C026562;WGV33D_MAIN_F0672_C026627;WGV33D_MAIN_F0674_C026690;WGV33D_MAIN_F0676_C026735
WGV33D_THREAD_003327,GM_RM011,main,671,672,2,2,0,0,14.6991,16.6752,149.6801,152.7666,1.9761,3.0865,2.986733,3.070146,44759.999618,0.542553,1,0.042477,1,1.117374,2.868438,transient_unlinked,WGV33D_MAIN_F0671_C026588;WGV33D_MAIN_F0672_C026622
WGV33D_THREAD_003328,GM_RM011,main,672,672,1,1,1,0,7.9112,7.9112,147.3804,147.3804,0,0,3.718843,3.718843,20254.49984,1,0,0.042832,1,1.092952,3.366979,transient_unlinked,WGV33D_MAIN_F0672_C026617
WGV33D_THREAD_003329,GM_RM011,main,672,676,5,3,3,2,8.4981,15.7198,98,101.0815,7.2217,3.0815,3.666287,4.319662,5203.000137,0.859624,0.5,0.079076,1,1.172435,2.964794,dynamic_local_response_mixed,WGV33D_MAIN_F0672_C026618;WGV33D_MAIN_F0674_C026686;WGV33D_MAIN_F0676_C026729
WGV33D_THREAD_003330,GM_RM011,main,672,672,1,1,1,0,13.1866,13.1866,80.7537,80.7537,0,0,3.46875,3.46875,1020.500031,1,0,0.023499,1,1.404488,2.032473,transient_unlinked,WGV33D_MAIN_F0672_C026620
WGV33D_THREAD_003331,GM_RM011,main,673,673,1,1,0,0,-48.0355,-48.0355,252.142,252.142,0,0,4.068359,4.068359,1951,1,0,0.036554,1,1.502039,1.895963,transient_unlinked,WGV33D_MAIN_F0673_C026647
WGV33D_THREAD_003332,GM_RM011,main,673,685,13,7,7,6,-4.1713,-2.9557,155.6245,162.7436,1.2156,7.1191,3.701801,3.982057,396952.496455,0.821682,0.5,0.069208,1,2.151642,1.400144,dynamic_local_response_supported,WGV33D_MAIN_F0673_C026650;WGV33D_MAIN_F0675_C026700;WGV33D_MAIN_F0677_C026750;WGV33D_MAIN_F0679_C026800;WGV33D_MAIN_F0681_C026856;WGV33D_MAIN_F0683_C026901;WGV33D_MAIN_F0685_C026945
