event_id,event_type,from_frame,to_frame,from_component_frame_id,to_component_frame_id,motion_compensated_distance_m,body_relative_displacement_m,energy_fraction_change,association_basis,association_scope
382_383_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,382,383,SAR000382_C02,SAR000383_C02,0.513538,0.513538,-0.012171,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
382_383_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,382,383,SAR000382_C02,SAR000383_C04,0.581635,0.581635,-0.014168,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
382_383_COMPONENT_DISAPPEARED_33_3,COMPONENT_DISAPPEARED,382,383,SAR000382_C03,,0,0,0.018044,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
382_383_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,382,383,SAR000382_C04,SAR000383_C03,0.094692,0.094692,-0.005145,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
382_383_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,382,383,SAR000382_C04,SAR000383_C02,0.50184,0.50184,0.000009,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
382_383_COMPONENT_CONTINUED_58_5,COMPONENT_CONTINUED,382,383,SAR000382_C05,SAR000383_C04,0.274455,0.274455,-0.000462,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
382_383_COMPONENT_CONTINUED_58_6,COMPONENT_CONTINUED,382,383,SAR000382_C06,SAR000383_C04,0.050167,0.050167,0.000992,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
382_383_COMPONENT_CONTINUED_58_7,COMPONENT_CONTINUED,382,383,SAR000382_C07,SAR000383_C04,0.668073,0.668073,0.006307,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
382_383_COMPONENT_MERGE_41_4,COMPONENT_MERGE,382,383,SAR000382_C04,SAR000383_C02,0.50184,0.50184,0.000009,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
382_383_COMPONENT_MERGE_41_2,COMPONENT_MERGE,382,383,SAR000382_C02,SAR000383_C02,0.513538,0.513538,-0.012171,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
382_383_COMPONENT_MERGE_41_6,COMPONENT_MERGE,382,383,SAR000382_C06,SAR000383_C04,0.050167,0.050167,0.000992,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
382_383_COMPONENT_MERGE_41_5,COMPONENT_MERGE,382,383,SAR000382_C05,SAR000383_C04,0.274455,0.274455,-0.000462,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
382_383_COMPONENT_MERGE_41_2,COMPONENT_MERGE,382,383,SAR000382_C02,SAR000383_C04,0.581635,0.581635,-0.014168,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
383_384_COMPONENT_CONTINUED_58_1,COMPONENT_CONTINUED,383,384,SAR000383_C01,SAR000384_C01,0.215922,0.215922,-0.056084,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
383_384_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,383,384,SAR000383_C02,SAR000384_C03,0.445844,0.445844,0.003998,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
383_384_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,383,384,SAR000383_C02,SAR000384_C06,0.596007,0.596007,-0.004673,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
383_384_COMPONENT_CONTINUED_58_3,COMPONENT_CONTINUED,383,384,SAR000383_C03,SAR000384_C03,0.155716,0.155716,0.009152,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
383_384_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,383,384,SAR000383_C04,SAR000384_C02,0.182949,0.182949,0.014263,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
383_384_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,383,384,SAR000383_C04,SAR000384_C06,0.502424,0.502424,-0.002676,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
383_384_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,383,384,SAR000383_C04,SAR000384_C09,0.581215,0.581215,-0.006281,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
383_384_COMPONENT_MERGE_41_3,COMPONENT_MERGE,383,384,SAR000383_C03,SAR000384_C03,0.155716,0.155716,0.009152,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
383_384_COMPONENT_MERGE_41_2,COMPONENT_MERGE,383,384,SAR000383_C02,SAR000384_C03,0.445844,0.445844,0.003998,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
383_384_COMPONENT_APPEARED_34_4,COMPONENT_APPEARED,383,384,,SAR000384_C04,0,0,0.009125,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
383_384_COMPONENT_APPEARED_34_5,COMPONENT_APPEARED,383,384,,SAR000384_C05,0,0,0.005167,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
383_384_COMPONENT_MERGE_41_4,COMPONENT_MERGE,383,384,SAR000383_C04,SAR000384_C06,0.502424,0.502424,-0.002676,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
383_384_COMPONENT_MERGE_41_2,COMPONENT_MERGE,383,384,SAR000383_C02,SAR000384_C06,0.596007,0.596007,-0.004673,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
383_384_COMPONENT_APPEARED_34_7,COMPONENT_APPEARED,383,384,,SAR000384_C07,0,0,0.005772,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
383_384_COMPONENT_APPEARED_34_8,COMPONENT_APPEARED,383,384,,SAR000384_C08,0,0,0.006529,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,384,385,SAR000384_C01,SAR000385_C03,0.139157,0.139157,-0.37325,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,384,385,SAR000384_C01,SAR000385_C04,0.342307,0.342307,-0.380067,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_DISAPPEARED_33_2,COMPONENT_DISAPPEARED,384,385,SAR000384_C02,,0,0,0.02498,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_DISAPPEARED_33_3,COMPONENT_DISAPPEARED,384,385,SAR000384_C03,,0,0,0.016712,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,384,385,SAR000384_C04,SAR000385_C04,0.429979,0.429979,0.016989,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,384,385,SAR000384_C04,SAR000385_C03,0.714524,0.714524,0.023806,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_CONTINUED_58_5,COMPONENT_CONTINUED,384,385,SAR000384_C05,SAR000385_C04,0.594364,0.594364,0.020947,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_DISAPPEARED_33_6,COMPONENT_DISAPPEARED,384,385,SAR000384_C06,,0,0,0.008041,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_DISAPPEARED_33_7,COMPONENT_DISAPPEARED,384,385,SAR000384_C07,,0,0,0.005772,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_CONTINUED_58_8,COMPONENT_CONTINUED,384,385,SAR000384_C08,SAR000385_C04,0.61139,0.61139,0.019585,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_CONTINUED_58_9,COMPONENT_CONTINUED,384,385,SAR000384_C09,SAR000385_C04,0.747155,0.747155,0.021678,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_APPEARED_34_1,COMPONENT_APPEARED,384,385,,SAR000385_C01,0,0,0.204626,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_APPEARED_34_2,COMPONENT_APPEARED,384,385,,SAR000385_C02,0,0,0.124317,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_MERGE_41_1,COMPONENT_MERGE,384,385,SAR000384_C01,SAR000385_C03,0.139157,0.139157,-0.37325,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_MERGE_41_4,COMPONENT_MERGE,384,385,SAR000384_C04,SAR000385_C03,0.714524,0.714524,0.023806,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_MERGE_41_1,COMPONENT_MERGE,384,385,SAR000384_C01,SAR000385_C04,0.342307,0.342307,-0.380067,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_MERGE_41_4,COMPONENT_MERGE,384,385,SAR000384_C04,SAR000385_C04,0.429979,0.429979,0.016989,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_MERGE_41_5,COMPONENT_MERGE,384,385,SAR000384_C05,SAR000385_C04,0.594364,0.594364,0.020947,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_APPEARED_34_5,COMPONENT_APPEARED,384,385,,SAR000385_C05,0,0,0.016728,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_APPEARED_34_6,COMPONENT_APPEARED,384,385,,SAR000385_C06,0,0,0.012255,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
384_385_COMPONENT_APPEARED_34_7,COMPONENT_APPEARED,384,385,,SAR000385_C07,0,0,0.004411,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_CONTINUED_58_1,COMPONENT_CONTINUED,385,386,SAR000385_C01,SAR000386_C01,0.015142,0.015142,-0.012219,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,385,386,SAR000385_C02,SAR000386_C02,0.104649,0.104649,0.009485,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,385,386,SAR000385_C02,SAR000386_C08,0.294476,0.294476,-0.11949,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,385,386,SAR000385_C03,SAR000386_C03,0.098097,0.098097,0.015975,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,385,386,SAR000385_C03,SAR000386_C05,0.680441,0.680441,-0.020448,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,385,386,SAR000385_C04,SAR000386_C05,0.201553,0.201553,-0.013631,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,385,386,SAR000385_C04,SAR000386_C03,0.383771,0.383771,0.022792,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,385,386,SAR000385_C05,SAR000386_C07,0.117902,0.117902,-0.00655,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,385,386,SAR000385_C05,SAR000386_C04,0.458183,0.458183,-0.002134,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_SPLIT_41_6,COMPONENT_SPLIT,385,386,SAR000385_C06,SAR000386_C04,0.124568,0.124568,0.002339,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_SPLIT_41_6,COMPONENT_SPLIT,385,386,SAR000385_C06,SAR000386_C07,0.699482,0.699482,-0.002077,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_SPLIT_41_6,COMPONENT_SPLIT,385,386,SAR000385_C06,SAR000386_C02,0.702711,0.702711,0.121547,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_SPLIT_41_7,COMPONENT_SPLIT,385,386,SAR000385_C07,SAR000386_C08,0.153653,0.153653,0.000416,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_SPLIT_41_7,COMPONENT_SPLIT,385,386,SAR000385_C07,SAR000386_C02,0.507663,0.507663,0.129391,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_SPLIT_41_7,COMPONENT_SPLIT,385,386,SAR000385_C07,SAR000386_C03,0.722039,0.722039,0.044495,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_MERGE_41_2,COMPONENT_MERGE,385,386,SAR000385_C02,SAR000386_C02,0.104649,0.104649,0.009485,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_MERGE_41_7,COMPONENT_MERGE,385,386,SAR000385_C07,SAR000386_C02,0.507663,0.507663,0.129391,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_MERGE_41_6,COMPONENT_MERGE,385,386,SAR000385_C06,SAR000386_C02,0.702711,0.702711,0.121547,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_MERGE_41_3,COMPONENT_MERGE,385,386,SAR000385_C03,SAR000386_C03,0.098097,0.098097,0.015975,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_MERGE_41_4,COMPONENT_MERGE,385,386,SAR000385_C04,SAR000386_C03,0.383771,0.383771,0.022792,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_MERGE_41_7,COMPONENT_MERGE,385,386,SAR000385_C07,SAR000386_C03,0.722039,0.722039,0.044495,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_MERGE_41_6,COMPONENT_MERGE,385,386,SAR000385_C06,SAR000386_C04,0.124568,0.124568,0.002339,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_MERGE_41_5,COMPONENT_MERGE,385,386,SAR000385_C05,SAR000386_C04,0.458183,0.458183,-0.002134,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_MERGE_41_4,COMPONENT_MERGE,385,386,SAR000385_C04,SAR000386_C05,0.201553,0.201553,-0.013631,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_MERGE_41_3,COMPONENT_MERGE,385,386,SAR000385_C03,SAR000386_C05,0.680441,0.680441,-0.020448,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_APPEARED_34_6,COMPONENT_APPEARED,385,386,,SAR000386_C06,0,0,0.010874,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_MERGE_41_5,COMPONENT_MERGE,385,386,SAR000385_C05,SAR000386_C07,0.117902,0.117902,-0.00655,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_MERGE_41_6,COMPONENT_MERGE,385,386,SAR000385_C06,SAR000386_C07,0.699482,0.699482,-0.002077,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_MERGE_41_7,COMPONENT_MERGE,385,386,SAR000385_C07,SAR000386_C08,0.153653,0.153653,0.000416,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
385_386_COMPONENT_MERGE_41_2,COMPONENT_MERGE,385,386,SAR000385_C02,SAR000386_C08,0.294476,0.294476,-0.11949,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
386_387_COMPONENT_CONTINUED_58_1,COMPONENT_CONTINUED,386,387,SAR000386_C01,SAR000387_C01,0.375311,0.375311,0.044611,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
386_387_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,386,387,SAR000386_C02,SAR000387_C02,0.096045,0.096045,0.026762,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
386_387_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,386,387,SAR000386_C02,SAR000387_C03,0.356131,0.356131,-0.125825,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
386_387_COMPONENT_DISAPPEARED_33_3,COMPONENT_DISAPPEARED,386,387,SAR000386_C03,,0,0,0.048906,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
386_387_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,386,387,SAR000386_C04,SAR000387_C03,0.613759,0.613759,-0.006617,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
386_387_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,386,387,SAR000386_C04,SAR000387_C05,0.644415,0.644415,-0.008269,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
386_387_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,386,387,SAR000386_C04,SAR000387_C02,0.727441,0.727441,0.14597,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
386_387_COMPONENT_CONTINUED_58_5,COMPONENT_CONTINUED,386,387,SAR000386_C05,SAR000387_C01,0.63214,0.63214,0.224535,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
386_387_COMPONENT_CONTINUED_58_6,COMPONENT_CONTINUED,386,387,SAR000386_C06,SAR000387_C04,0.099815,0.099815,-0.004226,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
386_387_COMPONENT_CONTINUED_58_7,COMPONENT_CONTINUED,386,387,SAR000386_C07,SAR000387_C05,0.096056,0.096056,-0.003853,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
