path_id,extraction_profile,start_sar_frame,end_sar_frame,duration_frames,component_count,component_ids,azimuth_start,azimuth_end,radial_start,radial_end,radial_band,azimuth_velocity_median,radial_velocity_median,azimuth_acceleration_median,radial_acceleration_median,direction_reversal_count,mean_overlap,mean_shape_consistency,mean_local_contrast,static_background_overlap,branch_competition_count,path_physical_consistency,path_status
WGV34A_PATH_0004865,relaxed_physical_path,268,272,5,4,WGV33D_MAIN_F0268_C011240;WGV33D_MAIN_F0269_C011306;WGV33D_MAIN_F0270_C011382;WGV33D_MAIN_F0272_C011518,18.5546,22.96,150,154,R1,0.936,0.8428,-0.368425,0.4214,0,0.75,0.54133126,4.4343845,0.55955236,6,0.75437758,recurrent_background_path
WGV34A_PATH_0004866,relaxed_physical_path,268,272,5,4,WGV33D_MAIN_F0268_C011242;WGV33D_MAIN_F0269_C011308;WGV33D_MAIN_F0271_C011450;WGV33D_MAIN_F0272_C011519,23.4728,27.0218,150,155.9128,R1,0.9782,1.8738,0.44365,0.0195,0,0.75,0.81756553,5.715234,0.47014252,6,0.83237713,recurrent_background_path
WGV34A_PATH_0004867,relaxed_physical_path,268,272,5,4,WGV33D_MAIN_F0268_C011246;WGV33D_MAIN_F0269_C011310;WGV33D_MAIN_F0271_C011452;WGV33D_MAIN_F0272_C011521,41.9796,44.9796,170,178,R1,0.75515,2.0493,0.22445,-1.02465,0,0.75,1,5.265625,0.41864393,6,0.88313561,physically_possible_ambiguous_path
WGV34A_PATH_0004868,relaxed_physical_path,269,274,6,6,WGV33D_MAIN_F0269_C011277;WGV33D_MAIN_F0270_C011352;WGV33D_MAIN_F0271_C011421;WGV33D_MAIN_F0272_C011486;WGV33D_MAIN_F0273_C011561;WGV33D_MAIN_F0274_C011631,-38.5915,-34.3409,204.7698,195.2769,R1,0.9651,-1.9072,-0.0905,-0.32235,1,0.75,0.86643812,3.7140625,1,10,0.79160953,static_structure_path
WGV34A_PATH_0004869,relaxed_physical_path,269,276,8,6,WGV33D_MAIN_F0269_C011286;WGV33D_MAIN_F0270_C011366;WGV33D_MAIN_F0271_C011432;WGV33D_MAIN_F0273_C011573;WGV33D_MAIN_F0274_C011640;WGV33D_MAIN_F0276_C011789,-13.3511,-6.2299,67.3365,56.5271,R0,1.265,-0.9298,0.221525,-0.164875,3,0.75,0.77658921,2.9767255,1,10,0.7691473,static_structure_path
WGV34A_PATH_0004870,relaxed_physical_path,269,274,6,5,WGV33D_MAIN_F0269_C011293;WGV33D_MAIN_F0271_C011438;WGV33D_MAIN_F0272_C011509;WGV33D_MAIN_F0273_C011577;WGV33D_MAIN_F0274_C011645,-6.4433,-2.4404,267.3464,266,R2,0.767025,-0.261725,-0.08385,-0.33395,2,0.75,0.79707737,3.873047,0.44932675,8,0.82933667,recurrent_background_path
WGV34A_PATH_0004871,relaxed_physical_path,269,278,10,9,WGV33D_MAIN_F0269_C011295;WGV33D_MAIN_F0270_C011374;WGV33D_MAIN_F0271_C011439;WGV33D_MAIN_F0273_C011581;WGV33D_MAIN_F0274_C011648;WGV33D_MAIN_F0275_C011724;WGV33D_MAIN_F0276_C011798;WGV33D_MAIN_F0277_C011867;WGV33D_MAIN_F0278_C011930,-3.7681,11.9871,104.9528,107.8464,R0,1.66265,0.254575,0.0923,0.2194,3,0.75,0.81756553,3.662388,1,14,0.77939138,static_structure_path
WGV34A_PATH_0004872,relaxed_physical_path,278,279,2,2,WGV33D_MAIN_F0278_C011930;WGV33D_MAIN_F0279_C012000,11.9871,13.7058,107.8464,107.5559,R0,1.7187,-0.2905,0,0,0,0.75,0.81756553,3.6604495,1,2,0.77939138,insufficient_length
WGV34A_PATH_0004873,relaxed_physical_path,269,273,5,3,WGV33D_MAIN_F0269_C011297;WGV33D_MAIN_F0271_C011440;WGV33D_MAIN_F0273_C011580,-1.1612,1.8348,268.7215,268.7371,R2,0.749,0.0039,0.4901,-0.0979,1,0.75,1,3.783203,0.43505766,4,0.88149423,recurrent_background_path
WGV34A_PATH_0004874,relaxed_physical_path,269,275,7,7,WGV33D_MAIN_F0269_C011300;WGV33D_MAIN_F0270_C011376;WGV33D_MAIN_F0271_C011442;WGV33D_MAIN_F0272_C011514;WGV33D_MAIN_F0273_C011584;WGV33D_MAIN_F0274_C011651;WGV33D_MAIN_F0275_C011727,5.7174,10.011,279.0108,287.956,R2,0.59315,0.50115,0.2146,-0.664,2,0.75,0.79707737,3.777734,0.43435992,12,0.83083335,recurrent_background_path
WGV34A_PATH_0004875,relaxed_physical_path,269,273,5,5,WGV33D_MAIN_F0269_C011309;WGV33D_MAIN_F0270_C011386;WGV33D_MAIN_F0271_C011451;WGV33D_MAIN_F0272_C011520;WGV33D_MAIN_F0273_C011592,41.6036,43.9764,142.9416,150,R1,0.65055,1.64775,-0.1759,-0.6886,0,0.7916665,0.87431844,4.625651,0.42082801,8,0.86399676,recurrent_background_path
WGV34A_PATH_0004876,relaxed_physical_path,270,279,10,8,WGV33D_MAIN_F0270_C011349;WGV33D_MAIN_F0271_C011417;WGV33D_MAIN_F0272_C011482;WGV33D_MAIN_F0274_C011623;WGV33D_MAIN_F0276_C011773;WGV33D_MAIN_F0277_C011842;WGV33D_MAIN_F0278_C011906;WGV33D_MAIN_F0279_C011968,-58.9106,-53.4477,182.9671,158.6508,R1,0.6962,-2.502,0.08375,-0.0881,2,0.75,1,3.169271,0.42369512,14,0.88263049,recurrent_background_path
WGV34A_PATH_0004877,relaxed_physical_path,279,288,10,8,WGV33D_MAIN_F0279_C011968;WGV33D_MAIN_F0281_C012117;WGV33D_MAIN_F0282_C012182;WGV33D_MAIN_F0283_C012243;WGV33D_MAIN_F0284_C012303;WGV33D_MAIN_F0286_C012433;WGV33D_MAIN_F0287_C012506;WGV33D_MAIN_F0288_C012576,-53.4477,-45.371,158.6508,137.8675,R1,0.8404,-2.1773,-0.33905,-0.185725,0,0.75,1,3.3918455,0.46397302,14,0.8786027,recurrent_background_path
WGV34A_PATH_0004878,relaxed_physical_path,288,292,5,3,WGV33D_MAIN_F0288_C012576;WGV33D_MAIN_F0290_C012711;WGV33D_MAIN_F0292_C012852,-45.371,-40.6692,137.8675,129.2165,R1,1.17545,-2.16275,-0.5749,-0.3892,0,0.72321413,0.93323237,4.328683,0.44415112,4,0.85585722,recurrent_background_path
WGV34A_PATH_0004879,relaxed_physical_path,270,279,10,7,WGV33D_MAIN_F0270_C011350;WGV33D_MAIN_F0271_C011418;WGV33D_MAIN_F0272_C011483;WGV33D_MAIN_F0274_C011625;WGV33D_MAIN_F0275_C011700;WGV33D_MAIN_F0277_C011843;WGV33D_MAIN_F0279_C011971,-54.4676,-49.8537,376.0583,355.3007,R2,0.2311,-2.37775,-0.01235,0.5521,2,0.75,0.71150836,3.62793,0.41057296,3,0.8118198,physically_consistent_short_path
WGV34A_PATH_0004880,relaxed_physical_path,279,288,10,7,WGV33D_MAIN_F0279_C011971;WGV33D_MAIN_F0280_C012046;WGV33D_MAIN_F0281_C012118;WGV33D_MAIN_F0283_C012244;WGV33D_MAIN_F0284_C012305;WGV33D_MAIN_F0286_C012434;WGV33D_MAIN_F0288_C012577,-49.8537,-47.009,355.3007,331.964,R2,0.337875,-3.43225,0.6973,3.13595,4,0.675,0.59186558,3.317383,0.41287427,9,0.75917897,physically_possible_ambiguous_path
WGV34A_PATH_0004881,relaxed_physical_path,288,292,5,4,WGV33D_MAIN_F0288_C012577;WGV33D_MAIN_F0290_C012713;WGV33D_MAIN_F0291_C012785;WGV33D_MAIN_F0292_C012851,-47.009,-45.028,331.964,311.8878,R2,1,-3.829,-1.39125,-5.105975,1,0.75,1,3.4516605,0.40969593,6,0.88403041,physically_possible_ambiguous_path
WGV34A_PATH_0004882,relaxed_physical_path,270,275,6,4,WGV33D_MAIN_F0270_C011353;WGV33D_MAIN_F0272_C011488;WGV33D_MAIN_F0274_C011630;WGV33D_MAIN_F0275_C011703,-37.0173,-34.5177,354,346,R2,0.49785,-2,0.216425,1,0,0.75,0.77658921,3.186198,0.41714807,6,0.82743249,physically_possible_ambiguous_path
WGV34A_PATH_0004883,relaxed_physical_path,270,272,3,3,WGV33D_MAIN_F0270_C011355;WGV33D_MAIN_F0271_C011423;WGV33D_MAIN_F0272_C011489,-33.4899,-33.0177,406,402,R2,0.2361,-2,-0.2412,6.5334,1,0.75,0.88829468,3.025879,0.41975223,4,0.85509845,physically_possible_ambiguous_path
WGV34A_PATH_0004884,relaxed_physical_path,270,279,10,10,WGV33D_MAIN_F0270_C011356;WGV33D_MAIN_F0271_C011425;WGV33D_MAIN_F0272_C011492;WGV33D_MAIN_F0273_C011565;WGV33D_MAIN_F0274_C011633;WGV33D_MAIN_F0275_C011706;WGV33D_MAIN_F0276_C011782;WGV33D_MAIN_F0277_C011850;WGV33D_MAIN_F0278_C011914;WGV33D_MAIN_F0279_C011980,-31.5441,-17.9663,117.063,105.9401,R0,1.4841,-1.2403,0.11315,0.42805,0,0.75,0.77658936,3.535726,0.79591765,18,0.78955557,static_structure_path
WGV34A_PATH_0004885,relaxed_physical_path,279,288,10,10,WGV33D_MAIN_F0279_C011980;WGV33D_MAIN_F0280_C012055;WGV33D_MAIN_F0281_C012128;WGV33D_MAIN_F0282_C012192;WGV33D_MAIN_F0283_C012252;WGV33D_MAIN_F0284_C012314;WGV33D_MAIN_F0285_C012382;WGV33D_MAIN_F0286_C012446;WGV33D_MAIN_F0287_C012520;WGV33D_MAIN_F0288_C012591,-17.9663,-0.68,105.9401,101.5244,R0,1.9049,-0.393,-0.02085,0.3523,5,0.75,0.81756553,3.4334475,1,18,0.77939138,static_structure_path
WGV34A_PATH_0004886,relaxed_physical_path,288,291,4,3,WGV33D_MAIN_F0288_C012591;WGV33D_MAIN_F0289_C012660;WGV33D_MAIN_F0291_C012797,-0.68,1.194,101.5244,100.5776,R0,0.924575,-0.2502,-1.79945,-0.3924,0,0.875,0.75241954,4.250488,1,4,0.80060488,static_structure_path
WGV34A_PATH_0004887,relaxed_physical_path,270,272,3,2,WGV33D_MAIN_F0270_C011365;WGV33D_MAIN_F0272_C011501,-16.012,-11.5235,174,174,R1,2.24425,0,0,0,0,0.24999975,0.77658921,2.852783,1,2,0.61914723,insufficient_length
WGV34A_PATH_0004888,relaxed_physical_path,270,279,10,7,WGV33D_MAIN_F0270_C011369;WGV33D_MAIN_F0271_C011435;WGV33D_MAIN_F0272_C011507;WGV33D_MAIN_F0273_C011575;WGV33D_MAIN_F0275_C011715;WGV33D_MAIN_F0277_C011859;WGV33D_MAIN_F0279_C011992,-10.0331,-3.519,166,170,R1,1.27635,0,-0.4488,0,3,0.75,0.68360266,4.385417,1,12,0.74590066,static_structure_path
WGV34A_PATH_0004889,relaxed_physical_path,271,276,6,4,WGV33D_MAIN_F0271_C011420;WGV33D_MAIN_F0272_C011487;WGV33D_MAIN_F0274_C011626;WGV33D_MAIN_F0276_C011775,-38.8181,-40.0067,340.6401,338,R2,0.48485,-2,-0.149125,0.32005,4,0.75,1,2.9467775,0.42199602,5,0.8828004,recurrent_background_path
WGV34A_PATH_0004890,relaxed_physical_path,271,272,2,2,WGV33D_MAIN_F0271_C011433;WGV33D_MAIN_F0272_C011504,-11.0296,-10.0002,186,186,R1,1.0294,0,0,0,0,0.75,1,5.7451175,1,2,0.825,insufficient_length
WGV34A_PATH_0004891,relaxed_physical_path,271,280,10,9,WGV33D_MAIN_F0271_C011448;WGV33D_MAIN_F0272_C011517;WGV33D_MAIN_F0273_C011589;WGV33D_MAIN_F0274_C011657;WGV33D_MAIN_F0275_C011737;WGV33D_MAIN_F0276_C011808;WGV33D_MAIN_F0277_C011876;WGV33D_MAIN_F0278_C011937;WGV33D_MAIN_F0280_C012081,23.5704,36.715,73.9791,88.2332,R0,1.3698,1.47115,-0.5628,-0.0132,1,0.75,0.8166391,3.063639,0.7142943,16,0.80773035,static_structure_path
WGV34A_PATH_0004892,relaxed_physical_path,280,284,5,5,WGV33D_MAIN_F0280_C012081;WGV33D_MAIN_F0281_C012149;WGV33D_MAIN_F0282_C012217;WGV33D_MAIN_F0283_C012273;WGV33D_MAIN_F0284_C012340,36.715,42.0292,88.2332,99.0732,R0,1.53625,2.78925,-0.544,-0.7588,0,0.75,0.8639846,3.40625,0.48826496,8,0.84216965,recurrent_background_path
WGV34A_PATH_0004893,relaxed_physical_path,272,274,3,3,WGV33D_MAIN_F0272_C011485;WGV33D_MAIN_F0273_C011560;WGV33D_MAIN_F0274_C011627,-41.4888,-39.5167,175.9651,171.336,R1,0.98605,-2.31455,-0.0247,-3.3223,0,0.75,0.8882946,3.361979,0.43033435,4,0.85404022,recurrent_background_path
WGV34A_PATH_0004894,relaxed_physical_path,272,275,4,4,WGV33D_MAIN_F0272_C011498;WGV33D_MAIN_F0273_C011570;WGV33D_MAIN_F0274_C011638;WGV33D_MAIN_F0275_C011711,-14.9502,-12.5033,246,244.0238,R1,0.9777,0,0.02055,-0.9881,0,0.75,0.77658936,6.0107425,0.44515476,6,0.82463186,recurrent_background_path
WGV34A_PATH_0004895,relaxed_physical_path,272,281,10,8,WGV33D_MAIN_F0272_C011500;WGV33D_MAIN_F0274_C011639;WGV33D_MAIN_F0276_C011790;WGV33D_MAIN_F0277_C011857;WGV33D_MAIN_F0278_C011922;WGV33D_MAIN_F0279_C011991;WGV33D_MAIN_F0280_C012064;WGV33D_MAIN_F0281_C012138,-10.6018,1.0923,114,110.725,R0,1.38685,-0.4223,0.17615,0.14385,1,0.75,0.88219877,3.657886,0.46491242,14,0.84905845,recurrent_background_path
WGV34A_PATH_0004896,relaxed_physical_path,281,290,10,8,WGV33D_MAIN_F0281_C012138;WGV33D_MAIN_F0282_C012199;WGV33D_MAIN_F0283_C012258;WGV33D_MAIN_F0285_C012386;WGV33D_MAIN_F0287_C012523;WGV33D_MAIN_F0288_C012594;WGV33D_MAIN_F0289_C012664;WGV33D_MAIN_F0290_C012731,1.0923,9.3289,110.725,114,R0,1.3344,0.34445,0.252325,-0.051875,5,0.75,0.88219877,3.904948,0.80112598,14,0.81543709,static_structure_path
WGV34A_PATH_0004897,relaxed_physical_path,290,292,3,3,WGV33D_MAIN_F0290_C012731;WGV33D_MAIN_F0291_C012802;WGV33D_MAIN_F0292_C012869,9.3289,11.1269,114,114.6599,R0,0.899,0.32995,0.4334,0.6599,0,0.875,0.79707744,4.757162,0.66390861,4,0.8453785,static_structure_path
WGV34A_PATH_0004898,relaxed_physical_path,272,273,2,2,WGV33D_MAIN_F0272_C011502;WGV33D_MAIN_F0273_C011572,-11.0131,-10.0312,342,342,R2,0.9819,0,0,0,0,0.75,1,4.966797,0.41640013,1,0.88335999,insufficient_length
WGV34A_PATH_0004899,relaxed_physical_path,272,275,4,3,WGV33D_MAIN_F0272_C011511;WGV33D_MAIN_F0274_C011647;WGV33D_MAIN_F0275_C011722,0.9959,3.968,270,270,R2,0.999075,0,0.05025,0,0,0.75,1,3.415039,0.44047338,4,0.88095266,recurrent_background_path
WGV34A_PATH_0004900,relaxed_physical_path,272,274,3,2,WGV33D_MAIN_F0272_C011513;WGV33D_MAIN_F0274_C011649,8.8111,6.9935,255.8004,253.9906,R1,-0.9088,-0.9049,0,0,0,0.75,0.45899858,3.0833835,0.43941153,2,0.74580849,insufficient_length
WGV34A_PATH_0004901,relaxed_physical_path,272,276,5,5,WGV33D_MAIN_F0272_C011516;WGV33D_MAIN_F0273_C011588;WGV33D_MAIN_F0274_C011653;WGV33D_MAIN_F0275_C011733;WGV33D_MAIN_F0276_C011804,15.027,19.0501,246,250,R1,1.0242,0,-0.4076,0,0,0.75,0.88829468,3.436523,0.43665268,8,0.8534084,recurrent_background_path
WGV34A_PATH_0004902,relaxed_physical_path,273,274,2,2,WGV33D_MAIN_F0273_C011557;WGV33D_MAIN_F0274_C011624,-57.9969,-57.9562,194,190,R1,0.0407,-4,0,0,0,0.75,1,3.848633,0.4145439,2,0.88354561,insufficient_length
WGV34A_PATH_0004903,relaxed_physical_path,273,277,5,4,WGV33D_MAIN_F0273_C011558;WGV33D_MAIN_F0275_C011701;WGV33D_MAIN_F0276_C011774;WGV33D_MAIN_F0277_C011844,-43.5,-42.0002,128.0166,122,R0,0.43455,-1.79545,0.357875,-0.456725,4,0.75,0.66188975,3.5035155,0.44702459,5,0.79576998,recurrent_background_path
WGV34A_PATH_0004904,relaxed_physical_path,273,282,10,8,WGV33D_MAIN_F0273_C011563;WGV33D_MAIN_F0274_C011632;WGV33D_MAIN_F0275_C011705;WGV33D_MAIN_F0277_C011849;WGV33D_MAIN_F0278_C011912;WGV33D_MAIN_F0279_C011979;WGV33D_MAIN_F0280_C012052;WGV33D_MAIN_F0282_C012188,-28.9669,-15.074,142,129.4873,R1,1.5898,-1.37495,-0.3775,0.075975,0,0.75,0.77658936,3.631022,0.42815968,14,0.82633137,recurrent_background_path
WGV34A_PATH_0004905,relaxed_physical_path,273,276,4,3,WGV33D_MAIN_F0273_C011578;WGV33D_MAIN_F0275_C011720;WGV33D_MAIN_F0276_C011794,-1.9475,1.0416,224.21,226,R1,0.996125,0.4475,-0.00145,-0.895,0,0.75,1,3.621094,0.61903354,4,0.86309665,recurrent_background_path
WGV34A_PATH_0004906,relaxed_physical_path,273,275,3,3,WGV33D_MAIN_F0273_C011587;WGV33D_MAIN_F0274_C011656;WGV33D_MAIN_F0275_C011735,16.5178,19.5,146,148.0189,R1,1.4911,1.00945,-0.9094,2.0189,0,0.75,0.85575424,6.639323,1,4,0.78893856,static_structure_path
WGV34A_PATH_0004907,relaxed_physical_path,273,276,4,3,WGV33D_MAIN_F0273_C011590;WGV33D_MAIN_F0275_C011740;WGV33D_MAIN_F0276_C011806,24.0308,28.0416,126,130,R1,1.2589,1,-0.4682,-2,0,0.5625,1,3.464844,0.43246709,4,0.82550329,recurrent_background_path
WGV34A_PATH_0004908,relaxed_physical_path,274,275,2,2,WGV33D_MAIN_F0274_C011629;WGV33D_MAIN_F0275_C011702,-35.5139,-36.1413,115.9664,115.8148,R0,-0.6274,-0.1516,0,0,0,0.833333,0.62261243,3.4220525,0.45697889,2,0.80995512,insufficient_length
WGV34A_PATH_0004909,relaxed_physical_path,274,275,2,2,WGV33D_MAIN_F0274_C011635;WGV33D_MAIN_F0275_C011707,-20.1714,-19.5092,271.3869,270,R2,0.6622,-1.3869,0,0,0,0.75,1,5.6458335,0.45843396,2,0.8791566,insufficient_length
WGV34A_PATH_0004910,relaxed_physical_path,274,279,6,6,WGV33D_MAIN_F0274_C011636;WGV33D_MAIN_F0275_C011710;WGV33D_MAIN_F0276_C011787;WGV33D_MAIN_F0277_C011853;WGV33D_MAIN_F0278_C011918;WGV33D_MAIN_F0279_C011986,-16.0109,-9.9146,170,169.1246,R1,1.4013,0,0.1606,-0.2699,1,0.75,1,3.2972655,1,10,0.825,static_structure_path
WGV34A_PATH_0004911,relaxed_physical_path,274,282,9,8,WGV33D_MAIN_F0274_C011644;WGV33D_MAIN_F0276_C011792;WGV33D_MAIN_F0277_C011860;WGV33D_MAIN_F0278_C011924;WGV33D_MAIN_F0279_C011994;WGV33D_MAIN_F0280_C012067;WGV33D_MAIN_F0281_C012140;WGV33D_MAIN_F0282_C012200,-4.6886,2.891,236.4299,233.876,R1,0.9957,0.0368,0.0723,0.22735,5,0.75,0.86643812,5.0584075,0.53861816,14,0.83774771,recurrent_background_path
WGV34A_PATH_0004912,relaxed_physical_path,282,291,10,8,WGV33D_MAIN_F0282_C012200;WGV33D_MAIN_F0284_C012324;WGV33D_MAIN_F0285_C012389;WGV33D_MAIN_F0287_C012525;WGV33D_MAIN_F0288_C012596;WGV33D_MAIN_F0289_C012666;WGV33D_MAIN_F0290_C012733;WGV33D_MAIN_F0291_C012803,2.891,10.4395,233.876,243.2854,R1,0.7068,1.1891,0.196175,-0.359825,4,0.75,1,4.0133465,0.43370458,14,0.88162954,recurrent_background_path
WGV34A_PATH_0004913,relaxed_physical_path,274,275,2,2,WGV33D_MAIN_F0274_C011650;WGV33D_MAIN_F0275_C011726,8.9533,9.9897,278,278,R2,1.0364,0,0,0,0,0.75,1,3.1313475,0.43504406,2,0.88149559,insufficient_length
WGV34A_PATH_0004914,relaxed_physical_path,274,280,7,7,WGV33D_MAIN_F0274_C011654;WGV33D_MAIN_F0275_C011734;WGV33D_MAIN_F0276_C011805;WGV33D_MAIN_F0277_C011871;WGV33D_MAIN_F0278_C011934;WGV33D_MAIN_F0279_C012006;WGV33D_MAIN_F0280_C012078,16.5,26.9529,96.0463,104.1885,R0,1.6652,0.97685,-0.1357,0.3865,0,0.75,0.77658928,3.097656,1,12,0.76914732,static_structure_path
WGV34A_PATH_0004915,relaxed_physical_path,274,275,2,2,WGV33D_MAIN_F0274_C011660;WGV33D_MAIN_F0275_C011742,45.0031,45.5281,152.9263,154,R1,0.525,1.0737,0,0,0,0.75,0.77658921,5.3836265,0.41248028,1,0.82789927,insufficient_length
WGV34A_PATH_0004916,relaxed_physical_path,275,281,7,7,WGV33D_MAIN_F0275_C011704;WGV33D_MAIN_F0276_C011777;WGV33D_MAIN_F0277_C011847;WGV33D_MAIN_F0278_C011910;WGV33D_MAIN_F0279_C011976;WGV33D_MAIN_F0280_C012051;WGV33D_MAIN_F0281_C012122,-33.2819,-26.6582,193.0739,182.0617,R1,1.28455,-2.0173,-0.2698,0.3202,1,0.75,0.86508227,3.34809,1,12,0.79127057,static_structure_path
WGV34A_PATH_0004917,relaxed_physical_path,275,281,7,5,WGV33D_MAIN_F0275_C011714;WGV33D_MAIN_F0277_C011856;WGV33D_MAIN_F0279_C011990;WGV33D_MAIN_F0280_C012062;WGV33D_MAIN_F0281_C012137,-6.2198,-2.4664,57.0355,54,R0,0.705775,0.06855,0.5948,-0.58785,3,0.75,0.73972764,2.625732,1,8,0.75993191,static_structure_path
WGV34A_PATH_0004918,relaxed_physical_path,275,281,7,6,WGV33D_MAIN_F0275_C011719;WGV33D_MAIN_F0276_C011793;WGV33D_MAIN_F0278_C011925;WGV33D_MAIN_F0279_C011995;WGV33D_MAIN_F0280_C012068;WGV33D_MAIN_F0281_C012141,-1.061,3.5207,266,266,R2,0.7627,0,0.11045,0,0,0.75,0.71150849,4.1516925,0.43828511,10,0.80904861,recurrent_background_path
WGV34A_PATH_0004919,relaxed_physical_path,275,277,3,3,WGV33D_MAIN_F0275_C011721;WGV33D_MAIN_F0276_C011795;WGV33D_MAIN_F0277_C011863,0.4795,1.9691,279.8955,279.8763,R2,0.7448,-0.0096,0.1884,1.2638,1,0.75,0.74404885,3.121094,0.44905421,4,0.81610679,recurrent_background_path
WGV34A_PATH_0004920,relaxed_physical_path,275,276,2,2,WGV33D_MAIN_F0275_C011723;WGV33D_MAIN_F0276_C011797,5.491,6.5088,232.7146,232.7034,R1,1.0178,-0.0112,0,0,0,0.75,1,2.743164,0.42748994,2,0.88225101,insufficient_length
WGV34A_PATH_0004921,relaxed_physical_path,275,276,2,2,WGV33D_MAIN_F0275_C011728;WGV33D_MAIN_F0276_C011800,11.01,12.0424,310,310,R2,1.0324,0,0,0,0,0.75,1,5.453125,0.42645643,2,0.88235436,insufficient_length
WGV34A_PATH_0004922,relaxed_physical_path,275,276,2,2,WGV33D_MAIN_F0275_C011729;WGV33D_MAIN_F0276_C011802,12.1519,14.0408,79.3055,80.1631,R0,1.8889,0.8576,0,0,0,0.75,0.71150849,3.2322595,0.44275797,2,0.80860133,insufficient_length
WGV34A_PATH_0004923,relaxed_physical_path,275,277,3,2,WGV33D_MAIN_F0275_C011731;WGV33D_MAIN_F0277_C011868,13.0569,16.0035,138,138,R1,1.4733,0,0,0,0,0.375,1,4.0717775,0.80821774,2,0.73167823,insufficient_length
WGV34A_PATH_0004924,relaxed_physical_path,275,279,5,3,WGV33D_MAIN_F0275_C011738;WGV33D_MAIN_F0277_C011874;WGV33D_MAIN_F0279_C012008,24.9588,28.0218,298,302,R2,0.76575,1,-0.5,-0.039,0,0.75,1,3.483398,0.40421984,4,0.88457802,physically_possible_ambiguous_path
WGV34A_PATH_0004925,relaxed_physical_path,275,278,4,3,WGV33D_MAIN_F0275_C011739;WGV33D_MAIN_F0277_C011875;WGV33D_MAIN_F0278_C011936,26.4465,28.0521,282,286,R2,0.41685,1,-0.7101,-2,0,0.875,0.85575424,3.727539,0.43464703,4,0.88297386,recurrent_background_path
WGV34A_PATH_0004926,relaxed_physical_path,276,281,6,6,WGV33D_MAIN_F0276_C011776;WGV33D_MAIN_F0277_C011846;WGV33D_MAIN_F0278_C011908;WGV33D_MAIN_F0279_C011975;WGV33D_MAIN_F0280_C012050;WGV33D_MAIN_F0281_C012121,-33.7598,-26.8866,112.9923,104.6836,R0,1.5494,-2.0135,0.4791,-0.2901,1,0.75,0.88219877,3.333603,0.50845069,10,0.84470462,recurrent_background_path
WGV34A_PATH_0004927,relaxed_physical_path,276,277,2,2,WGV33D_MAIN_F0276_C011778;WGV33D_MAIN_F0277_C011848,-28.9951,-28.5,186,183.9488,R1,0.4951,-2.0512,0,0,0,0.75,1,4.7548825,1,2,0.825,insufficient_length
WGV34A_PATH_0004928,relaxed_physical_path,276,278,3,2,WGV33D_MAIN_F0276_C011780;WGV33D_MAIN_F0278_C011911,-27.5,-26.1873,219.8398,215.2425,R1,0.65635,-2.29865,0,0,0,0.75,0.71150824,4.688151,0.80665388,2,0.77221167,insufficient_length
WGV34A_PATH_0004929,relaxed_physical_path,276,282,7,7,WGV33D_MAIN_F0276_C011783;WGV33D_MAIN_F0277_C011851;WGV33D_MAIN_F0278_C011915;WGV33D_MAIN_F0279_C011982;WGV33D_MAIN_F0280_C012054;WGV33D_MAIN_F0281_C012126;WGV33D_MAIN_F0282_C012191,-19.0189,-13.5,270,264.1011,R2,1.1226,-1.0276,-0.0092,0.1936,0,0.75,0.8882946,5.005859,0.44123491,12,0.85295016,recurrent_background_path
WGV34A_PATH_0004930,relaxed_physical_path,276,278,3,3,WGV33D_MAIN_F0276_C011784;WGV33D_MAIN_F0277_C011852;WGV33D_MAIN_F0278_C011916,-17.2838,-12.6106,68.3691,68.0059,R0,2.3366,-0.1816,-0.9072,0.4186,1,0.65625,0.76453688,2.751953,1,4,0.73800922,static_structure_path
WGV34A_PATH_0004931,relaxed_physical_path,276,282,7,7,WGV33D_MAIN_F0276_C011788;WGV33D_MAIN_F0277_C011855;WGV33D_MAIN_F0278_C011920;WGV33D_MAIN_F0279_C011988;WGV33D_MAIN_F0280_C012058;WGV33D_MAIN_F0281_C012134;WGV33D_MAIN_F0282_C012195,-11.0599,-5.5,242,240.1162,R1,0.827,0,-0.037,0,0,0.875,0.71150849,7.438802,0.45055688,12,0.84532143,recurrent_background_path
WGV34A_PATH_0004932,relaxed_physical_path,277,285,9,6,WGV33D_MAIN_F0277_C011845;WGV33D_MAIN_F0279_C011974;WGV33D_MAIN_F0280_C012049;WGV33D_MAIN_F0282_C012183;WGV33D_MAIN_F0283_C012245;WGV33D_MAIN_F0285_C012374,-37.0191,-28.9929,166.9386,150.9924,R1,1.021,-1.6933,-0.244,-0.6815,0,0.75,1,3.944092,0.44337502,10,0.8806625,recurrent_background_path
WGV34A_PATH_0004933,relaxed_physical_path,285,289,5,4,WGV33D_MAIN_F0285_C012374;WGV33D_MAIN_F0287_C012509;WGV33D_MAIN_F0288_C012584;WGV33D_MAIN_F0289_C012648,-28.9929,-24.9538,150.9924,147.0531,R1,1.0288,-0.9684,0.071475,0.759525,1,0.75,1,4.07373,0.45271738,6,0.87972826,recurrent_background_path
