subject_frame_id,subject_name,subject_short,pair_id,sar_frame,split,source_region_id,source_variant,posthoc_evaluation_label,gate_label_used_for_status,subject_motion_model,persistent_subject_status,center_x,center_y,width_px,height_px,width_m_grid,height_m_grid,angle_deg,subject_principal_axis_deg,local_range_axis_deg,local_azimuth_axis_deg,body_axis_proxy_deg,motion_heading_directed_deg,heading_confidence,principal_minus_body_axial_deg,principal_minus_range_axial_deg,body_minus_range_axial_deg,principal_minus_motion_axial_deg,center_selection_status,mean_energy,high_energy_pixel_fraction,local_background_normalized_energy,body_long_energy90_width_m,body_short_energy90_width_m,response_compactness,response_linearity,energy_centroid_range_m,energy_centroid_azimuth_m,observation_status,visible_fraction,surface_generation_status
matched_strong_scatterer_background_sar000382,matched_strong_scatterer_background,mss,WGV35A_PAIR_0170,382,posthoc_diagnosis,E0_R1_REG_000382_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1371,1020,158.83115,69.254939,4.764934,2.077648,-80.774859,108.014016,124.939989,34.939989,177.070722,-2.929278,MEDIUM,69.056706,16.925973,52.130733,69.056706,UNIQUE_GT_CENTER,42.207603,0.07448,1.00749,3.370201,1.820281,0.201428,1.616869,-1.570974,4.901349,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000382,matched_linear_structure_background,mls,WGV35A_PAIR_0170,382,posthoc_diagnosis,E0_R1_REG_000382_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1371,1054,158.83115,69.254939,4.764934,2.077648,-80.774859,96.162931,128.11512,38.11512,177.070722,-2.929278,MEDIUM,80.907791,31.952189,48.955602,80.907791,UNIQUE_GT_CENTER,41.931675,0.064977,1.000904,3.56079,1.856691,0.169619,1.705758,-2.532378,5.067081,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000382,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0170,382,posthoc_diagnosis,E0_R1_REG_000382_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,-80.774859,106.643034,104.532969,14.532969,177.070722,-2.929278,MEDIUM,70.427688,2.110065,72.537753,70.427688,UNIQUE_GT_CENTER,41.855946,0.0598,0.999096,4.049766,1.895645,0.143495,2.096454,-6.794657,0.448759,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000382,fixed_strong_scatterer,fss,WGV35A_PAIR_0170,382,posthoc_diagnosis,E0_R1_REG_000382_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,-80.774859,82.86474,82.510653,172.510653,177.070722,-2.929278,MEDIUM,85.794018,0.354087,85.439931,85.794018,UNIQUE_GT_CENTER,45.125492,0.147894,1.07714,1.759747,1.770399,0.244683,1.507148,-7.084275,-1.485946,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000382,fixed_linear_structure,fls,WGV35A_PAIR_0170,382,posthoc_diagnosis,E0_R1_REG_000382_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-80.774859,97.354277,122.560807,32.560807,177.070722,-2.929278,MEDIUM,79.716445,25.20653,54.509915,79.716445,UNIQUE_GT_CENTER,41.389236,0.035612,0.987956,4.221394,1.898742,0.153605,2.140314,3.973305,6.773582,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000383,vehicle_body_axis_reference,veh,WGV35A_PAIR_0172,383,posthoc_diagnosis,E0_R1_REG_000383_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,1241.6965,942,158.83115,69.254939,4.764934,2.077648,-77.282924,118.566342,102.717076,12.717076,177.18545,-2.81455,MEDIUM,58.619108,15.849266,74.468374,58.619108,UNIQUE_GT_CENTER,42.980927,0.141238,1.075283,2.056664,1.926763,0.266863,1.307826,-0.03184,-0.014517,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000383,matched_ordinary_background,mob,WGV35A_PAIR_0172,383,posthoc_diagnosis,E0_R1_REG_000383_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,895,1020,158.83115,69.254939,4.764934,2.077648,-77.282924,107.263183,50.176289,140.176289,177.18545,-2.81455,MEDIUM,69.922267,57.086894,52.990839,69.922267,UNIQUE_GT_CENTER,39.418087,0.022985,0.986149,4.245108,1.976203,0.148369,2.096443,-4.556798,-9.651485,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000383,matched_strong_scatterer_background,mss,WGV35A_PAIR_0172,383,posthoc_diagnosis,E0_R1_REG_000383_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,895,1020,158.83115,69.254939,4.764934,2.077648,-77.282924,107.263183,50.176289,140.176289,177.18545,-2.81455,MEDIUM,69.922267,57.086894,52.990839,69.922267,UNIQUE_GT_CENTER,39.418087,0.022985,0.986149,4.245108,1.976203,0.148369,2.096443,-4.556798,-9.651485,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000383,matched_linear_structure_background,mls,WGV35A_PAIR_0172,383,posthoc_diagnosis,E0_R1_REG_000383_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,929,986,158.83115,69.254939,4.764934,2.077648,-77.282924,101.943094,56.858238,146.858238,177.18545,-2.81455,MEDIUM,75.242356,45.084856,59.672788,75.242356,UNIQUE_GT_CENTER,39.411076,0.020234,0.985973,4.337686,1.922643,0.148384,2.302085,-3.343142,-8.879715,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000383,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0172,383,posthoc_diagnosis,E0_R1_REG_000383_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,-77.282924,105.964437,104.532969,14.532969,177.18545,-2.81455,MEDIUM,71.221013,1.431468,72.652481,71.221013,UNIQUE_GT_CENTER,41.039345,0.070661,1.026709,4.20821,1.834427,0.163453,2.245909,-6.913984,0.132781,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000383,fixed_strong_scatterer,fss,WGV35A_PAIR_0172,383,posthoc_diagnosis,E0_R1_REG_000383_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,-77.282924,83.134438,82.510653,172.510653,177.18545,-2.81455,MEDIUM,85.948988,0.623785,85.325203,85.948988,UNIQUE_GT_CENTER,44.377003,0.17168,1.110209,1.667931,1.667931,0.284688,1.57502,-7.333243,-1.776974,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000383,fixed_linear_structure,fls,WGV35A_PAIR_0172,383,posthoc_diagnosis,E0_R1_REG_000383_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-77.282924,101.704166,122.560807,32.560807,177.18545,-2.81455,MEDIUM,75.481284,20.856641,54.624643,75.481284,UNIQUE_GT_CENTER,40.525402,0.046205,1.013851,4.202393,1.866175,0.171453,2.114367,4.225883,5.791348,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000384,vehicle_body_axis_reference,veh,WGV35A_PAIR_0175,384,posthoc_diagnosis,E0_R1_REG_000384_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,1231.5515,941.773,158.83115,69.254939,4.764934,2.077648,-78.720378,113.460349,101.279622,11.279622,177.425649,-2.574351,MEDIUM,63.9653,12.180727,76.146027,63.9653,UNIQUE_GT_CENTER,41.744476,0.141917,1.067957,2.265057,1.912415,0.272178,1.349824,-0.015892,-0.018616,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000384,matched_ordinary_background,mob,WGV35A_PAIR_0175,384,posthoc_diagnosis,E0_R1_REG_000384_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,895,1020,158.83115,69.254939,4.764934,2.077648,-78.720378,95.195694,50.176289,140.176289,177.425649,-2.574351,MEDIUM,82.229955,45.019405,52.75064,82.229955,UNIQUE_GT_CENTER,38.572453,0.033989,0.986807,4.095807,1.888296,0.144994,1.959682,-4.262007,-9.467286,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000384,matched_strong_scatterer_background,mss,WGV35A_PAIR_0175,384,posthoc_diagnosis,E0_R1_REG_000384_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,895,1020,158.83115,69.254939,4.764934,2.077648,-78.720378,95.195694,50.176289,140.176289,177.425649,-2.574351,MEDIUM,82.229955,45.019405,52.75064,82.229955,UNIQUE_GT_CENTER,38.572453,0.033989,0.986807,4.095807,1.888296,0.144994,1.959682,-4.262007,-9.467286,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000384,matched_linear_structure_background,mls,WGV35A_PAIR_0175,384,posthoc_diagnosis,E0_R1_REG_000384_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,929,1020,158.83115,69.254939,4.764934,2.077648,-78.720378,101.87149,54.080263,144.080263,177.425649,-2.574351,MEDIUM,75.554159,47.791227,56.654614,75.554159,UNIQUE_GT_CENTER,38.244812,0.024329,0.978425,4.230122,1.880972,0.180413,2.185271,-4.062102,-8.462663,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000384,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0175,384,posthoc_diagnosis,E0_R1_REG_000384_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,-78.720378,105.489412,104.532969,14.532969,177.425649,-2.574351,MEDIUM,71.936237,0.956443,72.89268,71.936237,UNIQUE_GT_CENTER,39.863388,0.07441,1.019833,4.182774,1.841596,0.135415,2.211128,-6.85211,0.271881,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000384,fixed_strong_scatterer,fss,WGV35A_PAIR_0175,384,posthoc_diagnosis,E0_R1_REG_000384_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,-78.720378,85.698021,82.510653,172.510653,177.425649,-2.574351,MEDIUM,88.272372,3.187368,85.085004,88.272372,UNIQUE_GT_CENTER,43.117554,0.185159,1.103085,2.030583,1.581303,0.236845,2.220599,-7.228308,-1.653941,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000384,fixed_linear_structure,fls,WGV35A_PAIR_0175,384,posthoc_diagnosis,E0_R1_REG_000384_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-78.720378,104.625956,122.560807,32.560807,177.425649,-2.574351,MEDIUM,72.799693,17.934851,54.864842,72.799693,UNIQUE_GT_CENTER,39.603836,0.053306,1.013193,4.135426,1.899951,0.144557,1.995957,4.120815,6.213219,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000385,vehicle_body_axis_reference,veh,WGV35A_PAIR_0178,385,posthoc_diagnosis,E0_R1_REG_000385_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,1253.75,941.4055,158.83115,69.254939,4.764934,2.077648,-2.184138,177.003931,104.375391,14.375391,177.815862,-2.184138,MEDIUM,0.811931,72.62854,73.440471,0.811931,UNIQUE_GT_CENTER,44.776306,0.283284,1.104458,3.958266,0.638689,0.422214,4.57158,-0.068924,-0.045776,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000385,matched_ordinary_background,mob,WGV35A_PAIR_0178,385,posthoc_diagnosis,E0_R1_REG_000385_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,895,1020,158.83115,69.254939,4.764934,2.077648,-2.184138,177.45567,50.176289,140.176289,177.815862,-2.184138,MEDIUM,0.360192,52.720619,52.360427,0.360192,UNIQUE_GT_CENTER,37.670856,0.040792,0.929194,4.066494,1.850645,0.159056,2.260246,-4.943349,-9.87272,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000385,matched_strong_scatterer_background,mss,WGV35A_PAIR_0178,385,posthoc_diagnosis,E0_R1_REG_000385_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1405,1020,158.83115,69.254939,4.764934,2.077648,-2.184138,5.179646,128.942139,38.942139,177.815862,-2.184138,MEDIUM,7.363784,56.237507,48.873723,7.363784,UNIQUE_GT_CENTER,40.649784,0.14309,1.002672,3.49716,1.321831,0.220588,3.070793,-1.178149,4.880726,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000385,matched_linear_structure_background,mls,WGV35A_PAIR_0178,385,posthoc_diagnosis,E0_R1_REG_000385_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1405,1020,158.83115,69.254939,4.764934,2.077648,-2.184138,5.179646,128.942139,38.942139,177.815862,-2.184138,MEDIUM,7.363784,56.237507,48.873723,7.363784,UNIQUE_GT_CENTER,40.649784,0.14309,1.002672,3.49716,1.321831,0.220588,3.070793,-1.178149,4.880726,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000385,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0178,385,posthoc_diagnosis,E0_R1_REG_000385_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,-2.184138,178.486082,104.532969,14.532969,177.815862,-2.184138,MEDIUM,0.67022,73.953113,73.282893,0.67022,UNIQUE_GT_CENTER,40.433109,0.110274,0.997328,1.809234,1.090649,0.304221,2.309055,-7.02734,-0.130411,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000385,fixed_strong_scatterer,fss,WGV35A_PAIR_0178,385,posthoc_diagnosis,E0_R1_REG_000385_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,-2.184138,0.694582,82.510653,172.510653,177.815862,-2.184138,MEDIUM,2.87872,81.816071,84.694791,2.87872,UNIQUE_GT_CENTER,41.47662,0.149307,1.023067,1.711044,1.142602,0.39636,1.484083,-7.436956,-1.896039,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000385,fixed_linear_structure,fls,WGV35A_PAIR_0178,385,posthoc_diagnosis,E0_R1_REG_000385_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-2.184138,175.110885,122.560807,32.560807,177.815862,-2.184138,MEDIUM,2.704977,52.550078,55.255055,2.704977,UNIQUE_GT_CENTER,39.028297,0.0692,0.962676,4.288027,1.843671,0.171332,2.4189,4.239117,5.287469,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000386,vehicle_body_axis_reference,veh,WGV35A_PAIR_0180,386,posthoc_diagnosis,E0_R1_REG_000386_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,1254.202,941.113,158.83115,69.254939,4.764934,2.077648,-1.621126,177.927648,104.427424,14.427424,178.378874,-1.621126,MEDIUM,0.451226,73.500224,73.95145,0.451226,UNIQUE_GT_CENTER,48.975933,0.288455,1.102437,3.966337,1.222435,0.215506,4.348794,-0.067015,-0.044201,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000386,matched_ordinary_background,mob,WGV35A_PAIR_0180,386,posthoc_diagnosis,E0_R1_REG_000386_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1439,1054,158.83115,69.254939,4.764934,2.077648,-1.621126,3.80934,135.856924,45.856924,178.378874,-1.621126,MEDIUM,5.430466,47.952416,42.52195,5.430466,UNIQUE_GT_CENTER,42.67662,0.084057,0.960641,4.374287,1.538439,0.158346,3.106239,-1.865892,6.16459,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000386,matched_strong_scatterer_background,mss,WGV35A_PAIR_0180,386,posthoc_diagnosis,E0_R1_REG_000386_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1405,1020,158.83115,69.254939,4.764934,2.077648,-1.621126,6.016704,128.942139,38.942139,178.378874,-1.621126,MEDIUM,7.63783,57.074565,49.436735,7.63783,UNIQUE_GT_CENTER,44.425171,0.143775,1,3.538018,1.302214,0.225232,3.171221,-1.178937,4.889998,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000386,matched_linear_structure_background,mls,WGV35A_PAIR_0180,386,posthoc_diagnosis,E0_R1_REG_000386_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1405,1020,158.83115,69.254939,4.764934,2.077648,-1.621126,6.016704,128.942139,38.942139,178.378874,-1.621126,MEDIUM,7.63783,57.074565,49.436735,7.63783,UNIQUE_GT_CENTER,44.425171,0.143775,1,3.538018,1.302214,0.225232,3.171221,-1.178937,4.889998,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000386,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0180,386,posthoc_diagnosis,E0_R1_REG_000386_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,-1.621126,179.710946,104.532969,14.532969,178.378874,-1.621126,MEDIUM,1.332072,75.177977,73.845905,1.332072,UNIQUE_GT_CENTER,44.581413,0.128607,1.003517,1.609167,1.198671,0.363479,2.046979,-7.04686,-0.133343,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000386,fixed_strong_scatterer,fss,WGV35A_PAIR_0180,386,posthoc_diagnosis,E0_R1_REG_000386_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,-1.621126,5.002635,82.510653,172.510653,178.378874,-1.621126,MEDIUM,6.623761,77.508018,84.131779,6.623761,UNIQUE_GT_CENTER,45.166245,0.14508,1.016681,1.825024,1.197539,0.373501,1.641456,-7.444014,-1.893404,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000386,fixed_linear_structure,fls,WGV35A_PAIR_0180,386,posthoc_diagnosis,E0_R1_REG_000386_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-1.621126,177.221205,122.560807,32.560807,178.378874,-1.621126,MEDIUM,1.157669,54.660398,55.818067,1.157669,UNIQUE_GT_CENTER,42.672894,0.073738,0.960557,4.103828,1.799281,0.135903,2.438402,4.24332,5.288516,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000387,vehicle_body_axis_reference,veh,WGV35A_PAIR_0181,387,posthoc_diagnosis,E0_R1_REG_000387_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,1256.961,941.473,158.83115,69.254939,4.764934,2.077648,-1.162503,179.187268,104.820535,14.820535,178.837497,-1.162503,MEDIUM,0.349771,74.366733,74.016962,0.349771,UNIQUE_GT_CENTER,44.779549,0.285701,1.121685,3.908936,0.76679,0.36002,4.412151,-0.063753,-0.029329,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000387,matched_ordinary_background,mob,WGV35A_PAIR_0181,387,posthoc_diagnosis,E0_R1_REG_000387_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,895,1020,158.83115,69.254939,4.764934,2.077648,-1.162503,1.876131,50.176289,140.176289,178.837497,-1.162503,MEDIUM,3.038634,48.300158,51.338792,3.038634,UNIQUE_GT_CENTER,37.610081,0.039875,0.942097,4.191662,1.865533,0.156528,2.198642,-5.044522,-9.921896,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000387,matched_strong_scatterer_background,mss,WGV35A_PAIR_0181,387,posthoc_diagnosis,E0_R1_REG_000387_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1405,1020,158.83115,69.254939,4.764934,2.077648,-1.162503,5.749367,128.942139,38.942139,178.837497,-1.162503,MEDIUM,6.91187,56.807228,49.895358,6.91187,UNIQUE_GT_CENTER,40.716503,0.154594,1.01991,3.588912,1.379716,0.226105,2.801147,-1.149675,4.821979,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
