path_id,extraction_profile,spatial_control_count,temporal_control_count,static_matched_control_count,target_response_score,target_spatial_empirical_percentile,target_temporal_empirical_percentile,spatial_effect_size,temporal_effect_size,control_median,control_mad,control_variance,control_distribution_status
WGV34A_PATH_0005125,relaxed_physical_path,20,20,20,3.6098635,70,60,0.95632635,0.22065181,3.4493,0.628825,2.26967688,control_distribution_ok
WGV34A_PATH_0005126,relaxed_physical_path,20,20,20,3.250977,45,45,-0.21709534,-0.20166588,3.541667,0.492513,1.1001045,control_distribution_ok
WGV34A_PATH_0005127,relaxed_physical_path,20,20,20,3.699219,80,55,1.36601578,0.3492167,3.4748535,0.4549965,1.25372521,control_distribution_ok
WGV34A_PATH_0005128,relaxed_physical_path,20,20,20,3.236979,30,20,-0.78839992,-0.58317836,3.4902345,0.7176105,1.3756619,control_distribution_ok
WGV34A_PATH_0005129,relaxed_physical_path,0,0,0,2.7088625,,,,,,,,insufficient_length
WGV34A_PATH_0005130,relaxed_physical_path,0,0,0,2.9506835,,,,,,,,insufficient_length
WGV34A_PATH_0005131,relaxed_physical_path,20,20,20,3.020508,40,25,-0.12439648,-0.58398831,3.3025175,0.4430665,1.40135018,control_distribution_ok
WGV34A_PATH_0005132,relaxed_physical_path,20,20,20,3.100586,15,40,-0.65422328,-0.13565682,3.2428385,0.4749025,0.95949279,control_distribution_ok
WGV34A_PATH_0005133,relaxed_physical_path,0,0,0,3.011963,,,,,,,,insufficient_length
WGV34A_PATH_0005134,relaxed_physical_path,20,20,20,4.589844,70,70,0.96371776,0.76178993,3.8008895,0.69043,1.26300293,control_distribution_ok
WGV34A_PATH_0005135,relaxed_physical_path,17,20,20,3.1083285,29.41176471,15,-0.25582791,-0.5946547,3.266183,0.439221,1.38328627,control_distribution_ok
WGV34A_PATH_0005136,relaxed_physical_path,20,20,20,3.279785,30,45,-0.87574828,-0.06143925,3.2712735,0.3964215,0.42237655,control_distribution_ok
WGV34A_PATH_0005137,relaxed_physical_path,0,0,0,6.2815755,,,,,,,,insufficient_length
WGV34A_PATH_0005138,relaxed_physical_path,20,20,20,5.538762,90,100,3.27629491,5.7802891,3.378174,0.405558,1.13989336,control_distribution_ok
WGV34A_PATH_0005139,relaxed_physical_path,1,20,20,7.767578,100,100,892578,1.75668202,5.390625,1.314453,3.19692828,control_distribution_sparse
WGV34A_PATH_0005140,relaxed_physical_path,20,20,20,6.027344,90,100,5.34887912,3.61627966,3.5131835,0.5455725,1.05676351,control_distribution_ok
WGV34A_PATH_0005141,relaxed_physical_path,19,20,20,3.0408295,15.78947368,10,-0.64846785,-1.26334416,3.397461,0.447591,0.73762202,control_distribution_ok
WGV34A_PATH_0005142,relaxed_physical_path,20,20,20,5.078125,90,65,2.09456873,0.93180484,3.7072265,0.6517745,1.46184922,control_distribution_ok
WGV34A_PATH_0005143,relaxed_physical_path,20,20,20,5.242969,100,100,3.15862743,7.01739407,3.269287,0.4204265,0.78802695,control_distribution_ok
WGV34A_PATH_0005144,relaxed_physical_path,20,20,20,2.723958,10,5,-0.98953414,-1.36275038,3.177344,0.3061525,1.04960016,control_distribution_ok
WGV34A_PATH_0005145,relaxed_physical_path,20,20,20,3.334961,45,25,-0.03046128,-0.77252272,3.520752,0.404272,0.40880375,control_distribution_ok
WGV34A_PATH_0005146,relaxed_physical_path,19,20,20,2.748698,21.05263158,5,-0.61997647,-1.04804131,3.305664,0.426269,1.68896783,control_distribution_ok
WGV34A_PATH_0005147,relaxed_physical_path,20,20,20,2.8929035,55,10,0.16312117,-0.58151017,3.4318035,0.625,1.20695915,control_distribution_ok
WGV34A_PATH_0005148,relaxed_physical_path,20,20,20,3.703125,80,80,0.88722175,1.19775813,3.21711,0.2977175,0.32709914,control_distribution_ok
WGV34A_PATH_0005149,relaxed_physical_path,20,20,20,3.608984,45,70,-0.09346325,0.43293444,3.247477,0.347412,0.35442731,control_distribution_ok
WGV34A_PATH_0005150,relaxed_physical_path,20,20,20,3.934082,90,65,6.99013797,0.66300505,3.2342935,0.474179,2.06670164,control_distribution_ok
WGV34A_PATH_0005151,relaxed_physical_path,20,20,20,4.2089845,95,100,6.79138345,1.1092869,3.2433265,0.4650065,1.47331918,control_distribution_ok
WGV34A_PATH_0005152,relaxed_physical_path,20,20,20,2.818848,30,0,-0.60551304,-1.54671294,3.254557,0.3424475,1.27015775,control_distribution_ok
WGV34A_PATH_0005153,relaxed_physical_path,0,0,0,4.411133,,,,,,,,insufficient_length
WGV34A_PATH_0005154,relaxed_physical_path,0,0,0,3.1171875,,,,,,,,insufficient_length
WGV34A_PATH_0005155,relaxed_physical_path,20,20,20,3.763184,55,55,0.29543074,0.30963925,3.2405595,0.4280595,0.98710167,control_distribution_ok
WGV34A_PATH_0005156,relaxed_physical_path,20,20,20,5.1123045,95,85,2.28812717,0.975823,3.261393,0.458089,0.88462323,control_distribution_ok
WGV34A_PATH_0005157,relaxed_physical_path,20,20,20,4.2940635,60,65,0.46103743,0.98785783,3.422526,0.4975585,1.02065396,control_distribution_ok
WGV34A_PATH_0005158,relaxed_physical_path,20,20,20,3.397461,40,15,-0.16575602,-0.75168587,3.7874515,0.694862,1.61853322,control_distribution_ok
WGV34A_PATH_0005159,relaxed_physical_path,0,0,0,2.9018555,,,,,,,,insufficient_length
WGV34A_PATH_0005160,relaxed_physical_path,20,20,20,3.931519,75,20,1.02813943,-0.63618162,3.782552,0.502995,1.64649204,control_distribution_ok
WGV34A_PATH_0005161,relaxed_physical_path,20,20,20,3.3770925,25,45,-0.47782849,-0.00021905,3.505208,0.430402,0.8377849,control_distribution_ok
WGV34A_PATH_0005162,relaxed_physical_path,20,20,20,2.813058,0,0,-1.56455997,-1.07498646,3.64109,0.4981865,0.72925987,control_distribution_ok
WGV34A_PATH_0005163,relaxed_physical_path,20,20,20,2.83724,0,15,-0.7712763,-0.82902314,3.3033445,0.4227295,0.78386757,control_distribution_ok
WGV34A_PATH_0005164,relaxed_physical_path,0,0,0,2.6943355,,,,,,,,insufficient_length
WGV34A_PATH_0005165,relaxed_physical_path,20,20,20,3.654297,30,60,-0.84358931,0.27819543,3.6482745,0.527841,0.92136925,control_distribution_ok
WGV34A_PATH_0005166,relaxed_physical_path,20,20,20,3.102051,15,40,-1.58678718,-0.27296706,3.637207,0.6647135,1.38703278,control_distribution_ok
WGV34A_PATH_0005167,relaxed_physical_path,20,20,20,3.125977,40,25,-0.36114263,-0.62222612,3.2405595,0.3717775,1.20207709,control_distribution_ok
WGV34A_PATH_0005168,relaxed_physical_path,0,0,0,3.295187,,,,,,,,insufficient_length
WGV34A_PATH_0005169,relaxed_physical_path,0,0,0,3.8374025,,,,,,,,insufficient_length
WGV34A_PATH_0005170,relaxed_physical_path,20,20,20,3.888509,55,70,0.28048952,0.68605969,3.3238525,0.5178715,0.97228292,control_distribution_ok
WGV34A_PATH_0005171,relaxed_physical_path,20,20,20,3.09668,5,20,-2.09645757,-0.69794114,3.511043,0.44082,0.42749432,control_distribution_ok
WGV34A_PATH_0005172,relaxed_physical_path,20,20,20,3.194507,35,50,-0.16793099,-0.02756177,3.2328725,0.3487905,0.73451538,control_distribution_ok
WGV34A_PATH_0005173,relaxed_physical_path,20,20,20,2.992188,45,20,-0.32819838,-0.64351192,3.39624,0.498169,0.80302449,control_distribution_ok
WGV34A_PATH_0005174,relaxed_physical_path,0,0,0,3.4296875,,,,,,,,insufficient_length
WGV34A_PATH_0005175,relaxed_physical_path,20,20,20,3.7892895,80,70,0.87039728,0.78666032,3.5234375,0.4667315,0.402026,control_distribution_ok
WGV34A_PATH_0005176,relaxed_physical_path,20,20,20,3.2253255,30,20,-0.24718688,-0.5702411,3.3111975,0.387481,0.61117347,control_distribution_ok
WGV34A_PATH_0005177,relaxed_physical_path,0,0,0,3.2087405,,,,,,,,insufficient_length
WGV34A_PATH_0005178,relaxed_physical_path,20,20,20,3.036719,10,25,-0.76542916,-0.38166502,3.5180665,0.4067485,0.50283993,control_distribution_ok
WGV34A_PATH_0005179,relaxed_physical_path,20,20,20,3.755615,70,75,0.57095648,0.94633743,3.4363565,0.4292355,1.28966701,control_distribution_ok
WGV34A_PATH_0005180,relaxed_physical_path,20,20,20,3.51595,25,60,-0.09443329,0.21539493,3.5274415,0.43112,0.52070459,control_distribution_ok
WGV34A_PATH_0005181,relaxed_physical_path,0,0,0,2.762305,,,,,,,,insufficient_length
WGV34A_PATH_0005182,relaxed_physical_path,20,20,20,3.234654,15,50,-1.36876358,-0.02324232,3.4739135,0.3372935,0.44533634,control_distribution_ok
WGV34A_PATH_0005183,relaxed_physical_path,19,20,20,3.793457,94.73684211,75,1.88716322,0.43777621,3.310547,0.391927,0.41795654,control_distribution_ok
WGV34A_PATH_0005184,relaxed_physical_path,0,0,0,3.9399415,,,,,,,,insufficient_length
WGV34A_PATH_0005185,relaxed_physical_path,20,20,20,2.89528,20,20,-1.23481543,-1.3529507,3.2371095,0.4356595,0.88085492,control_distribution_ok
WGV34A_PATH_0005186,relaxed_physical_path,0,0,0,2.772461,,,,,,,,insufficient_length
WGV34A_PATH_0005187,relaxed_physical_path,17,20,20,4.6992185,82.35294118,70,1.48057942,0.64038542,3.671224,0.64095,1.09593335,control_distribution_ok
WGV34A_PATH_0005188,relaxed_physical_path,20,20,20,5.795573,100,85,6.20130994,0.99360066,3.339844,0.512695,1.71185261,control_distribution_ok
WGV34A_PATH_0005189,relaxed_physical_path,20,20,20,6.145508,95,90,6.67196796,2.34945716,3.4570315,0.5937505,1.15218035,control_distribution_ok
WGV34A_PATH_0005190,relaxed_physical_path,0,0,0,3.3896485,,,,,,,,insufficient_length
WGV34A_PATH_0005191,relaxed_physical_path,17,20,20,2.923763,23.52941176,45,-0.47518161,-0.08924637,3.244792,0.489909,0.91625528,control_distribution_ok
WGV34A_PATH_0005192,relaxed_physical_path,0,0,0,2.617969,,,,,,,,insufficient_length
WGV34A_PATH_0005193,relaxed_physical_path,0,0,0,4.030273,,,,,,,,insufficient_length
WGV34A_PATH_0005194,relaxed_physical_path,20,20,20,6.722656,100,95,2.33798895,1.61876118,3.655029,0.800244,1.3028339,control_distribution_ok
WGV34A_PATH_0005195,relaxed_physical_path,18,20,20,3.670166,77.77777778,35,1.50664029,-0.14809005,3.335775,0.5655385,2.61168299,control_distribution_ok
WGV34A_PATH_0005196,relaxed_physical_path,18,20,20,3.568522,77.77777778,50,1.08128966,0.10337404,3.2974175,0.524143,2.0178186,control_distribution_ok
WGV34A_PATH_0005197,relaxed_physical_path,16,20,20,4.391113,81.25,60,1.95139345,0.83640832,3.357476,0.502813,1.75087982,control_distribution_ok
WGV34A_PATH_0005198,relaxed_physical_path,0,0,0,7.1865235,,,,,,,,insufficient_length
WGV34A_PATH_0005199,relaxed_physical_path,20,20,20,3.133464,35,25,-0.53871064,-0.27632186,3.3024665,0.588823,0.99454413,control_distribution_ok
WGV34A_PATH_0005200,relaxed_physical_path,20,20,20,3.7753905,60,80,0.61425052,1.37025053,3.3161625,0.302035,0.27115836,control_distribution_ok
WGV34A_PATH_0005201,relaxed_physical_path,0,0,0,4.5367025,,,,,,,,insufficient_length
WGV34A_PATH_0005202,relaxed_physical_path,20,20,20,4.054688,80,40,1.37039158,-0.46004663,3.8764645,0.48863,0.83593595,control_distribution_ok
WGV34A_PATH_0005203,relaxed_physical_path,20,20,20,3.370117,50,65,-0.12211282,0.73762478,3.0913085,0.374707,3.73678011,control_distribution_ok
WGV34A_PATH_0005204,relaxed_physical_path,0,0,0,4.761719,,,,,,,,insufficient_length
WGV34A_PATH_0005205,relaxed_physical_path,19,20,20,3.378511,42.10526316,45,-0.41183192,-0.19705919,3.261998,0.341157,0.36463144,control_distribution_ok
WGV34A_PATH_0005206,relaxed_physical_path,20,20,20,5.118164,90,65,1.42982128,0.44372688,3.506185,0.7523435,1.34185881,control_distribution_ok
WGV34A_PATH_0005207,relaxed_physical_path,19,20,20,2.821875,26.31578947,20,-0.55460806,-0.60009178,3.340495,0.560222,4.38892093,control_distribution_ok
WGV34A_PATH_0005208,relaxed_physical_path,0,0,0,3.2342725,,,,,,,,insufficient_length
WGV34A_PATH_0005209,relaxed_physical_path,16,20,20,3.331055,68.75,35,0.53991894,-0.32169373,3.4371745,0.556901,0.69980953,control_distribution_ok
WGV34A_PATH_0005210,relaxed_physical_path,0,0,0,3.9658205,,,,,,,,insufficient_length
WGV34A_PATH_0005211,relaxed_physical_path,0,0,0,4.9879555,,,,,,,,insufficient_length
WGV34A_PATH_0005212,relaxed_physical_path,20,20,20,5.167969,85,75,1.0373855,0.90830989,4.048244,0.6367185,1.00484634,control_distribution_ok
WGV34A_PATH_0005213,relaxed_physical_path,0,0,0,2.6852215,,,,,,,,insufficient_length
WGV34A_PATH_0005214,relaxed_physical_path,18,20,20,3.6992185,55.55555556,60,0.40355068,0.32473744,3.5009765,0.6176755,4.52989182,control_distribution_ok
WGV34A_PATH_0005215,relaxed_physical_path,20,20,20,4.481567,90,90,2.08383942,1.250536,3.412006,0.39371,0.33681444,control_distribution_ok
WGV34A_PATH_0005216,relaxed_physical_path,20,20,20,3.458705,50,20,-0.08396059,-0.92620155,3.704071,0.4966375,0.67021238,control_distribution_ok
WGV34A_PATH_0005217,relaxed_physical_path,0,0,0,2.969401,,,,,,,,insufficient_length
WGV34A_PATH_0005218,relaxed_physical_path,20,20,20,2.884766,10,5,-1.25533936,-1.94123072,3.495815,0.310865,0.3260903,control_distribution_ok
WGV34A_PATH_0005219,relaxed_physical_path,0,0,0,3.453288,,,,,,,,insufficient_length
WGV34A_PATH_0005220,relaxed_physical_path,0,0,0,3.038574,,,,,,,,insufficient_length
WGV34A_PATH_0005221,relaxed_physical_path,20,20,20,3.575253,65,80,0.38981028,0.59083738,3.239537,0.3262005,0.45353257,control_distribution_ok
WGV34A_PATH_0005222,relaxed_physical_path,20,20,20,3.1234925,20,40,-0.61507367,-0.30064343,3.254021,0.34487,0.4540228,control_distribution_ok
WGV34A_PATH_0005223,relaxed_physical_path,0,0,0,3.9795735,,,,,,,,insufficient_length
WGV34A_PATH_0005224,relaxed_physical_path,1,20,20,6.705078,100,80,2185547,0.81602945,5.472656,1.054687,3.6448595,control_distribution_sparse
WGV34A_PATH_0005225,relaxed_physical_path,0,0,0,4.115374,,,,,,,,insufficient_length
WGV34A_PATH_0005226,relaxed_physical_path,0,0,0,3.3168945,,,,,,,,insufficient_length
WGV34A_PATH_0005227,relaxed_physical_path,20,20,20,4.117188,80,5,1.58010956,-1.38210629,3.8543295,0.9938385,1.76304261,control_distribution_ok
WGV34A_PATH_0005228,relaxed_physical_path,16,20,20,3.008246,31.25,30,-0.27830154,-1.13593946,3.2006835,0.352295,0.77120127,control_distribution_ok
WGV34A_PATH_0005229,relaxed_physical_path,0,0,0,3.448033,,,,,,,,insufficient_length
WGV34A_PATH_0005230,relaxed_physical_path,0,0,0,2.9299315,,,,,,,,insufficient_length
WGV34A_PATH_0005231,relaxed_physical_path,0,0,0,3.327661,,,,,,,,insufficient_length
WGV34A_PATH_0005232,relaxed_physical_path,0,0,0,5.404297,,,,,,,,insufficient_length
WGV34A_PATH_0005233,relaxed_physical_path,16,20,20,6.466797,100,70,3.67308119,1.59350655,4.0081055,0.954069,2.91426569,control_distribution_ok
WGV34A_PATH_0005234,relaxed_physical_path,18,20,20,4.598576,94.44444444,90,1.64746394,1.32529098,3.7421455,0.4757365,0.51688942,control_distribution_ok
WGV34A_PATH_0005235,relaxed_physical_path,20,20,20,5.000781,100,100,3.37305266,2.57946566,3.22183,0.320707,0.32436002,control_distribution_ok
WGV34A_PATH_0005236,relaxed_physical_path,0,0,0,4.136523,,,,,,,,insufficient_length
WGV34A_PATH_0005237,relaxed_physical_path,19,20,20,3.30385,36.84210526,30,-0.42861697,-0.48003166,3.469238,0.527832,0.92232199,control_distribution_ok
WGV34A_PATH_0005238,relaxed_physical_path,20,20,20,2.834961,25,5,-0.65960594,-1.2911239,3.2293295,0.3325195,0.96997296,control_distribution_ok
WGV34A_PATH_0005239,relaxed_physical_path,16,20,20,2.601562,6.25,25,-1.0442646,-0.69390493,3.188721,0.4366055,0.97135677,control_distribution_ok
WGV34A_PATH_0005240,relaxed_physical_path,0,0,0,2.8404945,,,,,,,,insufficient_length
WGV34A_PATH_0005241,relaxed_physical_path,20,20,20,3.0424805,50,25,0.02825356,-0.55618427,3.391158,0.644169,1.72757271,control_distribution_ok
WGV34A_PATH_0005242,relaxed_physical_path,20,20,20,3.999186,100,95,3.35066368,2.11195102,3.15625,0.3141275,0.51031669,control_distribution_ok
WGV34A_PATH_0005243,relaxed_physical_path,20,20,20,2.697103,10,10,-0.7112416,-1.7566644,3.1189455,0.31582,0.36510804,control_distribution_ok
WGV34A_PATH_0005244,relaxed_physical_path,0,20,20,6.554688,0,50,0,0.04160332,6.1478935,0.8572875,3.16341866,control_distribution_sparse
WGV34A_PATH_0005245,relaxed_physical_path,3,20,20,6.1653645,100,30,24.81004481,-0.25921471,6.257422,1.308984,3.89334274,control_distribution_sparse
WGV34A_PATH_0005246,relaxed_physical_path,0,0,0,6.0957035,,,,,,,,insufficient_length
WGV34A_PATH_0005247,relaxed_physical_path,20,20,20,2.904297,40,5,-0.26074975,-1.14336257,3.169987,0.358154,0.41188209,control_distribution_ok
WGV34A_PATH_0005248,relaxed_physical_path,0,0,0,3.3466795,,,,,,,,insufficient_length
WGV34A_PATH_0005249,relaxed_physical_path,17,20,20,4.5009765,82.35294118,100,1.85870815,6.86167995,3.080566,0.431153,0.76587906,control_distribution_ok
WGV34A_PATH_0005250,relaxed_physical_path,0,0,0,2.573649,,,,,,,,insufficient_length
WGV34A_PATH_0005251,relaxed_physical_path,15,20,20,2.834766,0,20,-0.95416975,-0.41609452,3.593262,0.646387,1.42417397,control_distribution_ok
WGV34A_PATH_0005252,relaxed_physical_path,0,0,0,3.305664,,,,,,,,insufficient_length
WGV34A_PATH_0005253,relaxed_physical_path,0,0,0,3.3408205,,,,,,,,insufficient_length
WGV34A_PATH_0005254,relaxed_physical_path,20,20,20,3.4335935,40,45,-0.44403166,-0.21557595,3.3584645,0.435851,0.3375149,control_distribution_ok
WGV34A_PATH_0005255,relaxed_physical_path,20,20,20,3.1022135,35,40,-0.48425867,-0.11724595,3.144206,0.4176435,0.83817448,control_distribution_ok
WGV34A_PATH_0005256,relaxed_physical_path,20,20,20,2.8089195,5,15,-1.25831152,-0.93977687,3.570963,0.464628,0.62964421,control_distribution_ok
WGV34A_PATH_0005257,relaxed_physical_path,20,20,20,4.572266,95,75,6.31124998,0.91806183,3.121143,0.3628905,0.70488224,control_distribution_ok
WGV34A_PATH_0005258,relaxed_physical_path,11,20,20,3.417969,27.27272727,45,-0.08884987,-0.11866879,3.511719,0.540365,1.89779831,control_distribution_ok
WGV34A_PATH_0005259,relaxed_physical_path,20,20,20,3.4371215,65,55,0.44628812,0.39331054,3.2,0.471285,0.64275589,control_distribution_ok
WGV34A_PATH_0005260,relaxed_physical_path,20,20,20,4.191644,80,65,1.2706444,1.26005628,3.5366855,0.562949,1.56654412,control_distribution_ok
WGV34A_PATH_0005261,relaxed_physical_path,0,0,0,4.4579,,,,,,,,insufficient_length
WGV34A_PATH_0005262,relaxed_physical_path,0,0,0,2.766113,,,,,,,,insufficient_length
WGV34A_PATH_0005263,relaxed_physical_path,20,20,20,3.398438,65,20,0.25009147,-0.67509064,3.481608,0.5099285,0.79701788,control_distribution_ok
WGV34A_PATH_0005264,relaxed_physical_path,0,0,0,3.849121,,,,,,,,insufficient_length
WGV34A_PATH_0005265,relaxed_physical_path,20,20,20,3.810407,70,40,0.82539373,-0.17046594,3.5738525,0.5532225,0.56531464,control_distribution_ok
WGV34A_PATH_0005266,relaxed_physical_path,0,0,0,3.1518555,,,,,,,,insufficient_length
WGV34A_PATH_0005267,relaxed_physical_path,0,0,0,4.0722655,,,,,,,,insufficient_length
WGV34A_PATH_0005268,relaxed_physical_path,20,20,20,4.799479,100,75,1.48011026,1.92827415,3.6171035,0.5720565,0.66814926,control_distribution_ok
WGV34A_PATH_0005269,relaxed_physical_path,20,20,20,3.858716,70,60,0.68772637,0.28472859,3.604771,0.536505,1.52382196,control_distribution_ok
WGV34A_PATH_0005270,relaxed_physical_path,0,0,0,3.4765625,,,,,,,,insufficient_length
WGV34A_PATH_0005271,relaxed_physical_path,0,0,0,7.254883,,,,,,,,insufficient_length
WGV34A_PATH_0005272,relaxed_physical_path,8,20,20,3.967578,75,70,1.94295552,0.66883195,3.591634,0.58374,1.5512317,control_distribution_sparse
WGV34A_PATH_0005273,relaxed_physical_path,20,20,20,3.103666,25,30,-1.13761105,-0.3310174,3.281738,0.4173695,0.41559064,control_distribution_ok
WGV34A_PATH_0005274,relaxed_physical_path,20,20,20,3.3102075,30,35,-0.3196497,-0.28834103,3.5130615,0.479077,0.59576269,control_distribution_ok
WGV34A_PATH_0005275,relaxed_physical_path,20,20,20,5.196615,90,100,5.86537193,2.87251767,3.2276475,0.396153,0.6499799,control_distribution_ok
WGV34A_PATH_0005276,relaxed_physical_path,0,0,0,3.161133,,,,,,,,insufficient_length
WGV34A_PATH_0005277,relaxed_physical_path,14,20,20,2.821094,14.28571429,20,-0.8087862,-1.64726684,3.487386,0.393351,0.63842689,control_distribution_ok
WGV34A_PATH_0005278,relaxed_physical_path,20,20,20,2.96875,35,20,-0.36421077,-1.25058087,3.140788,0.334473,0.46869181,control_distribution_ok
WGV34A_PATH_0005279,relaxed_physical_path,20,20,20,3.26888,75,45,1.17856432,-0.19933943,3.09713,0.2988285,0.34416659,control_distribution_ok
WGV34A_PATH_0005280,relaxed_physical_path,20,20,20,3.398438,50,55,0.07967352,0.36891755,3.182496,0.34139,0.45537208,control_distribution_ok
WGV34A_PATH_0005281,relaxed_physical_path,0,0,0,3.082845,,,,,,,,insufficient_length
WGV34A_PATH_0005282,relaxed_physical_path,0,0,0,3.1003065,,,,,,,,insufficient_length
WGV34A_PATH_0005283,relaxed_physical_path,20,20,20,3.00628,20,60,-0.52584178,0.27964519,3.085775,0.286621,0.42412701,control_distribution_ok
WGV34A_PATH_0005284,relaxed_physical_path,20,20,20,3.277459,55,70,0.25868649,0.84409318,3.0842775,0.402203,0.59808941,control_distribution_ok
WGV34A_PATH_0005285,relaxed_physical_path,20,20,20,3.484417,55,90,0.19702089,1.40480663,3.230168,0.460051,0.54597017,control_distribution_ok
WGV34A_PATH_0005286,relaxed_physical_path,20,20,20,7.8875325,100,100,4.74931476,3.38527425,3.9345095,0.58883,1.04139692,control_distribution_ok
WGV34A_PATH_0005287,relaxed_physical_path,6,20,20,3.1074215,66.66666667,50,0.23344104,0.02157102,3.198188,0.4596435,1.33623083,control_distribution_sparse
