region_id,pair_id,sar_frame,family,variant,comparison_group,area_ratio_to_gt,offset_axis,offset_value,offset_unit,scale_ratio,rotation_relative_to_gt_deg,region_area_px,region_area_m2,region_area_p0_convention_m2,total_energy,mean_energy,median_energy,energy_std,peak_energy,energy_quantile_90,energy_quantile_95,energy_quantile_99,high_energy_threshold,high_energy_pixel_count,high_energy_pixel_fraction,response_occupancy_ratio,component_count,component_count_per_m2,component_count_per_p0_convention_m2,peak_count,peak_count_per_m2,peak_count_per_p0_convention_m2,energy_centroid_x,energy_centroid_y,energy_centroid_range_px,energy_centroid_azimuth_px,energy_centroid_range_m,energy_centroid_azimuth_m,energy_centroid_range_p0_convention_m,energy_centroid_azimuth_p0_convention_m,principal_axis_deg,principal_axis_minus_gt_storage_axis_deg,principal_axis_minus_local_range_axis_deg,range_support_width_px,azimuth_support_width_px,range_energy90_width_px,azimuth_energy90_width_px,range_second_moment_width_px,azimuth_second_moment_width_px,range_support_width_m,azimuth_support_width_m,range_energy90_width_m,azimuth_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,range_support_width_p0_convention_m,azimuth_support_width_p0_convention_m,range_energy90_width_p0_convention_m,azimuth_energy90_width_p0_convention_m,near_far_energy_ratio,front_rear_energy_ratio,inside_gt_pixel_fraction,inside_gt_energy_fraction,inside_ring_energy_ratio,boundary_contact_ratio,mask_contact_ratio,visible_fraction,metric_extent_reliable,observation_status,crop_bbox,mask_definition,gt_file_opened_for_region_generation,final_detection_label
E0_REG_000385_0002,WGV35A_PAIR_0178,385,SCALE,uniform_scale_0.50,scale_response,0.25,,0,,0.5,0,3367,,3.0303,139314,41.376301,40,7.946103,93,51,55,67.34,48,537,0.159489,0.159489,130,,42.900043,31,,10.23001,1253.253636,941.435656,-0.152446,-0.473336,,,-0.004573,-0.0142,-170.261232,-170.261232,-94.636623,57.217482,96.119948,37.127487,81.121677,45.208747,116.3032,,,,,,,1.716524,2.883598,1.113825,2.43365,1.030461,0.9902,1,1,,0,0,1,false,fully_observed,"1206,921,1301,962",zero_value_proxy_only,true,
E0_REG_000385_0003,WGV35A_PAIR_0178,385,SCALE,range_only_scale_0.50,scale_response,0.843436,,0,,0.5,-75.624609,11173,,10.0557,481612,43.104984,41,9.437532,109,54,61,76,48,2498,0.223575,0.223575,380,,37.789512,92,,9.14904,1254.010687,942.051357,-0.560913,0.412874,,,-0.016827,0.012386,-165.012853,-165.012853,-89.388244,57.979179,192.659009,51.20588,166.736688,63.514517,204.923996,,,,,,,1.739375,5.77977,1.536176,5.002101,1.072385,1.046469,0.873624,0.880424,7.362917,0,0,1,false,fully_observed,"1151,887,1356,996",zero_value_proxy_only,true,
E0_REG_000385_0004,WGV35A_PAIR_0178,385,SCALE,azimuth_only_scale_0.50,scale_response,0.843436,,0,,0.5,-75.624609,11245,,10.1205,473921,42.145042,40,10.037255,115,54,62,78,48,2124,0.188884,0.188884,308,,30.433279,51,,5.039277,1252.543743,942.717976,-1.570865,-0.842636,,,-0.047126,-0.025279,170.311414,170.311414,-114.063977,115.901109,97.01964,75.72865,88.106187,90.603721,119.243105,,,,,,,3.477033,2.910589,2.271859,2.643186,1.134193,0.970377,0.659404,0.69183,2.244967,0,0,1,false,fully_observed,"1190,871,1317,1012",zero_value_proxy_only,true,
E0_REG_000385_0005,WGV35A_PAIR_0178,385,SCALE,storage_long_axis_only_scale_0.50,scale_response,0.5,,0,,0.5,0,6825,,6.1425,300522,44.032528,41,10.781498,107,59,66,80,48,1756,0.257289,0.257289,202,,32.885633,40,,6.512007,1253.177634,943.272353,-1.950505,-0.090954,,,-0.058515,-0.002729,-179.835245,-179.835245,-104.210636,87.373115,100.837151,63.778662,79.135486,72.391172,107.839923,,,,,,,2.621193,3.025115,1.91336,2.374065,1.183154,0.995034,0.986667,0.988157,83.440011,0,0,1,false,fully_observed,"1206,902,1301,981",zero_value_proxy_only,true,
E0_REG_000385_0006,WGV35A_PAIR_0178,385,SCALE,storage_short_axis_only_scale_0.50,scale_response,0.5,,0,,0.5,0,6697,,6.0273,283754,42.370316,41,8.426351,96,52,57,69,48,1353,0.202031,0.202031,238,,39.487001,68,,11.282,1252.60883,941.564091,-0.436948,-1.066066,,,-0.013108,-0.031982,179.561637,179.561637,-104.813754,77.327664,180.147695,61.930467,159.833831,73.578815,224.431387,,,,,,,2.31983,5.404431,1.857914,4.795015,1.032491,0.983697,0.994475,0.994745,189.311201,0,0,1,false,fully_observed,"1161,921,1346,962",zero_value_proxy_only,true,
E0_REG_000385_0007,WGV35A_PAIR_0178,385,SCALE,uniform_scale_0.75,scale_response,0.5625,,0,,0.75,0,7616,,6.8544,333457,43.783745,43,10.093294,110,57,64,78,48,1951,0.256171,0.256171,234,,34.138655,56,,8.169935,1253.656381,942.154266,-0.748565,0.095212,,,-0.022457,0.002856,179.579425,179.579425,-104.795966,83.392296,143.435101,63.131462,115.843861,73.42841,153.794977,,,,,,,2.501769,4.303053,1.893944,3.475316,1.085853,1.015625,1,1,,0,0,1,false,fully_observed,"1184,911,1324,971",zero_value_proxy_only,true,
E0_REG_000385_0008,WGV35A_PAIR_0178,385,SCALE,range_only_scale_0.75,scale_response,1.265155,,0,,0.75,-75.624609,16816,,15.1344,721482,42.904495,41,9.852077,110,54,62,78,48,3632,0.215985,0.215985,515,,34.028439,107,,7.069986,1252.522215,942.471285,-1.337242,-0.924736,,,-0.040117,-0.027742,-173.219388,-173.219388,-97.594779,87.023908,193.379425,69.704391,164.107517,86.178563,212.272268,,,,,,,2.610717,5.801383,2.091132,4.923225,1.109282,0.981473,0.738225,0.759817,3.163485,0,0,1,false,fully_observed,"1147,873,1360,1010",zero_value_proxy_only,true,
E0_REG_000385_0009,WGV35A_PAIR_0178,385,SCALE,azimuth_only_scale_0.75,scale_response,1.265155,,0,,0.75,-75.624609,16784,,15.1056,712230,42.435059,40,10.311374,115,54,62,81,48,3299,0.196556,0.196556,465,,30.783286,85,,5.627052,1251.868134,942.770574,-1.789552,-1.484032,,,-0.053687,-0.044521,175.107865,175.107865,-109.267525,115.790831,144.880152,81.552538,129.201838,99.534962,172.644196,,,,,,,3.473725,4.346405,2.446576,3.876055,1.13284,0.959012,0.659199,0.693178,2.259216,0,0,1,false,fully_observed,"1167,865,1340,1018",zero_value_proxy_only,true,
E0_REG_000385_0010,WGV35A_PAIR_0178,385,SCALE,storage_long_axis_only_scale_0.75,scale_response,0.75,,0,,0.75,0,10200,,9.18,450254,44.142548,43,10.863533,115,58,66,82,48,2654,0.260196,0.260196,305,,33.224401,67,,7.298475,1252.729215,943.288182,-2.077169,-0.521403,,,-0.062315,-0.015642,176.592013,176.592013,-107.783378,103.262641,146.93534,70.555272,114.728738,82.719271,153.973232,,,,,,,3.097879,4.40806,2.116658,3.441862,1.168666,0.981673,0.986667,0.988362,84.926336,0,0,1,false,fully_observed,"1184,902,1324,981",zero_value_proxy_only,true,
E0_REG_000385_0011,WGV35A_PAIR_0178,385,SCALE,storage_short_axis_only_scale_0.75,scale_response,0.75,,0,,0.75,0,10136,,9.1224,446691,44.069752,43,10.274785,110,57,65,78,48,2698,0.26618,0.26618,303,,33.214943,79,,8.660002,1252.35598,942.149584,-1.066886,-1.165637,,,-0.032007,-0.034969,179.28753,179.28753,-105.087861,95.981046,184.095671,68.121345,155.48693,81.068103,205.995458,,,,,,,2.879431,5.52287,2.04364,4.664608,1.092661,0.981691,0.994475,0.994907,195.347692,0,0,1,false,fully_observed,"1161,911,1346,971",zero_value_proxy_only,true,
E0_REG_000385_0012,WGV35A_PAIR_0178,385,SCALE,uniform_scale_1.00,scale_response,1,,0,,1,0,13575,,12.2175,602603,44.390644,43,11.033655,115,58,66,85,48,3649,0.268803,0.268803,398,,32.576223,98,,8.021281,1251.360496,943.192641,-2.324437,-1.870988,,,-0.069733,-0.05613,178.541651,178.541651,-105.83374,111.903415,191.991623,74.527654,154.542645,89.849787,202.680522,,,,,,,3.357102,5.759749,2.23583,4.636279,1.167582,0.949074,0.981215,0.983015,57.876698,0,0,1,false,fully_observed,"1161,902,1346,981",zero_value_proxy_only,true,
E0_REG_000385_0013,WGV35A_PAIR_0178,385,SCALE,range_only_scale_1.00,scale_response,1.686873,,0,,1,-75.624609,22378,,20.1402,944490,42.206184,40,9.843572,115,53,61,79,48,4232,0.189114,0.189114,640,,31.777242,122,,6.057537,1252.39393,942.540982,-1.436607,-1.031701,,,-0.043098,-0.030951,-175.705091,-175.705091,-100.080482,115.954139,193.037748,82.090367,165.32448,102.196977,217.12448,,,,,,,3.478624,5.791132,2.462711,4.959734,1.104408,0.97381,0.595183,0.627145,1.682006,0,0,1,false,fully_observed,"1144,859,1364,1024",zero_value_proxy_only,true,
E0_REG_000385_0014,WGV35A_PAIR_0178,385,SCALE,azimuth_only_scale_1.00,scale_response,1.686873,,0,,1,-75.624609,22378,,20.1402,944490,42.206184,40,9.843572,115,53,61,79,48,4232,0.189114,0.189114,640,,31.777242,122,,6.057537,1252.39393,942.540982,-1.436607,-1.031701,,,-0.043098,-0.030951,-175.705091,-175.705091,-100.080482,115.954139,193.037748,82.090367,165.32448,102.196977,217.12448,,,,,,,3.478624,5.791132,2.462711,4.959734,1.104408,0.97381,0.595183,0.627145,1.682006,0,0,1,false,fully_observed,"1144,859,1364,1024",zero_value_proxy_only,true,
E0_REG_000385_0015,WGV35A_PAIR_0178,385,SCALE,storage_long_axis_only_scale_1.00,scale_response,1,,0,,1,0,13575,,12.2175,602603,44.390644,43,11.033655,115,58,66,85,48,3649,0.268803,0.268803,398,,32.576223,98,,8.021281,1251.360496,943.192641,-2.324437,-1.870988,,,-0.069733,-0.05613,178.541651,178.541651,-105.83374,111.903415,191.991623,74.527654,154.542645,89.849787,202.680522,,,,,,,3.357102,5.759749,2.23583,4.636279,1.167582,0.949074,0.981215,0.983015,57.876698,0,0,1,false,fully_observed,"1161,902,1346,981",zero_value_proxy_only,true,
E0_REG_000385_0016,WGV35A_PAIR_0178,385,SCALE,storage_short_axis_only_scale_1.00,scale_response,1,,0,,1,0,13575,,12.2175,602603,44.390644,43,11.033655,115,58,66,85,48,3649,0.268803,0.268803,398,,32.576223,98,,8.021281,1251.360496,943.192641,-2.324437,-1.870988,,,-0.069733,-0.05613,178.541651,178.541651,-105.83374,111.903415,191.991623,74.527654,154.542645,89.849787,202.680522,,,,,,,3.357102,5.759749,2.23583,4.636279,1.167582,0.949074,0.981215,0.983015,57.876698,0,0,1,false,fully_observed,"1161,902,1346,981",zero_value_proxy_only,true,
E0_REG_000385_0017,WGV35A_PAIR_0178,385,SCALE,uniform_scale_1.25,scale_response,1.5625,,0,,1.25,0,20925,,18.8325,899577,42.990536,41,10.65877,136,55,64,83,48,4477,0.213955,0.213955,602,,31.966016,122,,6.478163,1250.592345,941.989682,-1.349854,-2.913751,,,-0.040496,-0.087413,-174.554183,-174.554183,-98.929574,142.274479,234.365704,78.447006,186.826683,100.722194,238.297144,,,,,,,4.268234,7.030971,2.35341,5.6048,1.080668,0.939024,0.636559,0.658496,1.928225,0,0,1,false,fully_observed,"1139,893,1368,990",zero_value_proxy_only,true,
E0_REG_000385_0018,WGV35A_PAIR_0178,385,SCALE,range_only_scale_1.25,scale_response,2.108591,,0,,1.25,-75.624609,27951,,25.1559,1157246,41.402668,40,9.351466,115,51,58,76,48,4483,0.160388,0.160388,750,,29.814079,133,,5.28703,1252.042338,942.021821,-1.020992,-1.501179,,,-0.03063,-0.045035,-173.383747,-173.383747,-97.759138,144.607472,192.931688,100.650345,167.982276,119.812158,220.718135,,,,,,,4.338224,5.787951,3.01951,5.039468,1.080528,0.965805,0.476548,0.511877,1.048665,0,0,1,false,fully_observed,"1140,845,1367,1038",zero_value_proxy_only,true,
E0_REG_000385_0019,WGV35A_PAIR_0178,385,SCALE,azimuth_only_scale_1.25,scale_response,2.108591,,0,,1.25,-75.624609,27908,,25.1172,1180478,42.298912,40,10.17145,136,53,61,80,48,5348,0.19163,0.19163,781,,31.09423,143,,5.69331,1251.622808,942.124968,-1.225068,-1.881964,,,-0.036752,-0.056459,-163.263416,-163.263416,-87.638807,116.064417,241.0001,87.308336,213.225365,110.709717,274.94591,,,,,,,3.481933,7.230003,2.61925,6.396761,1.069036,0.962087,0.477211,0.501743,1.006994,0,0,1,false,fully_observed,"1121,853,1387,1030",zero_value_proxy_only,true,
E0_REG_000385_0020,WGV35A_PAIR_0178,385,SCALE,storage_long_axis_only_scale_1.25,scale_response,1.25,,0,,1.25,0,16875,,15.1875,735176,43.565987,41,10.949937,136,57,65,85,48,4003,0.237215,0.237215,489,,32.197531,108,,7.111111,1250.836279,942.563704,-1.845342,-2.534941,,,-0.05536,-0.076048,-178.32342,-178.32342,-102.698811,118.952705,232.131239,75.769023,178.82889,92.943354,225.942563,,,,,,,3.568581,6.963937,2.273071,5.364867,1.118419,0.94271,0.789333,0.80575,4.148003,0,0,1,false,fully_observed,"1139,902,1368,981",zero_value_proxy_only,true,
E0_REG_000385_0021,WGV35A_PAIR_0178,385,SCALE,storage_short_axis_only_scale_1.25,scale_response,1.25,,0,,1.25,0,16833,,15.1497,731693,43.467773,41,10.561536,115,55,65,82,48,3922,0.232995,0.232995,496,,32.739922,108,,7.128854,1251.39292,942.710748,-1.849581,-1.95922,,,-0.055487,-0.058777,-179.446183,-179.446183,-103.821574,130.654419,195.467457,77.405099,158.06729,96.574946,207.357035,,,,,,,3.919633,5.864024,2.322153,4.742019,1.130954,0.950588,0.791303,0.809585,4.251699,0,0,1,false,fully_observed,"1161,893,1346,990",zero_value_proxy_only,true,
E0_REG_000385_0022,WGV35A_PAIR_0178,385,SCALE,uniform_scale_1.50,scale_response,2.25,,0,,1.5,0,29970,,26.973,1262370,42.12112,40,10.409994,136,53,61,83,48,5490,0.183183,0.183183,807,,29.918808,141,,5.22745,1250.312806,941.154289,-0.61002,-3.391944,,,-0.018301,-0.101758,-171.312768,-171.312768,-95.688159,170.88322,280.561515,84.81716,220.877262,110.468341,284.427501,,,,,,,5.126497,8.416845,2.544515,6.626318,1.03425,0.939697,0.444444,0.469251,0.884129,0,0,1,false,fully_observed,"1117,884,1391,999",zero_value_proxy_only,true,
E0_REG_000385_0023,WGV35A_PAIR_0178,385,SCALE,range_only_scale_1.50,scale_response,2.530309,,0,,1.5,-75.624609,33522,,30.1698,1370891,40.895264,40,8.925266,115,50,57,74,48,4780,0.142593,0.142593,891,,29.532844,147,,4.872422,1252.786133,941.615666,-0.442889,-0.881509,,,-0.013287,-0.026445,-174.893987,-174.893987,-99.269378,173.488893,193.013342,120.190762,169.427327,141.977938,222.830318,,,,,,,5.204667,5.7904,3.605723,5.08282,1.058281,0.980215,0.397351,0.432104,0.760887,0,0,1,false,fully_observed,"1137,831,1371,1052",zero_value_proxy_only,true,
E0_REG_000385_0024,WGV35A_PAIR_0178,385,SCALE,azimuth_only_scale_1.50,scale_response,2.530309,,0,,1.5,-75.624609,33511,,30.1599,1411909,42.132702,40,10.287614,136,53,61,81,48,6211,0.185342,0.185342,907,,30.073044,158,,5.238744,1250.367613,941.688248,-1.113654,-3.206285,,,-0.03341,-0.096189,-161.023228,-161.023228,-85.398619,116.166258,288.991077,87.091998,244.7688,110.385851,316.917884,,,,,,,3.484988,8.669732,2.61276,7.343064,1.052119,0.945274,0.397452,0.419526,0.722729,0,0,1,false,fully_observed,"1097,847,1410,1036",zero_value_proxy_only,true,
E0_REG_000385_0025,WGV35A_PAIR_0178,385,SCALE,storage_long_axis_only_scale_1.50,scale_response,1.5,,0,,1.5,0,20250,,18.225,872217,43.072445,41,10.999543,136,55,65,86,48,4388,0.216691,0.216691,566,,31.056241,114,,6.255144,1250.187589,942.045969,-1.504869,-3.29186,,,-0.045146,-0.098756,-175.296773,-175.296773,-99.672163,130.149433,274.977463,76.21676,203.56709,93.53591,256.400683,,,,,,,3.904483,8.249324,2.286503,6.107013,1.089938,0.935748,0.657778,0.679152,2.116742,0,0,1,false,fully_observed,"1117,902,1391,981",zero_value_proxy_only,true,
E0_REG_000385_0026,WGV35A_PAIR_0178,385,SCALE,storage_short_axis_only_scale_1.50,scale_response,1.5,,0,,1.5,0,20091,,18.0819,855574,42.584938,41,10.19173,115,54,62,80,48,4066,0.202379,0.202379,562,,31.080805,110,,6.083431,1251.65894,942.464263,-1.544768,-1.762726,,,-0.046343,-0.052882,-178.259443,-178.259443,-102.634833,146.800656,200.929481,79.517536,160.554247,100.678222,211.535568,,,,,,,4.40402,6.027884,2.385526,4.816627,1.110829,0.957047,0.662983,0.692363,2.250587,0,0,1,false,fully_observed,"1161,884,1346,999",zero_value_proxy_only,true,
E0_REG_000385_0027,WGV35A_PAIR_0178,385,SCALE,uniform_scale_2.00,scale_response,4,,0,,2,0,52920,,47.628,2150552,40.637794,39,9.093999,136,50,55,75,48,7135,0.134826,0.134826,1329,,27.903754,192,,4.031242,1251.357352,940.750332,0.040623,-2.480395,,,0.001219,-0.074412,-173.39379,-173.39379,-97.769181,221.421714,375.615151,124.801906,267.578058,142.229143,346.370359,,,,,,,6.642651,11.268455,3.744057,8.027342,1.018919,0.963994,0.251701,0.275449,0.380166,0,0,1,false,fully_observed,"1072,866,1436,1017",zero_value_proxy_only,true,
E0_REG_000385_0028,WGV35A_PAIR_0178,385,SCALE,range_only_scale_2.00,scale_response,3.373745,,0,,2,-75.624609,44804,,40.3236,1809216,40.38068,39,8.444966,115,50,54,72,48,5680,0.126774,0.126774,1155,,28.643276,182,,4.513486,1253.061028,940.538385,0.668912,-0.882682,,,0.020067,-0.02648,165.61688,165.61688,-118.758511,231.42348,193.550264,161.396691,173.863413,207.077398,230.33798,,,,,,,6.942704,5.806508,4.841901,5.215902,1.02524,0.984936,0.297295,0.327417,0.486805,0,0,1,false,fully_observed,"1129,803,1378,1080",zero_value_proxy_only,true,
E0_REG_000385_0029,WGV35A_PAIR_0178,385,SCALE,azimuth_only_scale_2.00,scale_response,3.373745,,0,,2,-75.624609,44644,,40.1796,1845070,41.32851,40,9.700889,136,52,59,78,48,7119,0.159462,0.159462,1146,,28.521937,176,,4.380332,1250.461852,941.478446,-0.887023,-3.167085,,,-0.026611,-0.095013,-161.415593,-161.415593,-85.790984,116.072855,385.448483,87.756073,297.729472,109.555077,372.024573,,,,,,,3.482186,11.563454,2.632682,8.931884,1.049144,0.952017,0.298338,0.321035,0.47283,0,0,1,false,fully_observed,"1051,835,1457,1048",zero_value_proxy_only,true,
E0_REG_000385_0030,WGV35A_PAIR_0178,385,SCALE,storage_long_axis_only_scale_2.00,scale_response,2,,0,,2,0,27000,,24.3,1131995,41.925739,40,10.337763,136,53,61,82,48,4857,0.179889,0.179889,681,,28.024691,118,,4.855967,1249.789612,941.562656,-1.135496,-3.79737,,,-0.034065,-0.113921,-174.019859,-174.019859,-98.39525,155.151876,361.663005,77.974863,235.533857,96.884514,299.824986,,,,,,,4.654556,10.84989,2.339246,7.066016,1.081619,0.936477,0.493333,0.523296,1.097736,0,0,1,false,fully_observed,"1072,902,1436,981",zero_value_proxy_only,true,
E0_REG_000385_0031,WGV35A_PAIR_0178,385,SCALE,storage_short_axis_only_scale_2.00,scale_response,2,,0,,2,0,26607,,23.9463,1105920,41.565002,40,9.533686,115,52,59,77.88,48,4431,0.166535,0.166535,719,,30.025515,125,,5.220013,1252.202091,942.277491,-1.228994,-1.282952,,,-0.03687,-0.038489,-174.925589,-174.925589,-99.30098,179.288376,208.89865,89.627766,168.104304,115.194973,220.306053,,,,,,,5.378651,6.266959,2.688833,5.043129,1.089654,0.970203,0.50062,0.535634,1.153472,0,0,1,false,fully_observed,"1161,866,1346,1017",zero_value_proxy_only,true,
E0_REG_000385_0032,WGV35A_PAIR_0178,385,DIRECTIONAL_EXPANSION,symmetric_expand_0.25,directional_expansion,1.5625,,0,,1.25,0,20925,,18.8325,899577,42.990536,41,10.65877,136,55,64,83,48,4477,0.213955,0.213955,602,,31.966016,122,,6.478163,1250.592345,941.989682,-1.349854,-2.913751,,,-0.040496,-0.087413,-174.554183,-174.554183,-98.929574,142.274479,234.365704,78.447006,186.826683,100.722194,238.297144,,,,,,,4.268234,7.030971,2.35341,5.6048,1.080668,0.939024,0.636559,0.658496,1.928225,0,0,1,false,fully_observed,"1139,893,1368,990",zero_value_proxy_only,true,
E0_REG_000385_0033,WGV35A_PAIR_0178,385,DIRECTIONAL_EXPANSION,near_range_side_expand_0.25,directional_expansion,2.108591,,0,,1.25,-75.624609,27951,,25.1559,1151609,41.200996,40,9.369976,115,51,58,76,48,4327,0.154807,0.154807,725,,28.820277,121,,4.810005,1246.654392,963.152087,-22.827353,-1.474335,,,-0.684821,-0.04423,-175.315801,-175.315801,-99.691192,144.436634,192.980499,82.118991,165.59716,105.53341,217.32792,,,,,,,4.333099,5.789415,2.46357,4.967915,2.034047,0.861243,0.470108,0.508339,1.033923,0,0,1,false,fully_observed,"1134,868,1361,1061",zero_value_proxy_only,true,
E0_REG_000385_0034,WGV35A_PAIR_0178,385,DIRECTIONAL_EXPANSION,far_range_side_expand_0.25,directional_expansion,2.108591,,0,,1.25,-75.624609,28029,,25.2261,1165880,41.59549,40,9.218617,115,51,58,75,48,4689,0.167291,0.167291,819,,32.466374,154,,6.104788,1257.999786,920.134269,21.660338,-1.164365,,,0.64981,-0.034931,-179.740385,-179.740385,-104.115776,145.429729,192.980499,131.786417,169.593947,158.18525,223.611228,,,,,,,4.362892,5.789415,3.953593,5.087818,0.57086,1.095595,0.467801,0.499033,0.996141,0,0,1,false,fully_observed,"1146,822,1373,1015",zero_value_proxy_only,true,
E0_REG_000385_0035,WGV35A_PAIR_0178,385,DIRECTIONAL_EXPANSION,positive_azimuth_side_expand_0.25,directional_expansion,2.108591,,0,,1.25,-75.624609,27879,,25.0911,1162410,41.694824,40,9.481667,115,52,59,76,48,4815,0.172711,0.172711,750,,29.891077,140,,5.579668,1279.953529,949.876623,-1.70024,27.486252,,,-0.051007,0.824588,-168.633356,-168.633356,-93.008746,115.80258,240.568331,86.929597,199.492868,106.421315,258.84278,,,,,,,3.474077,7.21705,2.607888,5.984786,1.111837,1.58338,0.475412,0.507226,1.029326,0,0,1,false,fully_observed,"1150,861,1416,1037",zero_value_proxy_only,true,
E0_REG_000385_0036,WGV35A_PAIR_0178,385,DIRECTIONAL_EXPANSION,negative_azimuth_side_expand_0.25,directional_expansion,2.108591,,0,,1.25,-75.624609,27978,,25.1802,1189558,42.51762,40,10.647337,136,54,62,83,48,5511,0.196976,0.196976,781,,31.016434,134,,5.321642,1222.696956,934.212591,-0.74196,-31.866581,,,-0.022259,-0.955997,-164.000706,-164.000706,-88.376096,115.904421,241.117909,82.281392,208.858277,104.067205,270.199307,,,,,,,3.477133,7.233537,2.468442,6.265748,1.034243,0.577473,0.473157,0.495107,0.980616,0,0,1,false,fully_observed,"1091,846,1358,1022",zero_value_proxy_only,true,
E0_REG_000385_0037,WGV35A_PAIR_0178,385,DIRECTIONAL_EXPANSION,storage_front_expand_0.25,directional_expansion,1.25,,0,,1.25,0,16950,,15.255,728148,42.958584,41,10.507238,115,55,64,81,48,3693,0.217876,0.217876,470,,30.809571,103,,6.751885,1277.098545,942.793324,4.452462,22.962059,,,0.133574,0.688862,176.508857,176.508857,-107.866534,124.838061,233.099929,78.085142,158.018479,97.089721,214.328162,,,,,,,3.745142,6.992998,2.342554,4.740554,0.799674,1.514731,0.764012,0.791225,3.789849,0,0,1,false,fully_observed,"1167,902,1397,981",zero_value_proxy_only,true,
E0_REG_000385_0038,WGV35A_PAIR_0178,385,DIRECTIONAL_EXPANSION,storage_rear_expand_0.25,directional_expansion,1.25,,0,,1.25,0,16875,,15.1875,743688,44.0704,41,11.546329,136,58,67,87,48,4252,0.25197,0.25197,490,,32.263374,103,,6.781893,1224.754747,942.151085,-7.921004,-27.902299,,,-0.23763,-0.837069,-172.902423,-172.902423,-97.277814,122.131454,234.862252,72.809924,198.752265,88.359564,246.382615,,,,,,,3.663944,7.045868,2.184298,5.962568,1.567212,0.587029,0.763022,0.772148,3.388809,0,0,1,false,fully_observed,"1111,902,1340,981",zero_value_proxy_only,true,
E0_REG_000385_0039,WGV35A_PAIR_0178,385,INTERNAL_CROP,near_side_half,internal_response_distribution,0.843436,,0,,0.5,-75.624609,11173,,10.0557,497509,44.52779,43,11.737174,115,60,68,86,48,3060,0.273875,0.273875,292,,29.038257,56,,5.568981,1244.476405,968.379856,-28.432177,-2.28621,,,-0.852965,-0.068586,-173.948913,-173.948913,-98.324304,57.9144,192.687633,46.109938,161.917644,58.053996,206.287243,,,,,,,1.737432,5.780629,1.383298,4.857529,195.643874,0.816263,0.603777,0.652247,1.875608,0,0,1,false,fully_observed,"1144,915,1349,1024",zero_value_proxy_only,true,
E0_REG_000385_0040,WGV35A_PAIR_0178,385,INTERNAL_CROP,far_side_half,internal_response_distribution,0.843436,,0,,0.5,-75.624609,11234,,10.1106,448288,39.904575,40,6.774554,109,48,51,58,48,1179,0.104949,0.104949,357,,35.309477,71,,7.022333,1260.684654,913.681379,28.577769,-0.165645,,,0.857333,-0.004969,-166.121792,-166.121792,-90.497183,58.304888,192.740663,49.451995,175.874009,60.693383,239.736043,,,,,,,1.749147,5.78222,1.48356,5.27622,0.000205,1.171296,0.588748,0.601406,1.508817,0,0,1,false,fully_observed,"1158,859,1364,968",zero_value_proxy_only,true,
