path_id,control_type,control_index,control_component_id,control_sar_frame,control_azimuth_center,control_radial_pixel_center,control_radial_band,control_static_pressure,control_response_score
WGV34A_PATH_0006710,temporal_control_distribution,19,WGV33D_MAIN_F0663_C026321,663,15.4769,52.8325,R0,1,2.696707
WGV34A_PATH_0006710,temporal_control_distribution,20,WGV33D_MAIN_F0663_C026323,663,20.0098,56.0391,R0,1,2.755859
WGV34A_PATH_0006713,temporal_control_distribution,1,WGV33D_MAIN_F0718_C027616,718,7.1333,168.7813,R1,1,4.015226
WGV34A_PATH_0006713,temporal_control_distribution,2,WGV33D_MAIN_F0669_C026512,669,-10.3261,160.196,R1,1,3.560241
WGV34A_PATH_0006713,temporal_control_distribution,3,WGV33D_MAIN_F0719_C027633,719,7.7321,169.4742,R1,1,4.063093
WGV34A_PATH_0006713,temporal_control_distribution,4,WGV33D_MAIN_F0668_C026485,668,8.7545,146.328,R1,0.92204631,3.341431
WGV34A_PATH_0006713,temporal_control_distribution,5,WGV33D_MAIN_F0720_C027649,720,-8.0305,176.6643,R1,0.93619007,3.749958
WGV34A_PATH_0006713,temporal_control_distribution,6,WGV33D_MAIN_F0720_C027652,720,-10.0313,134,R1,0.45936548,2.993164
WGV34A_PATH_0006713,temporal_control_distribution,7,WGV33D_MAIN_F0667_C026447,667,-1.3706,145.3201,R1,1,2.674851
WGV34A_PATH_0006713,temporal_control_distribution,8,WGV33D_MAIN_F0667_C026451,667,8.4791,144.5459,R1,1,4.00647
WGV34A_PATH_0006713,temporal_control_distribution,9,WGV33D_MAIN_F0721_C027664,721,-10.4785,179.323,R1,0.83477889,4.022649
WGV34A_PATH_0006713,temporal_control_distribution,10,WGV33D_MAIN_F0666_C026416,666,5.7139,145.4285,R1,0.9931845,3.882139
WGV34A_PATH_0006713,temporal_control_distribution,11,WGV33D_MAIN_F0722_C027680,722,-12.0301,134,R1,0.44329852,3.064453
WGV34A_PATH_0006713,temporal_control_distribution,12,WGV33D_MAIN_F0722_C027681,722,7.7199,167.2117,R1,1,3.961578
WGV34A_PATH_0006713,temporal_control_distribution,13,WGV33D_MAIN_F0665_C026385,665,10.1965,145.4788,R1,0.8957177,3.031413
WGV34A_PATH_0006713,temporal_control_distribution,14,WGV33D_MAIN_F0664_C026353,664,4.4562,143.5761,R1,0.9553642,2.929688
WGV34A_PATH_0006713,temporal_control_distribution,15,WGV33D_MAIN_F0724_C027715,724,-10.8594,176.6711,R1,0.88491451,3.790866
WGV34A_PATH_0006713,temporal_control_distribution,16,WGV33D_MAIN_F0663_C026317,663,3.4841,143.3689,R1,0.9553642,3.125781
WGV34A_PATH_0006713,temporal_control_distribution,17,WGV33D_MAIN_F0725_C027734,725,-1.8215,174.8363,R1,0.90801155,3.729239
WGV34A_PATH_0006713,temporal_control_distribution,18,WGV33D_MAIN_F0662_C026292,662,2.7576,143.0766,R1,0.9409089,2.845259
WGV34A_PATH_0006713,temporal_control_distribution,19,WGV33D_MAIN_F0726_C027750,726,-4.0394,173.3342,R1,1,3.675054
WGV34A_PATH_0006713,temporal_control_distribution,20,WGV33D_MAIN_F0661_C026262,661,5.3991,143.9697,R1,0.87862377,2.747803
WGV34A_PATH_0006715,temporal_control_distribution,1,WGV33D_MAIN_F0717_C027600,717,35.7257,196.6854,R1,0.81173643,3.354492
WGV34A_PATH_0006715,temporal_control_distribution,2,WGV33D_MAIN_F0717_C027601,717,42.5683,218,R1,0.68505494,4.34375
WGV34A_PATH_0006715,temporal_control_distribution,3,WGV33D_MAIN_F0718_C027620,718,41.9584,213.1998,R1,0.73306249,2.758464
WGV34A_PATH_0006715,temporal_control_distribution,4,WGV33D_MAIN_F0719_C027637,719,44.0106,222,R1,0.44961515,5.482422
WGV34A_PATH_0006715,temporal_control_distribution,5,WGV33D_MAIN_F0720_C027654,720,37.6281,201.9454,R1,0.91928126,2.870117
WGV34A_PATH_0006715,temporal_control_distribution,6,WGV33D_MAIN_F0720_C027655,720,41.9686,214,R1,0.7886049,2.662109
WGV34A_PATH_0006715,temporal_control_distribution,7,WGV33D_MAIN_F0665_C026394,665,39.6837,169.053,R1,0.42710539,3.088281
WGV34A_PATH_0006715,temporal_control_distribution,8,WGV33D_MAIN_F0721_C027669,721,37.8283,202.6999,R1,0.85893145,2.742839
WGV34A_PATH_0006715,temporal_control_distribution,9,WGV33D_MAIN_F0722_C027687,722,36.9181,199.8697,R1,0.76611735,3.155048
WGV34A_PATH_0006715,temporal_control_distribution,10,WGV33D_MAIN_F0663_C026327,663,34.5176,164.3068,R1,0.43574712,2.796484
WGV34A_PATH_0006715,temporal_control_distribution,11,WGV33D_MAIN_F0723_C027703,723,40.9927,208.9843,R1,0.79138925,2.772461
WGV34A_PATH_0006715,temporal_control_distribution,12,WGV33D_MAIN_F0724_C027720,724,36.7631,198.7838,R1,0.81336549,3.761068
WGV34A_PATH_0006715,temporal_control_distribution,13,WGV33D_MAIN_F0726_C027755,726,40.4718,207.8181,R1,0.64719422,3.038352
WGV34A_PATH_0006715,temporal_control_distribution,14,WGV33D_MAIN_F0659_C026212,659,42.0372,180.1488,R1,0.42182944,2.90918
WGV34A_PATH_0006715,temporal_control_distribution,15,WGV33D_MAIN_F0658_C026174,658,33.9802,156.0791,R1,0.42051376,2.587891
WGV34A_PATH_0006715,temporal_control_distribution,16,WGV33D_MAIN_F0658_C026175,658,37.9586,167.8342,R1,0.43300764,3.03125
WGV34A_PATH_0006715,temporal_control_distribution,17,WGV33D_MAIN_F0728_C027784,728,31.433,188.2541,R1,0.92086713,3.233456
WGV34A_PATH_0006715,temporal_control_distribution,18,WGV33D_MAIN_F0728_C027786,728,39.0016,204.0078,R1,0.76649192,3.337891
WGV34A_PATH_0006715,temporal_control_distribution,19,WGV33D_MAIN_F0655_C026091,655,38.8223,172.7289,R1,0.43338161,2.445312
WGV34A_PATH_0006715,temporal_control_distribution,20,WGV33D_MAIN_F0732_C027861,732,44.2012,219.3292,R1,0.5500553,3.124756
WGV34A_PATH_0006716,temporal_control_distribution,1,WGV33D_MAIN_F0670_C026543,670,-49.8321,260.6729,R2,0.79947713,3.990234
WGV34A_PATH_0006716,temporal_control_distribution,2,WGV33D_MAIN_F0669_C026510,669,-50.8435,264.8059,R2,0.97298874,4.126953
WGV34A_PATH_0006716,temporal_control_distribution,3,WGV33D_MAIN_F0719_C027629,719,-54.178,279.3279,R2,0.60633099,3.905925
WGV34A_PATH_0006716,temporal_control_distribution,4,WGV33D_MAIN_F0719_C027630,719,-51.5215,260.1137,R2,0.91880847,2.662435
WGV34A_PATH_0006716,temporal_control_distribution,5,WGV33D_MAIN_F0720_C027648,720,-52.8784,266.5442,R2,0.67757464,4.050604
WGV34A_PATH_0006716,temporal_control_distribution,6,WGV33D_MAIN_F0721_C027663,721,-52.3698,262.2141,R2,0.70334978,4.39567
WGV34A_PATH_0006716,temporal_control_distribution,7,WGV33D_MAIN_F0722_C027678,722,-51.954,258.5155,R2,0.731488,3.599749
WGV34A_PATH_0006716,temporal_control_distribution,8,WGV33D_MAIN_F0723_C027697,723,-51.4285,256.0498,R2,0.71519947,3.455322
WGV34A_PATH_0006716,temporal_control_distribution,9,WGV33D_MAIN_F0739_C027949,739,-55.4516,279.7044,R2,0.44565791,3.668945
WGV34A_PATH_0006716,temporal_control_distribution,10,WGV33D_MAIN_F0740_C027964,740,-58.0088,302,R2,0.43917129,5.257812
WGV34A_PATH_0006716,temporal_control_distribution,11,WGV33D_MAIN_F0740_C027965,740,-54.7883,275.2757,R2,0.62284913,3.696987
WGV34A_PATH_0006716,temporal_control_distribution,12,WGV33D_MAIN_F0743_C028007,743,-55.1736,292.825,R2,0.45412995,4.6875
WGV34A_PATH_0006716,temporal_control_distribution,13,WGV33D_MAIN_F0743_C028008,743,-52.0009,266.5766,R2,0.83028426,2.907227
WGV34A_PATH_0006716,temporal_control_distribution,14,WGV33D_MAIN_F0744_C028021,744,-55.1359,288.8966,R2,0.44928198,5.01888
WGV34A_PATH_0006716,temporal_control_distribution,15,WGV33D_MAIN_F0745_C028039,745,-54.9928,287.8268,R2,0.44928198,4.720215
WGV34A_PATH_0006716,temporal_control_distribution,16,WGV33D_MAIN_F0745_C028040,745,-51.182,261.2726,R2,0.80629759,3.154297
WGV34A_PATH_0006716,temporal_control_distribution,17,WGV33D_MAIN_F0746_C028052,746,-54.9563,284.1662,R2,0.45040389,4.793945
WGV34A_PATH_0006716,temporal_control_distribution,18,WGV33D_MAIN_F0747_C028062,747,-54.5342,282,R2,0.45475776,4.203776
WGV34A_PATH_0006716,temporal_control_distribution,19,WGV33D_MAIN_F0748_C028073,748,-54.4968,278.9048,R2,0.57179885,3.124023
WGV34A_PATH_0006716,temporal_control_distribution,20,WGV33D_MAIN_F0749_C028086,749,-54.9802,275.9206,R2,0.45598618,2.984863
WGV34A_PATH_0006717,temporal_control_distribution,1,WGV33D_MAIN_F0717_C027590,717,-53.2191,281.6313,R2,0.62527764,3.766602
WGV34A_PATH_0006717,temporal_control_distribution,2,WGV33D_MAIN_F0717_C027591,717,-50.5196,261.4713,R2,0.86278104,3.274414
WGV34A_PATH_0006717,temporal_control_distribution,3,WGV33D_MAIN_F0670_C026543,670,-49.8321,260.6729,R2,0.79947713,3.990234
WGV34A_PATH_0006717,temporal_control_distribution,4,WGV33D_MAIN_F0718_C027612,718,-52.2386,270.435,R2,0.69711993,3.432173
WGV34A_PATH_0006717,temporal_control_distribution,5,WGV33D_MAIN_F0669_C026510,669,-50.8435,264.8059,R2,0.97298874,4.126953
WGV34A_PATH_0006717,temporal_control_distribution,6,WGV33D_MAIN_F0719_C027629,719,-54.178,279.3279,R2,0.60633099,3.905925
WGV34A_PATH_0006717,temporal_control_distribution,7,WGV33D_MAIN_F0719_C027630,719,-51.5215,260.1137,R2,0.91880847,2.662435
WGV34A_PATH_0006717,temporal_control_distribution,8,WGV33D_MAIN_F0720_C027648,720,-52.8784,266.5442,R2,0.67757464,4.050604
WGV34A_PATH_0006717,temporal_control_distribution,9,WGV33D_MAIN_F0721_C027663,721,-52.3698,262.2141,R2,0.70334978,4.39567
WGV34A_PATH_0006717,temporal_control_distribution,10,WGV33D_MAIN_F0722_C027678,722,-51.954,258.5155,R2,0.731488,3.599749
WGV34A_PATH_0006717,temporal_control_distribution,11,WGV33D_MAIN_F0723_C027697,723,-51.4285,256.0498,R2,0.71519947,3.455322
WGV34A_PATH_0006717,temporal_control_distribution,12,WGV33D_MAIN_F0739_C027949,739,-55.4516,279.7044,R2,0.44565791,3.668945
WGV34A_PATH_0006717,temporal_control_distribution,13,WGV33D_MAIN_F0740_C027964,740,-58.0088,302,R2,0.43917129,5.257812
WGV34A_PATH_0006717,temporal_control_distribution,14,WGV33D_MAIN_F0740_C027965,740,-54.7883,275.2757,R2,0.62284913,3.696987
WGV34A_PATH_0006717,temporal_control_distribution,15,WGV33D_MAIN_F0743_C028007,743,-55.1736,292.825,R2,0.45412995,4.6875
WGV34A_PATH_0006717,temporal_control_distribution,16,WGV33D_MAIN_F0743_C028008,743,-52.0009,266.5766,R2,0.83028426,2.907227
WGV34A_PATH_0006717,temporal_control_distribution,17,WGV33D_MAIN_F0744_C028021,744,-55.1359,288.8966,R2,0.44928198,5.01888
WGV34A_PATH_0006717,temporal_control_distribution,18,WGV33D_MAIN_F0745_C028039,745,-54.9928,287.8268,R2,0.44928198,4.720215
WGV34A_PATH_0006717,temporal_control_distribution,19,WGV33D_MAIN_F0745_C028040,745,-51.182,261.2726,R2,0.80629759,3.154297
WGV34A_PATH_0006717,temporal_control_distribution,20,WGV33D_MAIN_F0746_C028052,746,-54.9563,284.1662,R2,0.45040389,4.793945
WGV34A_PATH_0006718,temporal_control_distribution,1,WGV33D_MAIN_F0663_C026311,663,-37.1325,57.983,R0,0.89779259,3.284505
WGV34A_PATH_0006718,temporal_control_distribution,2,WGV33D_MAIN_F0662_C026288,662,-37.715,58.3999,R0,0.82165432,3.636841
WGV34A_PATH_0006718,temporal_control_distribution,3,WGV33D_MAIN_F0661_C026256,661,-43.6895,64.3752,R0,0.65493791,3.507422
WGV34A_PATH_0006718,temporal_control_distribution,4,WGV33D_MAIN_F0660_C026229,660,-38.8789,60.5764,R0,0.96813879,3.122314
WGV34A_PATH_0006718,temporal_control_distribution,5,WGV33D_MAIN_F0659_C026197,659,-50.8586,67.1609,R0,0.43394936,4.54362
WGV34A_PATH_0006718,temporal_control_distribution,6,WGV33D_MAIN_F0659_C026198,659,-42.3285,63.9445,R0,0.89342159,4.466797
WGV34A_PATH_0006718,temporal_control_distribution,7,WGV33D_MAIN_F0658_C026155,658,-51.5065,70,R0,0.44029772,3.985677
WGV34A_PATH_0006718,temporal_control_distribution,8,WGV33D_MAIN_F0658_C026157,658,-43.0565,65.0066,R0,0.85569051,3.376953
WGV34A_PATH_0006718,temporal_control_distribution,9,WGV33D_MAIN_F0727_C027764,727,-47.5441,122,R0,0.43457264,6.201823
WGV34A_PATH_0006718,temporal_control_distribution,10,WGV33D_MAIN_F0656_C026104,656,-40.4572,62.4879,R0,0.9745747,3.349935
WGV34A_PATH_0006718,temporal_control_distribution,11,WGV33D_MAIN_F0655_C026079,655,-38.703,61.1488,R0,0.8989141,3.804066
WGV34A_PATH_0006718,temporal_control_distribution,12,WGV33D_MAIN_F0654_C026047,654,-47.9796,66,R0,0.45111102,5.822266
WGV34A_PATH_0006718,temporal_control_distribution,13,WGV33D_MAIN_F0654_C026048,654,-43.4536,64.1793,R0,0.80142685,3.285866
WGV34A_PATH_0006718,temporal_control_distribution,14,WGV33D_MAIN_F0730_C027817,730,-46.0044,114,R0,0.45036309,4.168945
WGV34A_PATH_0006718,temporal_control_distribution,15,WGV33D_MAIN_F0653_C026013,653,-47.8127,67.4246,R0,0.63013286,4.032645
WGV34A_PATH_0006718,temporal_control_distribution,16,WGV33D_MAIN_F0652_C025988,652,-49.3218,69.3288,R0,0.63614494,4.489702
WGV34A_PATH_0006718,temporal_control_distribution,17,WGV33D_MAIN_F0732_C027855,732,-44.2904,110.7342,R0,0.43628325,5.528906
WGV34A_PATH_0006718,temporal_control_distribution,18,WGV33D_MAIN_F0651_C025961,651,-51.4637,72.4829,R0,0.44173058,4.932617
WGV34A_PATH_0006718,temporal_control_distribution,19,WGV33D_MAIN_F0733_C027873,733,-42.5509,106,R0,0.44155334,4.891276
WGV34A_PATH_0006718,temporal_control_distribution,20,WGV33D_MAIN_F0650_C025930,650,-52.4966,76.6883,R0,0.44677981,4.947917
WGV34A_PATH_0006719,temporal_control_distribution,1,WGV33D_MAIN_F0670_C026560,670,29.0115,54,R0,1,3.391602
WGV34A_PATH_0006719,temporal_control_distribution,2,WGV33D_MAIN_F0670_C026561,670,36.5769,61.9841,R0,0.96208324,2.915296
WGV34A_PATH_0006719,temporal_control_distribution,3,WGV33D_MAIN_F0670_C026562,670,45.7854,72.7878,R0,0.6448154,3.966797
WGV34A_PATH_0006719,temporal_control_distribution,4,WGV33D_MAIN_F0669_C026523,669,33.3861,58.9891,R0,1,2.846075
WGV34A_PATH_0006719,temporal_control_distribution,5,WGV33D_MAIN_F0669_C026524,669,43.7153,70.8047,R0,0.78224038,2.794171
WGV34A_PATH_0006719,temporal_control_distribution,6,WGV33D_MAIN_F0668_C026491,668,36.6469,62.6488,R0,0.94642296,3.402623
WGV34A_PATH_0006719,temporal_control_distribution,7,WGV33D_MAIN_F0667_C026456,667,25.9789,50,R0,1,2.881836
WGV34A_PATH_0006719,temporal_control_distribution,8,WGV33D_MAIN_F0667_C026458,667,30.4603,57.9722,R0,1,2.718018
WGV34A_PATH_0006719,temporal_control_distribution,9,WGV33D_MAIN_F0667_C026459,667,40.3853,64.7075,R0,1,3.691536
WGV34A_PATH_0006719,temporal_control_distribution,10,WGV33D_MAIN_F0666_C026424,666,29.1946,58.2407,R0,1,2.73418
WGV34A_PATH_0006719,temporal_control_distribution,11,WGV33D_MAIN_F0666_C026426,666,38.6863,63.7445,R0,1,3.461617
WGV34A_PATH_0006719,temporal_control_distribution,12,WGV33D_MAIN_F0665_C026392,665,28.1384,56.7537,R0,1,2.602865
WGV34A_PATH_0006719,temporal_control_distribution,13,WGV33D_MAIN_F0665_C026393,665,36.0163,62.0224,R0,1,3.412109
WGV34A_PATH_0006719,temporal_control_distribution,14,WGV33D_MAIN_F0664_C026360,664,27.7288,59.1656,R0,1,2.428223
WGV34A_PATH_0006719,temporal_control_distribution,15,WGV33D_MAIN_F0664_C026361,664,34.1882,61.1074,R0,1,3.155884
WGV34A_PATH_0006719,temporal_control_distribution,16,WGV33D_MAIN_F0663_C026326,663,30.7179,59.6227,R0,1,3.772182
WGV34A_PATH_0006719,temporal_control_distribution,17,WGV33D_MAIN_F0722_C027686,722,28.0052,66,R0,1,3.851562
WGV34A_PATH_0006719,temporal_control_distribution,18,WGV33D_MAIN_F0661_C026269,661,28.011,55.9559,R0,1,4.242188
WGV34A_PATH_0006719,temporal_control_distribution,19,WGV33D_MAIN_F0724_C027718,724,26.3635,76.8717,R0,0.79008091,3.272005
WGV34A_PATH_0006719,temporal_control_distribution,20,WGV33D_MAIN_F0724_C027719,724,33.495,70,R0,0.69063044,3.477865
WGV34A_PATH_0006721,temporal_control_distribution,1,WGV33D_MAIN_F0718_C027613,718,-46.9719,237.9359,R1,1,3.049154
WGV34A_PATH_0006721,temporal_control_distribution,2,WGV33D_MAIN_F0718_C027614,718,-43.4671,223.2374,R1,1,2.805339
WGV34A_PATH_0006721,temporal_control_distribution,3,WGV33D_MAIN_F0671_C026579,671,-39.3374,215.5579,R1,0.95103569,3.85829
WGV34A_PATH_0006721,temporal_control_distribution,4,WGV33D_MAIN_F0670_C026544,670,-43.6233,231.0353,R1,1,3.150112
WGV34A_PATH_0006721,temporal_control_distribution,5,WGV33D_MAIN_F0669_C026511,669,-39.5854,215.1316,R1,1,3.621289
WGV34A_PATH_0006721,temporal_control_distribution,6,WGV33D_MAIN_F0667_C026441,667,-42.7464,225.6476,R1,1,4.089714
WGV34A_PATH_0006721,temporal_control_distribution,7,WGV33D_MAIN_F0666_C026410,666,-42.694,224.1252,R1,1,2.901693
WGV34A_PATH_0006721,temporal_control_distribution,8,WGV33D_MAIN_F0724_C027713,724,-50.998,255.0816,R1,0.75725536,3.082933
WGV34A_PATH_0006721,temporal_control_distribution,9,WGV33D_MAIN_F0724_C027714,724,-52.0276,131.8894,R1,0.43487747,5.841797
WGV34A_PATH_0006721,temporal_control_distribution,10,WGV33D_MAIN_F0725_C027731,725,-54.479,162,R1,0.43008503,3.932292
WGV34A_PATH_0006721,temporal_control_distribution,11,WGV33D_MAIN_F0725_C027732,725,-50.1351,250.7621,R1,0.77591071,2.696094
WGV34A_PATH_0006721,temporal_control_distribution,12,WGV33D_MAIN_F0725_C027733,725,-42.8455,219.2058,R1,1,2.621419
WGV34A_PATH_0006721,temporal_control_distribution,13,WGV33D_MAIN_F0726_C027747,726,-53.7839,155.786,R1,0.42486311,5.507812
WGV34A_PATH_0006721,temporal_control_distribution,14,WGV33D_MAIN_F0726_C027748,726,-49.2498,249.6713,R1,0.81947007,2.949341
WGV34A_PATH_0006721,temporal_control_distribution,15,WGV33D_MAIN_F0726_C027749,726,-42.1732,217.3081,R1,0.96563425,2.947483
WGV34A_PATH_0006721,temporal_control_distribution,16,WGV33D_MAIN_F0663_C026310,663,-43.9217,225.0479,R1,1,3.328993
WGV34A_PATH_0006721,temporal_control_distribution,17,WGV33D_MAIN_F0727_C027762,727,-51.655,153.4312,R1,0.42505802,3.941685
WGV34A_PATH_0006721,temporal_control_distribution,18,WGV33D_MAIN_F0728_C027778,728,-51.815,151.1504,R1,0.42402613,3.664258
WGV34A_PATH_0006721,temporal_control_distribution,19,WGV33D_MAIN_F0729_C027798,729,-50.5068,147.8715,R1,0.42490481,3.461133
WGV34A_PATH_0006721,temporal_control_distribution,20,WGV33D_MAIN_F0729_C027799,729,-47.9133,242.9968,R1,0.88327395,2.517128
WGV34A_PATH_0006722,temporal_control_distribution,1,WGV33D_MAIN_F0672_C026611,672,-29.9774,67.6592,R0,1,3.167969
WGV34A_PATH_0006722,temporal_control_distribution,2,WGV33D_MAIN_F0671_C026580,671,-32.9035,69.1822,R0,1,3.307812
WGV34A_PATH_0006722,temporal_control_distribution,3,WGV33D_MAIN_F0670_C026546,670,-34.3012,72.363,R0,1,2.755469
WGV34A_PATH_0006722,temporal_control_distribution,4,WGV33D_MAIN_F0727_C027764,727,-47.5441,122,R0,0.43457264,6.201823
WGV34A_PATH_0006722,temporal_control_distribution,5,WGV33D_MAIN_F0730_C027817,730,-46.0044,114,R0,0.45036309,4.168945
WGV34A_PATH_0006722,temporal_control_distribution,6,WGV33D_MAIN_F0665_C026381,665,-32.2137,54.3368,R0,0.93560373,3.056641
WGV34A_PATH_0006722,temporal_control_distribution,7,WGV33D_MAIN_F0664_C026348,664,-32.6687,55.2934,R0,0.93645419,3.208463
WGV34A_PATH_0006722,temporal_control_distribution,8,WGV33D_MAIN_F0732_C027855,732,-44.2904,110.7342,R0,0.43628325,5.528906
WGV34A_PATH_0006722,temporal_control_distribution,9,WGV33D_MAIN_F0663_C026311,663,-37.1325,57.983,R0,0.89779259,3.284505
WGV34A_PATH_0006722,temporal_control_distribution,10,WGV33D_MAIN_F0663_C026313,663,-29.5203,55.2262,R0,1,3.930121
WGV34A_PATH_0006722,temporal_control_distribution,11,WGV33D_MAIN_F0733_C027873,733,-42.5509,106,R0,0.44155334,4.891276
WGV34A_PATH_0006722,temporal_control_distribution,12,WGV33D_MAIN_F0662_C026288,662,-37.715,58.3999,R0,0.82165432,3.636841
WGV34A_PATH_0006722,temporal_control_distribution,13,WGV33D_MAIN_F0662_C026289,662,-30.1704,54.6167,R0,1,4.227735
WGV34A_PATH_0006722,temporal_control_distribution,14,WGV33D_MAIN_F0661_C026256,661,-43.6895,64.3752,R0,0.65493791,3.507422
WGV34A_PATH_0006722,temporal_control_distribution,15,WGV33D_MAIN_F0661_C026258,661,-34.5615,57.0777,R0,1,3.975946
WGV34A_PATH_0006722,temporal_control_distribution,16,WGV33D_MAIN_F0735_C027903,735,-40.0533,102,R0,0.44105473,5.893555
WGV34A_PATH_0006722,temporal_control_distribution,17,WGV33D_MAIN_F0660_C026229,660,-38.8789,60.5764,R0,0.96813879,3.122314
WGV34A_PATH_0006722,temporal_control_distribution,18,WGV33D_MAIN_F0660_C026230,660,-28.5,55.8604,R0,1,3.275391
WGV34A_PATH_0006722,temporal_control_distribution,19,WGV33D_MAIN_F0659_C026197,659,-50.8586,67.1609,R0,0.43394936,4.54362
WGV34A_PATH_0006722,temporal_control_distribution,20,WGV33D_MAIN_F0659_C026198,659,-42.3285,63.9445,R0,0.89342159,4.466797
WGV34A_PATH_0006723,temporal_control_distribution,1,WGV33D_MAIN_F0671_C026579,671,-39.3374,215.5579,R1,0.95103569,3.85829
WGV34A_PATH_0006723,temporal_control_distribution,2,WGV33D_MAIN_F0717_C027592,717,-46.9796,241.958,R1,1,4.068359
WGV34A_PATH_0006723,temporal_control_distribution,3,WGV33D_MAIN_F0670_C026544,670,-43.6233,231.0353,R1,1,3.150112
WGV34A_PATH_0006723,temporal_control_distribution,4,WGV33D_MAIN_F0718_C027613,718,-46.9719,237.9359,R1,1,3.049154
WGV34A_PATH_0006723,temporal_control_distribution,5,WGV33D_MAIN_F0718_C027614,718,-43.4671,223.2374,R1,1,2.805339
WGV34A_PATH_0006723,temporal_control_distribution,6,WGV33D_MAIN_F0669_C026511,669,-39.5854,215.1316,R1,1,3.621289
WGV34A_PATH_0006723,temporal_control_distribution,7,WGV33D_MAIN_F0667_C026441,667,-42.7464,225.6476,R1,1,4.089714
WGV34A_PATH_0006723,temporal_control_distribution,8,WGV33D_MAIN_F0666_C026410,666,-42.694,224.1252,R1,1,2.901693
WGV34A_PATH_0006723,temporal_control_distribution,9,WGV33D_MAIN_F0724_C027713,724,-50.998,255.0816,R1,0.75725536,3.082933
WGV34A_PATH_0006723,temporal_control_distribution,10,WGV33D_MAIN_F0724_C027714,724,-52.0276,131.8894,R1,0.43487747,5.841797
WGV34A_PATH_0006723,temporal_control_distribution,11,WGV33D_MAIN_F0663_C026310,663,-43.9217,225.0479,R1,1,3.328993
WGV34A_PATH_0006723,temporal_control_distribution,12,WGV33D_MAIN_F0725_C027731,725,-54.479,162,R1,0.43008503,3.932292
WGV34A_PATH_0006723,temporal_control_distribution,13,WGV33D_MAIN_F0725_C027732,725,-50.1351,250.7621,R1,0.77591071,2.696094
WGV34A_PATH_0006723,temporal_control_distribution,14,WGV33D_MAIN_F0725_C027733,725,-42.8455,219.2058,R1,1,2.621419
WGV34A_PATH_0006723,temporal_control_distribution,15,WGV33D_MAIN_F0726_C027747,726,-53.7839,155.786,R1,0.42486311,5.507812
WGV34A_PATH_0006723,temporal_control_distribution,16,WGV33D_MAIN_F0726_C027748,726,-49.2498,249.6713,R1,0.81947007,2.949341
WGV34A_PATH_0006723,temporal_control_distribution,17,WGV33D_MAIN_F0726_C027749,726,-42.1732,217.3081,R1,0.96563425,2.947483
WGV34A_PATH_0006723,temporal_control_distribution,18,WGV33D_MAIN_F0727_C027762,727,-51.655,153.4312,R1,0.42505802,3.941685
