template_id,independent_geometry_id,member_response_unit_ids,sar_frame,template_family,template_axis,template_operation,delta_m,delta_px,rotation_deg,template_scope
GM019IG0203_T35,GM019IG0203,R21B00206,278,scale_resize,azimuth,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0203_T36,GM019IG0203,R21B00206,278,scale_resize,azimuth,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0203_T37,GM019IG0203,R21B00206,278,local_region_rotation,local_region,rotate,0,0,-30,GT-independent local frozen response geometry
GM019IG0203_T38,GM019IG0203,R21B00206,278,local_region_rotation,local_region,rotate,0,0,-15,GT-independent local frozen response geometry
GM019IG0203_T39,GM019IG0203,R21B00206,278,local_region_rotation,local_region,rotate,0,0,-10,GT-independent local frozen response geometry
GM019IG0203_T40,GM019IG0203,R21B00206,278,local_region_rotation,local_region,rotate,0,0,-5,GT-independent local frozen response geometry
GM019IG0203_T41,GM019IG0203,R21B00206,278,local_region_rotation,local_region,rotate,0,0,5,GT-independent local frozen response geometry
GM019IG0203_T42,GM019IG0203,R21B00206,278,local_region_rotation,local_region,rotate,0,0,10,GT-independent local frozen response geometry
GM019IG0203_T43,GM019IG0203,R21B00206,278,local_region_rotation,local_region,rotate,0,0,15,GT-independent local frozen response geometry
GM019IG0203_T44,GM019IG0203,R21B00206,278,local_region_rotation,local_region,rotate,0,0,30,GT-independent local frozen response geometry
GM019IG0203_T45,GM019IG0203,R21B00206,278,local_region_rotation,local_region,rotate,0,0,90,GT-independent local frozen response geometry
GM019IG0204_T01,GM019IG0204,R21B00227,284,center_shift,range,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0204_T02,GM019IG0204,R21B00227,284,center_shift,range,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0204_T03,GM019IG0204,R21B00227,284,center_shift,azimuth,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0204_T04,GM019IG0204,R21B00227,284,center_shift,azimuth,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0204_T05,GM019IG0204,R21B00227,284,center_shift,range,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0204_T06,GM019IG0204,R21B00227,284,center_shift,range,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0204_T07,GM019IG0204,R21B00227,284,center_shift,azimuth,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0204_T08,GM019IG0204,R21B00227,284,center_shift,azimuth,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0204_T09,GM019IG0204,R21B00227,284,center_shift,range,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0204_T10,GM019IG0204,R21B00227,284,center_shift,range,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0204_T11,GM019IG0204,R21B00227,284,center_shift,azimuth,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0204_T12,GM019IG0204,R21B00227,284,center_shift,azimuth,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0204_T13,GM019IG0204,R21B00227,284,single_boundary_shift,range_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0204_T14,GM019IG0204,R21B00227,284,single_boundary_shift,range_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0204_T15,GM019IG0204,R21B00227,284,single_boundary_shift,range_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0204_T16,GM019IG0204,R21B00227,284,single_boundary_shift,range_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0204_T17,GM019IG0204,R21B00227,284,single_boundary_shift,azimuth_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0204_T18,GM019IG0204,R21B00227,284,single_boundary_shift,azimuth_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0204_T19,GM019IG0204,R21B00227,284,single_boundary_shift,azimuth_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0204_T20,GM019IG0204,R21B00227,284,single_boundary_shift,azimuth_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0204_T21,GM019IG0204,R21B00227,284,single_boundary_shift,range_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0204_T22,GM019IG0204,R21B00227,284,single_boundary_shift,range_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0204_T23,GM019IG0204,R21B00227,284,single_boundary_shift,range_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0204_T24,GM019IG0204,R21B00227,284,single_boundary_shift,range_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0204_T25,GM019IG0204,R21B00227,284,single_boundary_shift,azimuth_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0204_T26,GM019IG0204,R21B00227,284,single_boundary_shift,azimuth_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0204_T27,GM019IG0204,R21B00227,284,single_boundary_shift,azimuth_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0204_T28,GM019IG0204,R21B00227,284,single_boundary_shift,azimuth_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0204_T29,GM019IG0204,R21B00227,284,scale_resize,range,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0204_T30,GM019IG0204,R21B00227,284,scale_resize,range,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0204_T31,GM019IG0204,R21B00227,284,scale_resize,azimuth,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0204_T32,GM019IG0204,R21B00227,284,scale_resize,azimuth,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0204_T33,GM019IG0204,R21B00227,284,scale_resize,range,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0204_T34,GM019IG0204,R21B00227,284,scale_resize,range,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0204_T35,GM019IG0204,R21B00227,284,scale_resize,azimuth,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0204_T36,GM019IG0204,R21B00227,284,scale_resize,azimuth,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0204_T37,GM019IG0204,R21B00227,284,local_region_rotation,local_region,rotate,0,0,-30,GT-independent local frozen response geometry
GM019IG0204_T38,GM019IG0204,R21B00227,284,local_region_rotation,local_region,rotate,0,0,-15,GT-independent local frozen response geometry
GM019IG0204_T39,GM019IG0204,R21B00227,284,local_region_rotation,local_region,rotate,0,0,-10,GT-independent local frozen response geometry
GM019IG0204_T40,GM019IG0204,R21B00227,284,local_region_rotation,local_region,rotate,0,0,-5,GT-independent local frozen response geometry
GM019IG0204_T41,GM019IG0204,R21B00227,284,local_region_rotation,local_region,rotate,0,0,5,GT-independent local frozen response geometry
GM019IG0204_T42,GM019IG0204,R21B00227,284,local_region_rotation,local_region,rotate,0,0,10,GT-independent local frozen response geometry
GM019IG0204_T43,GM019IG0204,R21B00227,284,local_region_rotation,local_region,rotate,0,0,15,GT-independent local frozen response geometry
GM019IG0204_T44,GM019IG0204,R21B00227,284,local_region_rotation,local_region,rotate,0,0,30,GT-independent local frozen response geometry
GM019IG0204_T45,GM019IG0204,R21B00227,284,local_region_rotation,local_region,rotate,0,0,90,GT-independent local frozen response geometry
GM019IG0205_T01,GM019IG0205,R21B00073,77,center_shift,range,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0205_T02,GM019IG0205,R21B00073,77,center_shift,range,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0205_T03,GM019IG0205,R21B00073,77,center_shift,azimuth,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0205_T04,GM019IG0205,R21B00073,77,center_shift,azimuth,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0205_T05,GM019IG0205,R21B00073,77,center_shift,range,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0205_T06,GM019IG0205,R21B00073,77,center_shift,range,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0205_T07,GM019IG0205,R21B00073,77,center_shift,azimuth,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0205_T08,GM019IG0205,R21B00073,77,center_shift,azimuth,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0205_T09,GM019IG0205,R21B00073,77,center_shift,range,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0205_T10,GM019IG0205,R21B00073,77,center_shift,range,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0205_T11,GM019IG0205,R21B00073,77,center_shift,azimuth,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0205_T12,GM019IG0205,R21B00073,77,center_shift,azimuth,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0205_T13,GM019IG0205,R21B00073,77,single_boundary_shift,range_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0205_T14,GM019IG0205,R21B00073,77,single_boundary_shift,range_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0205_T15,GM019IG0205,R21B00073,77,single_boundary_shift,range_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0205_T16,GM019IG0205,R21B00073,77,single_boundary_shift,range_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0205_T17,GM019IG0205,R21B00073,77,single_boundary_shift,azimuth_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0205_T18,GM019IG0205,R21B00073,77,single_boundary_shift,azimuth_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0205_T19,GM019IG0205,R21B00073,77,single_boundary_shift,azimuth_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0205_T20,GM019IG0205,R21B00073,77,single_boundary_shift,azimuth_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0205_T21,GM019IG0205,R21B00073,77,single_boundary_shift,range_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0205_T22,GM019IG0205,R21B00073,77,single_boundary_shift,range_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0205_T23,GM019IG0205,R21B00073,77,single_boundary_shift,range_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0205_T24,GM019IG0205,R21B00073,77,single_boundary_shift,range_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0205_T25,GM019IG0205,R21B00073,77,single_boundary_shift,azimuth_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0205_T26,GM019IG0205,R21B00073,77,single_boundary_shift,azimuth_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0205_T27,GM019IG0205,R21B00073,77,single_boundary_shift,azimuth_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0205_T28,GM019IG0205,R21B00073,77,single_boundary_shift,azimuth_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0205_T29,GM019IG0205,R21B00073,77,scale_resize,range,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0205_T30,GM019IG0205,R21B00073,77,scale_resize,range,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0205_T31,GM019IG0205,R21B00073,77,scale_resize,azimuth,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0205_T32,GM019IG0205,R21B00073,77,scale_resize,azimuth,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0205_T33,GM019IG0205,R21B00073,77,scale_resize,range,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0205_T34,GM019IG0205,R21B00073,77,scale_resize,range,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0205_T35,GM019IG0205,R21B00073,77,scale_resize,azimuth,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0205_T36,GM019IG0205,R21B00073,77,scale_resize,azimuth,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0205_T37,GM019IG0205,R21B00073,77,local_region_rotation,local_region,rotate,0,0,-30,GT-independent local frozen response geometry
GM019IG0205_T38,GM019IG0205,R21B00073,77,local_region_rotation,local_region,rotate,0,0,-15,GT-independent local frozen response geometry
GM019IG0205_T39,GM019IG0205,R21B00073,77,local_region_rotation,local_region,rotate,0,0,-10,GT-independent local frozen response geometry
GM019IG0205_T40,GM019IG0205,R21B00073,77,local_region_rotation,local_region,rotate,0,0,-5,GT-independent local frozen response geometry
GM019IG0205_T41,GM019IG0205,R21B00073,77,local_region_rotation,local_region,rotate,0,0,5,GT-independent local frozen response geometry
GM019IG0205_T42,GM019IG0205,R21B00073,77,local_region_rotation,local_region,rotate,0,0,10,GT-independent local frozen response geometry
GM019IG0205_T43,GM019IG0205,R21B00073,77,local_region_rotation,local_region,rotate,0,0,15,GT-independent local frozen response geometry
GM019IG0205_T44,GM019IG0205,R21B00073,77,local_region_rotation,local_region,rotate,0,0,30,GT-independent local frozen response geometry
GM019IG0205_T45,GM019IG0205,R21B00073,77,local_region_rotation,local_region,rotate,0,0,90,GT-independent local frozen response geometry
GM019IG0206_T01,GM019IG0206,R21B00211,279,center_shift,range,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0206_T02,GM019IG0206,R21B00211,279,center_shift,range,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0206_T03,GM019IG0206,R21B00211,279,center_shift,azimuth,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0206_T04,GM019IG0206,R21B00211,279,center_shift,azimuth,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0206_T05,GM019IG0206,R21B00211,279,center_shift,range,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0206_T06,GM019IG0206,R21B00211,279,center_shift,range,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0206_T07,GM019IG0206,R21B00211,279,center_shift,azimuth,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0206_T08,GM019IG0206,R21B00211,279,center_shift,azimuth,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0206_T09,GM019IG0206,R21B00211,279,center_shift,range,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0206_T10,GM019IG0206,R21B00211,279,center_shift,range,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0206_T11,GM019IG0206,R21B00211,279,center_shift,azimuth,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0206_T12,GM019IG0206,R21B00211,279,center_shift,azimuth,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0206_T13,GM019IG0206,R21B00211,279,single_boundary_shift,range_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0206_T14,GM019IG0206,R21B00211,279,single_boundary_shift,range_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0206_T15,GM019IG0206,R21B00211,279,single_boundary_shift,range_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0206_T16,GM019IG0206,R21B00211,279,single_boundary_shift,range_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0206_T17,GM019IG0206,R21B00211,279,single_boundary_shift,azimuth_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0206_T18,GM019IG0206,R21B00211,279,single_boundary_shift,azimuth_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0206_T19,GM019IG0206,R21B00211,279,single_boundary_shift,azimuth_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0206_T20,GM019IG0206,R21B00211,279,single_boundary_shift,azimuth_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0206_T21,GM019IG0206,R21B00211,279,single_boundary_shift,range_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0206_T22,GM019IG0206,R21B00211,279,single_boundary_shift,range_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0206_T23,GM019IG0206,R21B00211,279,single_boundary_shift,range_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0206_T24,GM019IG0206,R21B00211,279,single_boundary_shift,range_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0206_T25,GM019IG0206,R21B00211,279,single_boundary_shift,azimuth_min,move,-0.3,-10,0,GT-independent local frozen response geometry
