subject_frame_id,subject_name,pair_id,sar_frame,split,source_region_id,posthoc_evaluation_label,subject_motion_model,persistent_subject_status,relative_aspect_angle_deg,aspect_angle_ci_width_deg,aspect_observability_status,absolute_range_m_grid,center_x,center_y,total_energy,mean_energy,local_background_normalized_energy,high_energy_pixel_fraction,response_occupancy_ratio,inside_vs_ring_contrast,energy_entropy_proxy,range_energy90_width_m,azimuth_energy90_width_m,body_long_energy90_width_m,body_short_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,body_long_second_moment_width_m,body_short_second_moment_width_m,energy_centroid_range_offset_m,energy_centroid_azimuth_offset_m,energy_centroid_body_long_offset_m,energy_centroid_body_short_offset_m,response_principal_axis_deg,principal_minus_body_axial_deg,principal_minus_range_axial_deg,response_compactness,response_linearity,response_fragment_count,response_fragmentation_index,radar_near_half_energy,radar_far_half_energy,near_far_energy_ratio
fixed_linear_structure_sar000382,fixed_linear_structure,WGV35A_PAIR_0170,382,posthoc_diagnosis,E0_R1_REG_000382_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,77.697484,0.802232,OBSERVABLE_MEDIUM,46.171023,1461.700834,848.735721,463725,41.389236,0.987956,0.035612,0.035612,0,0.861094,4.010812,1.857522,4.221394,1.898742,0,0,5.002619,2.346985,3.973305,6.773582,3.973305,6.773582,97.354277,79.716445,25.20653,0.153605,2.140314,198,19.635844,0,463725,0
vehicle_body_axis_reference_sar000383,vehicle_body_axis_reference,WGV35A_PAIR_0172,383,posthoc_diagnosis,E0_R1_REG_000383_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,73.704256,0.630282,OBSERVABLE_MEDIUM,46.757425,1241.6965,942,477776,42.980927,1.075283,0.141238,0.141238,1.395119,0.820045,2.395776,1.923128,2.056664,1.926763,0,0,2.645615,2.609182,-0.03184,-0.014517,-0.03184,-0.014517,118.566342,58.619108,15.849266,0.266863,1.307826,253,25.288873,250053.02952,227722.97048,1.098058
matched_ordinary_background_sar000383,matched_ordinary_background,WGV35A_PAIR_0172,383,posthoc_diagnosis,E0_R1_REG_000383_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,73.704256,0.630282,OBSERVABLE_MEDIUM,46.757425,895,1020,444163,39.418087,0.986149,0.022985,0.022985,0,0.879843,4.256377,2.022735,4.245108,1.976203,0,0,5.375232,2.571142,-4.556798,-9.651485,-4.556798,-9.651485,107.263183,69.922267,57.086894,0.148369,2.096443,177,17.453556,0,444163,0
matched_strong_scatterer_background_sar000383,matched_strong_scatterer_background,WGV35A_PAIR_0172,383,posthoc_diagnosis,E0_R1_REG_000383_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,73.704256,0.630282,OBSERVABLE_MEDIUM,46.757425,895,1020,444163,39.418087,0.986149,0.022985,0.022985,0,0.879843,4.256377,2.022735,4.245108,1.976203,0,0,5.375232,2.571142,-4.556798,-9.651485,-4.556798,-9.651485,107.263183,69.922267,57.086894,0.148369,2.096443,177,17.453556,0,444163,0
matched_linear_structure_background_sar000383,matched_linear_structure_background,WGV35A_PAIR_0172,383,posthoc_diagnosis,E0_R1_REG_000383_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,73.704256,0.630282,OBSERVABLE_MEDIUM,46.757425,929,986,444084,39.411076,0.985973,0.020234,0.020234,0,0.880374,4.200818,1.854239,4.337686,1.922643,0,0,5.631985,2.44866,-3.343142,-8.879715,-3.343142,-8.879715,101.943094,75.242356,45.084856,0.148384,2.302085,165,16.270264,0,444084,0
fixed_known_non_vehicle_N005_sar000383,fixed_known_non_vehicle_N005,WGV35A_PAIR_0172,383,posthoc_diagnosis,E0_R1_REG_000383_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.704256,0.630282,OBSERVABLE_MEDIUM,46.757425,1196.566369,1166.397906,454757,41.039345,1.026709,0.070661,0.070661,0,0.86883,3.752284,1.788319,4.20821,1.834427,0,0,5.199982,2.340365,-6.913984,0.132781,-6.913984,0.132781,105.964437,71.221013,1.431468,0.163453,2.245909,353,35.395923,0,454757,0
fixed_strong_scatterer_sar000383,fixed_strong_scatterer,WGV35A_PAIR_0172,383,posthoc_diagnosis,E0_R1_REG_000383_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.704256,0.630282,OBSERVABLE_MEDIUM,46.757425,1132.158395,1164.457828,498620,44.377003,1.110209,0.17168,0.17168,0,0.776627,2.450669,1.866296,1.667931,1.667931,0,0,1.926585,1.942469,-7.333243,-1.776974,-7.333243,-1.776974,83.134438,85.948988,0.623785,0.284688,1.57502,265,26.205451,0,498620,0
fixed_linear_structure_sar000383,fixed_linear_structure,WGV35A_PAIR_0172,383,posthoc_diagnosis,E0_R1_REG_000383_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.704256,0.630282,OBSERVABLE_MEDIUM,46.757425,1461.700834,848.735721,449062,40.525402,1.013851,0.046205,0.046205,0,0.877215,4.237474,1.854906,4.202393,1.866175,0,0,4.967314,2.355359,4.225883,5.791348,4.225883,5.791348,101.704166,75.481284,20.856641,0.171453,2.114367,252,25.268478,0,449062,0
vehicle_body_axis_reference_sar000384,vehicle_body_axis_reference,WGV35A_PAIR_0175,384,posthoc_diagnosis,E0_R1_REG_000384_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,75.631794,0.549801,OBSERVABLE_MEDIUM,46.511181,1231.5515,941.773,462988,41.744476,1.067957,0.141917,0.141917,1.118357,0.820805,2.594227,1.912415,2.265057,1.912415,0,0,3.092451,2.492733,-0.015892,-0.018616,-0.015892,-0.018616,113.460349,63.9653,12.180727,0.272178,1.349824,296,29.653673,239197.971723,223790.028277,1.06885
matched_ordinary_background_sar000384,matched_ordinary_background,WGV35A_PAIR_0175,384,posthoc_diagnosis,E0_R1_REG_000384_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,75.631794,0.549801,OBSERVABLE_MEDIUM,46.511181,895,1020,431240,38.572453,0.986807,0.033989,0.033989,0,0.864166,3.972257,1.837346,4.095807,1.888296,0,0,4.997034,2.574043,-4.262007,-9.467286,-4.262007,-9.467286,95.195694,82.229955,45.019405,0.144994,1.959682,181,17.988471,0,431240,0
matched_strong_scatterer_background_sar000384,matched_strong_scatterer_background,WGV35A_PAIR_0175,384,posthoc_diagnosis,E0_R1_REG_000384_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,75.631794,0.549801,OBSERVABLE_MEDIUM,46.511181,895,1020,431240,38.572453,0.986807,0.033989,0.033989,0,0.864166,3.972257,1.837346,4.095807,1.888296,0,0,4.997034,2.574043,-4.262007,-9.467286,-4.262007,-9.467286,95.195694,82.229955,45.019405,0.144994,1.959682,181,17.988471,0,431240,0
matched_linear_structure_background_sar000384,matched_linear_structure_background,WGV35A_PAIR_0175,384,posthoc_diagnosis,E0_R1_REG_000384_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,75.631794,0.549801,OBSERVABLE_MEDIUM,46.511181,929,1020,427577,38.244812,0.978425,0.024329,0.024329,0,0.866753,4.247483,1.899708,4.230122,1.880972,0,0,5.309229,2.432648,-4.062102,-8.462663,-4.062102,-8.462663,101.87149,75.554159,47.791227,0.180413,2.185271,182,18.087855,0,427577,0
fixed_known_non_vehicle_N005_sar000384,fixed_known_non_vehicle_N005,WGV35A_PAIR_0175,384,posthoc_diagnosis,E0_R1_REG_000384_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,75.631794,0.549801,OBSERVABLE_MEDIUM,46.511181,1196.566369,1166.397906,444118,39.863388,1.019833,0.07441,0.07441,0,0.858401,4.14186,1.829779,4.182774,1.841596,0,0,5.244481,2.389357,-6.85211,0.271881,-6.85211,0.271881,105.489412,71.936237,0.956443,0.135415,2.211128,421,41.987055,0,444118,0
fixed_strong_scatterer_sar000384,fixed_strong_scatterer,WGV35A_PAIR_0175,384,posthoc_diagnosis,E0_R1_REG_000384_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,75.631794,0.549801,OBSERVABLE_MEDIUM,46.511181,1132.158395,1164.457828,483434,43.117554,1.103085,0.185159,0.185159,0,0.774938,3.265031,1.823264,2.030583,1.581303,0,0,2.395012,1.718279,-7.228308,-1.653941,-7.228308,-1.653941,85.698021,88.272372,3.187368,0.236845,2.220599,340,33.694058,0,483434,0
fixed_linear_structure_sar000384,fixed_linear_structure,WGV35A_PAIR_0175,384,posthoc_diagnosis,E0_R1_REG_000384_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,75.631794,0.549801,OBSERVABLE_MEDIUM,46.511181,1461.700834,848.735721,442058,39.603836,1.013193,0.053306,0.053306,0,0.865843,3.91204,1.895135,4.135426,1.899951,0,0,4.875868,2.463082,4.120815,6.213219,4.120815,6.213219,104.625956,72.799693,17.934851,0.144557,1.995957,259,25.781919,0,442058,0
vehicle_body_axis_reference_sar000385,vehicle_body_axis_reference,WGV35A_PAIR_0178,385,posthoc_diagnosis,E0_R1_REG_000385_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,73.203087,0.534549,OBSERVABLE_MEDIUM,47.035306,1253.75,941.4055,497420,44.776306,1.104458,0.283284,0.283284,449.561594,0.797009,2.184424,4.162396,3.958266,0.638689,0,0,5.482845,1.159829,-0.068924,-0.045776,-0.063522,0.053019,177.003931,0.811931,72.62854,0.422214,4.57158,324,32.406157,268028.96858,229391.03142,1.168437
matched_ordinary_background_sar000385,matched_ordinary_background,WGV35A_PAIR_0178,385,posthoc_diagnosis,E0_R1_REG_000385_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,73.203087,0.534549,OBSERVABLE_MEDIUM,47.035306,895,1020,416489,37.670856,0.929194,0.040792,0.040792,0,0.864273,1.976606,3.515612,4.066494,1.850645,0,0,5.029176,2.235716,-4.943349,-9.87272,-10.872152,1.924482,177.45567,0.360192,52.720619,0.159056,2.260246,183,18.39122,0,416489,0
matched_strong_scatterer_background_sar000385,matched_strong_scatterer_background,WGV35A_PAIR_0178,385,posthoc_diagnosis,E0_R1_REG_000385_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,73.203087,0.534549,OBSERVABLE_MEDIUM,47.035306,1405,1020,449424,40.649784,1.002672,0.14309,0.14309,0,0.820948,1.337651,3.565427,3.49716,1.321831,0,0,4.508889,1.579818,-1.178149,4.880726,4.342508,2.520347,-174.820354,7.363784,56.237507,0.220588,3.070793,235,23.617141,427867.000033,21556.999967,19.84817
matched_linear_structure_background_sar000385,matched_linear_structure_background,WGV35A_PAIR_0178,385,posthoc_diagnosis,E0_R1_REG_000385_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,73.203087,0.534549,OBSERVABLE_MEDIUM,47.035306,1405,1020,449424,40.649784,1.002672,0.14309,0.14309,0,0.820948,1.337651,3.565427,3.49716,1.321831,0,0,4.508889,1.579818,-1.178149,4.880726,4.342508,2.520347,-174.820354,7.363784,56.237507,0.220588,3.070793,235,23.617141,427867.000033,21556.999967,19.84817
fixed_known_non_vehicle_N005_sar000385,fixed_known_non_vehicle_N005,WGV35A_PAIR_0178,385,posthoc_diagnosis,E0_R1_REG_000385_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.203087,0.534549,OBSERVABLE_MEDIUM,47.035306,1196.566369,1166.397906,450627,40.433109,0.997328,0.110274,0.110274,0,0.769734,1.720565,3.599739,1.809234,1.090649,0,0,2.788536,1.308117,-7.02734,-0.130411,-2.127874,6.698706,178.486082,0.67022,73.953113,0.304221,2.309055,242,24.126414,0,450627,0
fixed_strong_scatterer_sar000385,fixed_strong_scatterer,WGV35A_PAIR_0178,385,posthoc_diagnosis,E0_R1_REG_000385_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.203087,0.534549,OBSERVABLE_MEDIUM,47.035306,1132.158395,1164.457828,463916,41.47662,1.023067,0.149307,0.149307,0,0.7682,1.703345,2.798739,1.711044,1.142602,0,0,1.991457,1.385634,-7.436956,-1.896039,-3.937016,6.588109,-179.305418,2.87872,81.816071,0.39636,1.484083,255,25.331545,0,463916,0
fixed_linear_structure_sar000385,fixed_linear_structure,WGV35A_PAIR_0178,385,posthoc_diagnosis,E0_R1_REG_000385_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.203087,0.534549,OBSERVABLE_MEDIUM,47.035306,1461.700834,848.735721,430326,39.028297,0.962676,0.0692,0.0692,0,0.860912,2.161347,3.870198,4.288027,1.843671,0,0,5.421725,2.241883,4.239117,5.287469,6.276364,-2.556307,175.110885,2.704977,52.550078,0.171332,2.4189,274,27.611504,0,430326,0
vehicle_body_axis_reference_sar000386,vehicle_body_axis_reference,WGV35A_PAIR_0180,386,posthoc_diagnosis,E0_R1_REG_000386_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,73.62573,0.781584,OBSERVABLE_MEDIUM,47.040883,1254.202,941.113,541282,48.975933,1.102437,0.288455,0.288455,10824.64,0.789983,2.200875,4.170504,3.966337,1.222435,0,0,5.584907,1.258721,-0.067015,-0.044201,-0.061004,0.052184,177.927648,0.451226,73.500224,0.215506,4.348794,315,31.668476,292364.983682,248917.016318,1.174548
matched_ordinary_background_sar000386,matched_ordinary_background,WGV35A_PAIR_0180,386,posthoc_diagnosis,E0_R1_REG_000386_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,73.62573,0.781584,OBSERVABLE_MEDIUM,47.040883,1439,1054,471662,42.67662,0.960641,0.084057,0.084057,0,0.835539,1.617011,4.369785,4.374287,1.538439,0,0,5.772092,1.901089,-1.865892,6.16459,5.408513,3.497386,-176.19066,5.430466,47.952416,0.158346,3.106239,201,20.207504,0,471662,0
matched_strong_scatterer_background_sar000386,matched_strong_scatterer_background,WGV35A_PAIR_0180,386,posthoc_diagnosis,E0_R1_REG_000386_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,73.62573,0.781584,OBSERVABLE_MEDIUM,47.040883,1405,1020,490987,44.425171,1,0.143775,0.143775,0,0.820812,1.352274,3.642593,3.538018,1.302214,0,0,4.598262,1.571723,-1.178937,4.889998,4.373505,2.48484,-173.983296,7.63783,57.074565,0.225232,3.171221,243,24.429967,469873.999801,21113.000199,22.255198
matched_linear_structure_background_sar000386,matched_linear_structure_background,WGV35A_PAIR_0180,386,posthoc_diagnosis,E0_R1_REG_000386_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,73.62573,0.781584,OBSERVABLE_MEDIUM,47.040883,1405,1020,490987,44.425171,1,0.143775,0.143775,0,0.820812,1.352274,3.642593,3.538018,1.302214,0,0,4.598262,1.571723,-1.178937,4.889998,4.373505,2.48484,-173.983296,7.63783,57.074565,0.225232,3.171221,243,24.429967,469873.999801,21113.000199,22.255198
fixed_known_non_vehicle_N005_sar000386,fixed_known_non_vehicle_N005,WGV35A_PAIR_0180,386,posthoc_diagnosis,E0_R1_REG_000386_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.62573,0.781584,OBSERVABLE_MEDIUM,47.040883,1196.566369,1166.397906,489816,44.581413,1.003517,0.128607,0.128607,0,0.764756,1.756495,3.485752,1.609167,1.198671,0,0,2.675756,1.418338,-7.04686,-0.133343,-2.076264,6.735365,179.710946,1.332072,75.177977,0.363479,2.046979,257,25.990312,0,489816,0
fixed_strong_scatterer_sar000386,fixed_strong_scatterer,WGV35A_PAIR_0180,386,posthoc_diagnosis,E0_R1_REG_000386_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.62573,0.781584,OBSERVABLE_MEDIUM,47.040883,1132.158395,1164.457828,499358,45.166245,1.016681,0.14508,0.14508,0,0.766173,1.732508,3.051632,1.825024,1.197539,0,0,2.255335,1.432503,-7.444014,-1.893404,-3.877524,6.630469,-174.997365,6.623761,77.508018,0.373501,1.641456,262,26.3306,0,499358,0
fixed_linear_structure_sar000386,fixed_linear_structure,WGV35A_PAIR_0180,386,posthoc_diagnosis,E0_R1_REG_000386_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.62573,0.781584,OBSERVABLE_MEDIUM,47.040883,1461.700834,848.735721,475120,42.672894,0.960557,0.073738,0.073738,0,0.855498,2.056324,3.773758,4.103828,1.799281,0,0,5.213574,2.137066,4.24332,5.288516,6.255484,-2.615929,177.221205,1.157669,54.660398,0.135903,2.438402,287,28.641,0,475120,0
vehicle_body_axis_reference_sar000387,vehicle_body_axis_reference,WGV35A_PAIR_0181,387,posthoc_diagnosis,E0_R1_REG_000387_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,74.216398,0.629758,OBSERVABLE_MEDIUM,47.113588,1256.961,941.473,494814,44.779549,1.121685,0.285701,0.285701,0,0.797167,2.141638,4.123357,3.908936,0.76679,0,0,5.520964,1.221679,-0.063753,-0.029329,-0.04575,0.053212,179.187268,0.349771,74.366733,0.36002,4.412151,312,31.372549,267369.04743,227444.95257,1.175533
matched_ordinary_background_sar000387,matched_ordinary_background,WGV35A_PAIR_0181,387,posthoc_diagnosis,E0_R1_REG_000387_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,74.216398,0.629758,OBSERVABLE_MEDIUM,47.113588,895,1020,421609,37.610081,0.942097,0.039875,0.039875,0,0.859683,1.813359,3.915154,4.191662,1.865533,0,0,5.0449,2.309938,-5.044522,-9.921896,-10.927371,2.117496,-178.123869,3.038634,48.300158,0.156528,2.198642,194,19.228863,0,421609,0
matched_strong_scatterer_background_sar000387,matched_strong_scatterer_background,WGV35A_PAIR_0181,387,posthoc_diagnosis,E0_R1_REG_000387_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,74.216398,0.629758,OBSERVABLE_MEDIUM,47.113588,1405,1020,456432,40.716503,1.01991,0.154594,0.154594,0,0.822333,1.46184,3.683139,3.588912,1.379716,0,0,4.631012,1.736064,-1.149675,4.821979,4.319011,2.432978,-174.250633,6.91187,56.807228,0.226105,2.801147,263,26.067995,433967.999924,22464.000076,19.318376
matched_linear_structure_background_sar000387,matched_linear_structure_background,WGV35A_PAIR_0181,387,posthoc_diagnosis,E0_R1_REG_000387_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,74.216398,0.629758,OBSERVABLE_MEDIUM,47.113588,1439,1054,438612,39.12685,0.98009,0.090901,0.090901,0,0.83218,1.620504,4.457726,4.458124,1.494482,0,0,5.694067,1.763898,-1.833513,6.086843,5.346683,3.438664,-174.828785,6.333718,49.314291,0.137649,3.322524,210,20.814749,0,438612,0
fixed_known_non_vehicle_N005_sar000387,fixed_known_non_vehicle_N005,WGV35A_PAIR_0181,387,posthoc_diagnosis,E0_R1_REG_000387_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,74.216398,0.629758,OBSERVABLE_MEDIUM,47.113588,1196.566369,1166.397906,450801,40.807549,1.02219,0.133883,0.133883,0,0.771632,1.714501,3.558665,1.624536,1.305827,0,0,2.816277,1.54688,-7.058263,-0.160292,-2.097608,6.741277,-178.385174,2.777329,77.081857,0.37589,1.931121,250,25.145087,0,450801,0
fixed_strong_scatterer_sar000387,fixed_strong_scatterer,WGV35A_PAIR_0181,387,posthoc_diagnosis,E0_R1_REG_000387_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,74.216398,0.629758,OBSERVABLE_MEDIUM,47.113588,1132.158395,1164.457828,453438,41.169239,1.03125,0.146087,0.146087,0,0.773694,1.647131,3.006727,1.616623,1.205669,0,0,1.960271,1.451662,-7.46255,-1.906989,-3.888105,6.648977,-170.885875,10.276628,73.396528,0.390639,1.437247,264,26.63277,0,453438,0
fixed_linear_structure_sar000387,fixed_linear_structure,WGV35A_PAIR_0181,387,posthoc_diagnosis,E0_R1_REG_000387_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,74.216398,0.629758,OBSERVABLE_MEDIUM,47.113588,1461.700834,848.735721,430722,39.106773,0.979587,0.081442,0.081442,0,0.854512,2.238011,3.840219,4.148278,1.779544,0,0,5.382423,2.185783,4.27445,5.163817,6.141183,-2.687343,174.418153,4.419344,51.857346,0.15008,2.491858,277,27.944233,0,430722,0
vehicle_body_axis_reference_sar000388,vehicle_body_axis_reference,WGV35A_PAIR_0183,388,posthoc_diagnosis,E0_R1_REG_000388_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,71.743741,0.764837,OBSERVABLE_MEDIUM,47.392113,1271.3645,937.6575,585534,52.335896,1.061035,0.142027,0.142027,1.372052,0.811774,2.823341,1.901309,2.699774,1.913976,0,0,3.308471,2.441424,-0.009106,-0.012448,-0.009106,-0.012448,118.680393,60.232166,12.050502,0.211445,1.513745,260,25.821316,301454.988411,284079.011589,1.061166
matched_ordinary_background_sar000388,matched_ordinary_background,WGV35A_PAIR_0183,388,posthoc_diagnosis,E0_R1_REG_000388_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,71.743741,0.764837,OBSERVABLE_MEDIUM,47.392113,1439,1054,544473,48.744225,0.988219,0.045389,0.045389,0,0.849556,4.087371,1.827361,4.192295,1.873656,0,0,5.040378,2.460385,-1.874002,5.800599,-1.874002,5.800599,110.423317,68.489242,25.433607,0.133483,2.074232,185,18.402467,487563.998713,56909.001287,8.567432
matched_strong_scatterer_background_sar000388,matched_strong_scatterer_background,WGV35A_PAIR_0183,388,posthoc_diagnosis,E0_R1_REG_000388_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,71.743741,0.764837,OBSERVABLE_MEDIUM,47.392113,1439,1020,547587,49.023006,0.993871,0.052014,0.052014,0,0.849566,3.727911,1.954718,4.064603,1.917388,0,0,4.848205,2.56135,-0.91309,5.505082,-0.91309,5.505082,109.273036,69.639523,23.265799,0.147471,1.922743,204,20.29245,380290.001366,167296.998634,2.273143
matched_linear_structure_background_sar000388,matched_linear_structure_background,WGV35A_PAIR_0183,388,posthoc_diagnosis,E0_R1_REG_000388_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,71.743741,0.764837,OBSERVABLE_MEDIUM,47.392113,1439,1020,547587,49.023006,0.993871,0.052014,0.052014,0,0.849566,3.727911,1.954718,4.064603,1.917388,0,0,4.848205,2.56135,-0.91309,5.505082,-0.91309,5.505082,109.273036,69.639523,23.265799,0.147471,1.922743,204,20.29245,380290.001366,167296.998634,2.273143
fixed_known_non_vehicle_N005_sar000388,fixed_known_non_vehicle_N005,WGV35A_PAIR_0183,388,posthoc_diagnosis,E0_R1_REG_000388_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.743741,0.764837,OBSERVABLE_MEDIUM,47.392113,1196.566369,1166.397906,562964,50.318554,1.020136,0.090454,0.090454,0,0.843766,3.782414,1.835946,4.051178,1.875931,0,0,4.607044,2.402894,-7.286572,-0.214604,-7.286572,-0.214604,111.780828,67.131731,7.247859,0.149571,1.966247,335,33.269773,0,562964,0
fixed_strong_scatterer_sar000388,fixed_strong_scatterer,WGV35A_PAIR_0183,388,posthoc_diagnosis,E0_R1_REG_000388_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.743741,0.764837,OBSERVABLE_MEDIUM,47.392113,1132.158395,1164.457828,601653,53.776634,1.090244,0.169914,0.169914,0,0.78134,3.755898,1.589572,2.431389,1.303592,0,0,2.628246,1.501498,-7.768518,-2.038042,-7.768518,-2.038042,96.821933,82.090626,14.31128,0.26436,1.947259,312,30.98558,0,601653,0
fixed_linear_structure_sar000388,fixed_linear_structure,WGV35A_PAIR_0183,388,posthoc_diagnosis,E0_R1_REG_000388_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.743741,0.764837,OBSERVABLE_MEDIUM,47.392113,1461.700834,848.735721,555234,49.627636,1.006129,0.051752,0.051752,0,0.859915,4.141918,1.960226,4.210938,1.935272,0,0,5.133661,2.463027,4.221333,4.680433,4.221333,4.680433,116.691166,62.221393,5.869641,0.163891,2.138474,232,23.040559,0,555234,0
vehicle_body_axis_reference_sar000389,vehicle_body_axis_reference,WGV35A_PAIR_0185,389,posthoc_diagnosis,E0_R1_REG_000389_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,70.924933,1.721997,OBSERVABLE_MEDIUM,47.533665,1273.609,942.56,506058,45.151501,1.055638,0.149268,0.149268,1.074773,0.82618,2.881272,1.879934,2.750673,1.887631,0,0,3.494385,2.398321,0.006312,-0.007855,0.006312,-0.007855,119.902315,59.189269,12.770985,0.212335,1.686612,287,28.451899,258528.002656,247529.997344,1.044431
matched_ordinary_background_sar000389,matched_ordinary_background,WGV35A_PAIR_0185,389,posthoc_diagnosis,E0_R1_REG_000389_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,70.924933,1.721997,OBSERVABLE_MEDIUM,47.533665,1439,1054,474093,42.359989,0.990373,0.05218,0.05218,0,0.866319,3.94748,1.986792,4.230464,1.941996,0,0,5.042438,2.577319,-1.704351,5.7062,-1.704351,5.7062,109.675318,69.416266,26.181606,0.165966,1.98169,247,24.521484,407462.003438,66630.996562,6.115202
matched_strong_scatterer_background_sar000389,matched_strong_scatterer_background,WGV35A_PAIR_0185,389,posthoc_diagnosis,E0_R1_REG_000389_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,70.924933,1.721997,OBSERVABLE_MEDIUM,47.533665,1439,1020,476941,42.614456,0.996322,0.058881,0.058881,0,0.865471,3.868966,1.950508,3.961856,1.93992,0,0,4.732452,2.588167,-0.743587,5.401202,-0.743587,5.401202,110.240676,68.850908,22.298159,0.144854,1.85457,279,27.698356,313504.01241,163436.98759,1.918195
