component_edge_id,from_component_id,to_component_id,frame_gap,azimuth_shift,radial_shift_px,overlap_ratio,dilated_overlap_ratio,scale_ratio,contrast_change,relation_status,competition_ids,supporting_evidence,conflicting_evidence
WGV33D_EDGE_038952,WGV33D_MAIN_F0379_C016821,WGV33D_MAIN_F0380_C016862,1,-1.9063,46.3826,0,0,3.75,2.06237,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0379_C016821;multi_predecessor:WGV33D_MAIN_F0380_C016862,gap=1;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_038953,WGV33D_MAIN_F0379_C016821,WGV33D_MAIN_F0380_C016865,1,-2.5013,-3.6885,0,1,0.5,0.787109,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0379_C016821;multi_predecessor:WGV33D_MAIN_F0380_C016865,gap=1;dilated_overlap=1,
WGV33D_EDGE_038954,WGV33D_MAIN_F0379_C016821,WGV33D_MAIN_F0380_C016866,1,0.4419,-1.8355,1,1,0.5,0.635742,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0379_C016821;multi_predecessor:WGV33D_MAIN_F0380_C016866,gap=1;dilated_overlap=1,
WGV33D_EDGE_038955,WGV33D_MAIN_F0379_C016821,WGV33D_MAIN_F0380_C016867,1,3.638,0.826,0,0.333333,0.75,0.652995,weak_local_continuity,multi_successor:WGV33D_MAIN_F0379_C016821;multi_predecessor:WGV33D_MAIN_F0380_C016867,gap=1;dilated_overlap=0.333,
WGV33D_EDGE_038956,WGV33D_MAIN_F0379_C016821,WGV33D_MAIN_F0381_C016899,2,-0.7541,47.1473,0,0,4.5,1.724609,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0379_C016821;multi_predecessor:WGV33D_MAIN_F0381_C016899,gap=2;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_038957,WGV33D_MAIN_F0379_C016821,WGV33D_MAIN_F0381_C016901,2,-1.0203,-1.8317,0.75,1,1.25,1.898047,weak_local_continuity,multi_successor:WGV33D_MAIN_F0379_C016821;multi_predecessor:WGV33D_MAIN_F0381_C016901,gap=2;dilated_overlap=1,
WGV33D_EDGE_038958,WGV33D_MAIN_F0379_C016822,WGV33D_MAIN_F0380_C016866,1,-5.4231,-3.4325,0,0.5,0.285714,0.958287,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0379_C016822;multi_predecessor:WGV33D_MAIN_F0380_C016866,gap=1;dilated_overlap=0.5,
WGV33D_EDGE_038959,WGV33D_MAIN_F0379_C016822,WGV33D_MAIN_F0380_C016867,1,-2.227,-0.771,0.666667,1,0.428571,0.97554,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0379_C016822;multi_predecessor:WGV33D_MAIN_F0380_C016867,gap=1;dilated_overlap=1,
WGV33D_EDGE_038960,WGV33D_MAIN_F0379_C016822,WGV33D_MAIN_F0381_C016903,2,3.7933,1.0191,1,0.5,2.857143,0.357408,weak_local_continuity,multi_successor:WGV33D_MAIN_F0379_C016822;multi_predecessor:WGV33D_MAIN_F0381_C016903,gap=2;dilated_overlap=0.5,
WGV33D_EDGE_038961,WGV33D_MAIN_F0379_C016824,WGV33D_MAIN_F0380_C016869,1,-0.904,1.5318,0.555556,1,1.111111,-0.78342,ambiguous_local_continuity,multi_predecessor:WGV33D_MAIN_F0380_C016869,gap=1;dilated_overlap=1,
WGV33D_EDGE_038962,WGV33D_MAIN_F0379_C016826,WGV33D_MAIN_F0380_C016868,1,-5.2823,-46.0188,0,0,8.5,-3.233801,ambiguous_local_continuity,multi_predecessor:WGV33D_MAIN_F0380_C016868,gap=1;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_038963,WGV33D_MAIN_F0379_C016827,WGV33D_MAIN_F0380_C016870,1,1.8292,1.4888,1,0.714286,2.333333,-0.580544,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0379_C016827;multi_predecessor:WGV33D_MAIN_F0380_C016870,gap=1;dilated_overlap=0.714,
WGV33D_EDGE_038964,WGV33D_MAIN_F0379_C016827,WGV33D_MAIN_F0381_C016904,2,3.9477,2.645,0,0.333333,1,0.209635,weak_local_continuity,multi_successor:WGV33D_MAIN_F0379_C016827;multi_predecessor:WGV33D_MAIN_F0381_C016904,gap=2;dilated_overlap=0.333,
WGV33D_EDGE_038965,WGV33D_MAIN_F0379_C016828,WGV33D_MAIN_F0380_C016870,1,-2.1623,-1.1562,0.666667,0.714286,2.333333,-1.610491,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0379_C016828;multi_predecessor:WGV33D_MAIN_F0380_C016870,gap=1;dilated_overlap=0.714,
WGV33D_EDGE_038966,WGV33D_MAIN_F0379_C016828,WGV33D_MAIN_F0380_C016871,1,2.4904,4,0,1,0.666667,-0.927734,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0379_C016828,gap=1;dilated_overlap=1,
WGV33D_EDGE_038967,WGV33D_MAIN_F0379_C016828,WGV33D_MAIN_F0381_C016904,2,-0.0438,0,1,1,1,-0.820312,weak_local_continuity,multi_successor:WGV33D_MAIN_F0379_C016828;multi_predecessor:WGV33D_MAIN_F0381_C016904,gap=2;dilated_overlap=1,
WGV33D_EDGE_038968,WGV33D_MAIN_F0380_C016852,WGV33D_MAIN_F0381_C016889,1,-0.2922,0.5119,1,1,3,0.305338,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016852;multi_predecessor:WGV33D_MAIN_F0381_C016889,gap=1;dilated_overlap=1,
WGV33D_EDGE_038969,WGV33D_MAIN_F0380_C016852,WGV33D_MAIN_F0381_C016890,1,5.0235,-27.4946,0,0,4,0.533935,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016852;multi_predecessor:WGV33D_MAIN_F0381_C016890,gap=1;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_038970,WGV33D_MAIN_F0380_C016852,WGV33D_MAIN_F0382_C016924,2,-0.0888,-2.841,0.5,1,1.5,0.870443,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016852;multi_predecessor:WGV33D_MAIN_F0382_C016924,gap=2;dilated_overlap=1,
WGV33D_EDGE_038971,WGV33D_MAIN_F0380_C016852,WGV33D_MAIN_F0382_C016925,2,5.4292,-29.8169,0,0,4.5,0.492838,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016852;multi_predecessor:WGV33D_MAIN_F0382_C016925,gap=2;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_038972,WGV33D_MAIN_F0380_C016853,WGV33D_MAIN_F0381_C016889,1,-5.1854,26.6017,0,0,1,-0.331706,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016853;multi_predecessor:WGV33D_MAIN_F0381_C016889,gap=1;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_038973,WGV33D_MAIN_F0380_C016853,WGV33D_MAIN_F0381_C016890,1,0.1303,-1.4048,0.833333,1,1.333333,-0.103109,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016853;multi_predecessor:WGV33D_MAIN_F0381_C016890,gap=1;dilated_overlap=1,
WGV33D_EDGE_038974,WGV33D_MAIN_F0380_C016853,WGV33D_MAIN_F0381_C016891,1,5.1427,-23.9269,0,0.25,0.666667,0.445475,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016853;multi_predecessor:WGV33D_MAIN_F0381_C016891,gap=1;dilated_overlap=0.25,
WGV33D_EDGE_038975,WGV33D_MAIN_F0380_C016853,WGV33D_MAIN_F0382_C016924,2,-4.982,23.2488,0,0,0.5,0.233399,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016853;multi_predecessor:WGV33D_MAIN_F0382_C016924,gap=2;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_038976,WGV33D_MAIN_F0380_C016853,WGV33D_MAIN_F0382_C016925,2,0.536,-3.7271,0.666667,1,1.5,-0.144206,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016853;multi_predecessor:WGV33D_MAIN_F0382_C016925,gap=2;dilated_overlap=1,
WGV33D_EDGE_038977,WGV33D_MAIN_F0380_C016854,WGV33D_MAIN_F0381_C016892,1,-4.7661,9.0074,0.875,1,0.5,0.036744,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016854;multi_predecessor:WGV33D_MAIN_F0381_C016892,gap=1;dilated_overlap=1,
WGV33D_EDGE_038978,WGV33D_MAIN_F0380_C016854,WGV33D_MAIN_F0381_C016894,1,3.5182,-8.8657,0.666667,1,0.125,-0.177449,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016854;multi_predecessor:WGV33D_MAIN_F0381_C016894,gap=1;dilated_overlap=1,
WGV33D_EDGE_038979,WGV33D_MAIN_F0380_C016854,WGV33D_MAIN_F0382_C016929,2,3.7446,-10.3426,0.75,1,0.083333,-0.190633,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016854;multi_predecessor:WGV33D_MAIN_F0382_C016929,gap=2;dilated_overlap=1,
WGV33D_EDGE_038980,WGV33D_MAIN_F0380_C016855,WGV33D_MAIN_F0381_C016893,1,3.1746,21.6427,0,0,2.333333,-0.667782,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016855;multi_predecessor:WGV33D_MAIN_F0381_C016893,gap=1;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_038981,WGV33D_MAIN_F0380_C016855,WGV33D_MAIN_F0382_C016927,2,3.4684,19.7673,0,0,2.333333,0.656157,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016855;multi_predecessor:WGV33D_MAIN_F0382_C016927,gap=2;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_038982,WGV33D_MAIN_F0380_C016856,WGV33D_MAIN_F0381_C016893,1,0.3632,-1.9843,0.714286,1,0.875,-0.214739,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016856;multi_predecessor:WGV33D_MAIN_F0381_C016893,gap=1;dilated_overlap=1,
WGV33D_EDGE_038983,WGV33D_MAIN_F0380_C016856,WGV33D_MAIN_F0382_C016927,2,0.657,-3.8597,0.285714,1,0.875,1.1092,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016856;multi_predecessor:WGV33D_MAIN_F0382_C016927,gap=2;dilated_overlap=1,
WGV33D_EDGE_038984,WGV33D_MAIN_F0380_C016856,WGV33D_MAIN_F0382_C016928,2,5.0004,43.0961,0,0,0.25,1.055908,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016856;multi_predecessor:WGV33D_MAIN_F0382_C016928,gap=2;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_038985,WGV33D_MAIN_F0380_C016857,WGV33D_MAIN_F0381_C016893,1,-2.6342,-25.0804,0,0,3.5,-0.177874,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016857;multi_predecessor:WGV33D_MAIN_F0381_C016893,gap=1;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_038986,WGV33D_MAIN_F0380_C016857,WGV33D_MAIN_F0382_C016927,2,-2.3404,-26.9558,0,0,3.5,1.146065,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016857;multi_predecessor:WGV33D_MAIN_F0382_C016927,gap=2;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_038987,WGV33D_MAIN_F0380_C016857,WGV33D_MAIN_F0382_C016928,2,2.003,20,0,0,1,1.092773,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016857;multi_predecessor:WGV33D_MAIN_F0382_C016928,gap=2;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_038988,WGV33D_MAIN_F0380_C016858,WGV33D_MAIN_F0381_C016893,1,-4.1616,-47.1478,0,0,3.5,-0.283342,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016858;multi_predecessor:WGV33D_MAIN_F0381_C016893,gap=1;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_038989,WGV33D_MAIN_F0380_C016858,WGV33D_MAIN_F0382_C016927,2,-3.8678,-49.0232,0,0,3.5,1.040597,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016858;multi_predecessor:WGV33D_MAIN_F0382_C016927,gap=2;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_038990,WGV33D_MAIN_F0380_C016858,WGV33D_MAIN_F0382_C016928,2,0.4756,-2.0674,0.5,1,1,0.987305,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016858;multi_predecessor:WGV33D_MAIN_F0382_C016928,gap=2;dilated_overlap=1,
WGV33D_EDGE_038991,WGV33D_MAIN_F0380_C016859,WGV33D_MAIN_F0381_C016895,1,-3.1708,-1.4575,0.714286,0.928571,0.903226,-0.124703,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016859;multi_predecessor:WGV33D_MAIN_F0381_C016895,gap=1;dilated_overlap=0.929,
WGV33D_EDGE_038992,WGV33D_MAIN_F0380_C016859,WGV33D_MAIN_F0382_C016931,2,-2.5849,-2.3702,0.642857,1,0.903226,0.41694,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016859;multi_predecessor:WGV33D_MAIN_F0382_C016931,gap=2;dilated_overlap=1,
WGV33D_EDGE_038993,WGV33D_MAIN_F0380_C016860,WGV33D_MAIN_F0381_C016896,1,1.4288,-2.2053,0.75,1,0.5,0.348877,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016860;multi_predecessor:WGV33D_MAIN_F0381_C016896,gap=1;dilated_overlap=1,
WGV33D_EDGE_038994,WGV33D_MAIN_F0380_C016860,WGV33D_MAIN_F0381_C016897,1,5.6779,-0.1648,0,0.2,1.25,0.4021,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016860;multi_predecessor:WGV33D_MAIN_F0381_C016897,gap=1;dilated_overlap=0.2,low overlap or multiple plausible successors
WGV33D_EDGE_038995,WGV33D_MAIN_F0380_C016860,WGV33D_MAIN_F0382_C016933,2,-0.3195,-0.6633,1,1,0.5,0.589112,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016860;multi_predecessor:WGV33D_MAIN_F0382_C016933,gap=2;dilated_overlap=1,
WGV33D_EDGE_038996,WGV33D_MAIN_F0380_C016860,WGV33D_MAIN_F0382_C016934,2,0.3637,16.4624,0,0,0.5,0.238526,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016860;multi_predecessor:WGV33D_MAIN_F0382_C016934,gap=2;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_038997,WGV33D_MAIN_F0380_C016860,WGV33D_MAIN_F0382_C016936,2,5.9869,-0.2682,0,0,0.875,0.036866,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016860;multi_predecessor:WGV33D_MAIN_F0382_C016936,gap=2;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_038998,WGV33D_MAIN_F0380_C016861,WGV33D_MAIN_F0381_C016896,1,-4.3515,-2.2271,0,0.75,0.5,-0.17627,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016861;multi_predecessor:WGV33D_MAIN_F0381_C016896,gap=1;dilated_overlap=0.75,
WGV33D_EDGE_038999,WGV33D_MAIN_F0380_C016861,WGV33D_MAIN_F0381_C016897,1,-0.1024,-0.1866,1,1,1.25,-0.123047,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016861;multi_predecessor:WGV33D_MAIN_F0381_C016897,gap=1;dilated_overlap=1,
WGV33D_EDGE_039000,WGV33D_MAIN_F0380_C016861,WGV33D_MAIN_F0382_C016934,2,-5.4166,16.4406,0,0,0.5,-0.286621,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016861;multi_predecessor:WGV33D_MAIN_F0382_C016934,gap=2;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_039001,WGV33D_MAIN_F0380_C016861,WGV33D_MAIN_F0382_C016936,2,0.2066,-0.29,0.714286,1,0.875,-0.488281,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016861;multi_predecessor:WGV33D_MAIN_F0382_C016936,gap=2;dilated_overlap=1,
WGV33D_EDGE_039002,WGV33D_MAIN_F0380_C016862,WGV33D_MAIN_F0381_C016899,1,1.1522,0.7647,0.933333,1,1.2,-0.337761,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016862;multi_predecessor:WGV33D_MAIN_F0381_C016899,gap=1;dilated_overlap=1,
WGV33D_EDGE_039003,WGV33D_MAIN_F0380_C016862,WGV33D_MAIN_F0381_C016901,1,0.886,-48.2143,0,0,0.333333,-0.164323,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016862;multi_predecessor:WGV33D_MAIN_F0381_C016901,gap=1;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_039004,WGV33D_MAIN_F0380_C016862,WGV33D_MAIN_F0382_C016936,2,-5.8269,-49.8985,0,0,0.466667,-1.831901,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016862;multi_predecessor:WGV33D_MAIN_F0382_C016936,gap=2;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_039005,WGV33D_MAIN_F0380_C016862,WGV33D_MAIN_F0382_C016937,2,3.695,1.7132,0.6,0.944444,1.2,-0.259419,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016862;multi_predecessor:WGV33D_MAIN_F0382_C016937,gap=2;dilated_overlap=0.944,
WGV33D_EDGE_039006,WGV33D_MAIN_F0380_C016862,WGV33D_MAIN_F0382_C016939,2,2.2634,-47.1755,0,0,0.2,1.643359,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016862;multi_predecessor:WGV33D_MAIN_F0382_C016939,gap=2;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_039007,WGV33D_MAIN_F0380_C016863,WGV33D_MAIN_F0381_C016898,1,-1.9995,-34.0906,0,0,2,-0.14502,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016863;multi_predecessor:WGV33D_MAIN_F0381_C016898,gap=1;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_039008,WGV33D_MAIN_F0380_C016863,WGV33D_MAIN_F0381_C016900,1,0.528,1.2892,0.5,1,1.5,-0.497396,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016863;multi_predecessor:WGV33D_MAIN_F0381_C016900,gap=1;dilated_overlap=1,
WGV33D_EDGE_039009,WGV33D_MAIN_F0380_C016863,WGV33D_MAIN_F0381_C016902,1,5.5538,-25.0453,0,0,3.5,-0.191407,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016863;multi_predecessor:WGV33D_MAIN_F0381_C016902,gap=1;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_039010,WGV33D_MAIN_F0380_C016863,WGV33D_MAIN_F0382_C016935,2,-1.9415,-36,0,0,2,-0.387207,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016863;multi_predecessor:WGV33D_MAIN_F0382_C016935,gap=2;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_039011,WGV33D_MAIN_F0380_C016864,WGV33D_MAIN_F0381_C016900,1,-4.1352,27.136,0,0,0.375,-0.673665,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016864;multi_predecessor:WGV33D_MAIN_F0381_C016900,gap=1;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_039012,WGV33D_MAIN_F0380_C016864,WGV33D_MAIN_F0381_C016902,1,0.8906,0.8015,0.714286,1,0.875,-0.367676,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016864;multi_predecessor:WGV33D_MAIN_F0381_C016902,gap=1;dilated_overlap=1,
WGV33D_EDGE_039013,WGV33D_MAIN_F0380_C016864,WGV33D_MAIN_F0382_C016938,2,1.8796,1.8311,0.5,1,1,-0.113769,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016864;multi_predecessor:WGV33D_MAIN_F0382_C016938,gap=2;dilated_overlap=1,
WGV33D_EDGE_039014,WGV33D_MAIN_F0380_C016865,WGV33D_MAIN_F0381_C016897,1,-5.5409,0.276,0,0.1,5,-0.191406,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016865;multi_predecessor:WGV33D_MAIN_F0381_C016897,gap=1;dilated_overlap=0.1,low overlap or multiple plausible successors
WGV33D_EDGE_039015,WGV33D_MAIN_F0380_C016865,WGV33D_MAIN_F0381_C016899,1,1.7472,50.8358,0,0,9,0.9375,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016865;multi_predecessor:WGV33D_MAIN_F0381_C016899,gap=1;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_039016,WGV33D_MAIN_F0380_C016865,WGV33D_MAIN_F0381_C016901,1,1.481,1.8568,1,0.8,2.5,1.110938,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016865;multi_predecessor:WGV33D_MAIN_F0381_C016901,gap=1;dilated_overlap=0.8,
WGV33D_EDGE_039017,WGV33D_MAIN_F0380_C016865,WGV33D_MAIN_F0382_C016936,2,-5.2319,0.1726,0,0,3.5,-0.55664,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016865;multi_predecessor:WGV33D_MAIN_F0382_C016936,gap=2;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_039018,WGV33D_MAIN_F0380_C016865,WGV33D_MAIN_F0382_C016937,2,4.29,51.7843,0,0,9,1.015842,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016865;multi_predecessor:WGV33D_MAIN_F0382_C016937,gap=2;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_039019,WGV33D_MAIN_F0380_C016865,WGV33D_MAIN_F0382_C016939,2,2.8584,2.8956,0,0.666667,1.5,2.91862,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016865;multi_predecessor:WGV33D_MAIN_F0382_C016939,gap=2;dilated_overlap=0.667,
WGV33D_EDGE_039020,WGV33D_MAIN_F0380_C016866,WGV33D_MAIN_F0381_C016899,1,-1.196,48.9828,0,0,9,1.088867,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016866;multi_predecessor:WGV33D_MAIN_F0381_C016899,gap=1;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_039021,WGV33D_MAIN_F0380_C016866,WGV33D_MAIN_F0381_C016901,1,-1.4622,0.0038,1,0.8,2.5,1.262305,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016866;multi_predecessor:WGV33D_MAIN_F0381_C016901,gap=1;dilated_overlap=0.8,
WGV33D_EDGE_039022,WGV33D_MAIN_F0380_C016866,WGV33D_MAIN_F0382_C016937,2,1.3468,49.9313,0,0,9,1.167209,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016866;multi_predecessor:WGV33D_MAIN_F0382_C016937,gap=2;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_039023,WGV33D_MAIN_F0380_C016866,WGV33D_MAIN_F0382_C016939,2,-0.0848,1.0426,1,1,1.5,3.069987,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016866;multi_predecessor:WGV33D_MAIN_F0382_C016939,gap=2;dilated_overlap=1,
WGV33D_EDGE_039024,WGV33D_MAIN_F0380_C016867,WGV33D_MAIN_F0381_C016899,1,-4.3921,46.3213,0,0,6,1.071614,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016867;multi_predecessor:WGV33D_MAIN_F0381_C016899,gap=1;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_039025,WGV33D_MAIN_F0380_C016867,WGV33D_MAIN_F0381_C016901,1,-4.6583,-2.6577,0,0.2,1.666667,1.245052,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016867;multi_predecessor:WGV33D_MAIN_F0381_C016901,gap=1;dilated_overlap=0.2,low overlap or multiple plausible successors
WGV33D_EDGE_039026,WGV33D_MAIN_F0380_C016867,WGV33D_MAIN_F0382_C016937,2,-1.8493,47.2698,0,0,6,1.149956,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016867;multi_predecessor:WGV33D_MAIN_F0382_C016937,gap=2;dilated_overlap=0,low overlap or multiple plausible successors
WGV33D_EDGE_039027,WGV33D_MAIN_F0380_C016867,WGV33D_MAIN_F0382_C016939,2,-3.2809,-1.6189,0,0.333333,1,3.052734,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016867;multi_predecessor:WGV33D_MAIN_F0382_C016939,gap=2;dilated_overlap=0.333,
WGV33D_EDGE_039028,WGV33D_MAIN_F0380_C016867,WGV33D_MAIN_F0382_C016940,2,4.4509,1.3103,0.666667,0.363636,3.666667,0.326941,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016867;multi_predecessor:WGV33D_MAIN_F0382_C016940,gap=2;dilated_overlap=0.364,
WGV33D_EDGE_039029,WGV33D_MAIN_F0380_C016868,WGV33D_MAIN_F0381_C016903,1,-2.5651,-1.5296,0.705882,0.9,1.176471,-0.608289,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016868;multi_predecessor:WGV33D_MAIN_F0381_C016903,gap=1;dilated_overlap=0.9,
WGV33D_EDGE_039030,WGV33D_MAIN_F0380_C016868,WGV33D_MAIN_F0382_C016940,2,-4.1345,-2.0094,0.636364,0.818182,0.647059,0.336784,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016868;multi_predecessor:WGV33D_MAIN_F0382_C016940,gap=2;dilated_overlap=0.818,
WGV33D_EDGE_039031,WGV33D_MAIN_F0380_C016868,WGV33D_MAIN_F0382_C016943,2,2.7386,4.1328,0.5,1,0.117647,-0.529871,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016868;multi_predecessor:WGV33D_MAIN_F0382_C016943,gap=2;dilated_overlap=1,
WGV33D_EDGE_039032,WGV33D_MAIN_F0380_C016868,WGV33D_MAIN_F0382_C016944,2,5.8885,0.5539,0,1,0.294118,-0.521277,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016868,gap=2;dilated_overlap=1,
WGV33D_EDGE_039033,WGV33D_MAIN_F0380_C016869,WGV33D_MAIN_F0382_C016941,2,1.784,7.2435,0,1,0.2,0.155273,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016869,gap=2;dilated_overlap=1,
WGV33D_EDGE_039034,WGV33D_MAIN_F0380_C016869,WGV33D_MAIN_F0382_C016942,2,3.5287,0.1798,0,0.5,0.4,0.129394,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016869,gap=2;dilated_overlap=0.5,
WGV33D_EDGE_039035,WGV33D_MAIN_F0380_C016870,WGV33D_MAIN_F0381_C016904,1,2.1185,1.1562,0.666667,1,0.428571,0.790179,ambiguous_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016870;multi_predecessor:WGV33D_MAIN_F0381_C016904,gap=1;dilated_overlap=1,
WGV33D_EDGE_039036,WGV33D_MAIN_F0380_C016870,WGV33D_MAIN_F0382_C016945,2,-5.1207,-4.8272,0,0.5,0.571429,-0.163923,weak_local_continuity,multi_successor:WGV33D_MAIN_F0380_C016870,gap=2;dilated_overlap=0.5,
