competition_id,extraction_profile,from_component_id,from_sar_frame,candidate_successor_count,selected_successor_id,best_edge_score,second_edge_score,score_gap,candidate_successor_ids,competition_status
WGV34A_COMP_relaxed_physical_path_010989,relaxed_physical_path,WGV33D_MAIN_F0614_C024820,614,3,WGV33D_MAIN_F0615_C024849,0.68335142,0.60750854,0.07584288,WGV33D_MAIN_F0615_C024849;WGV33D_MAIN_F0615_C024850;WGV33D_MAIN_F0616_C024878,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010990,relaxed_physical_path,WGV33D_MAIN_F0614_C024821,614,4,WGV33D_MAIN_F0615_C024850,0.6939016,0.44534261,0.24855899,WGV33D_MAIN_F0615_C024850;WGV33D_MAIN_F0616_C024878;WGV33D_MAIN_F0615_C024851;WGV33D_MAIN_F0615_C024849,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010991,relaxed_physical_path,WGV33D_MAIN_F0614_C024822,614,1,WGV33D_MAIN_F0615_C024852,0.5876145,,,WGV33D_MAIN_F0615_C024852,single_successor
WGV34A_COMP_relaxed_physical_path_010992,relaxed_physical_path,WGV33D_MAIN_F0614_C024823,614,2,WGV33D_MAIN_F0615_C024854,0.57816878,0.37276338,0.2054054,WGV33D_MAIN_F0615_C024854;WGV33D_MAIN_F0616_C024883,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010993,relaxed_physical_path,WGV33D_MAIN_F0614_C024824,614,4,WGV33D_MAIN_F0615_C024856,0.72087636,0.53272882,0.18814754,WGV33D_MAIN_F0615_C024856;WGV33D_MAIN_F0615_C024853;WGV33D_MAIN_F0616_C024882;WGV33D_MAIN_F0615_C024858,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010994,relaxed_physical_path,WGV33D_MAIN_F0614_C024825,614,1,WGV33D_MAIN_F0616_C024885,0.65207572,,,WGV33D_MAIN_F0616_C024885,single_successor
WGV34A_COMP_relaxed_physical_path_010995,relaxed_physical_path,WGV33D_MAIN_F0614_C024826,614,3,WGV33D_MAIN_F0615_C024858,0.8295455,0.67215265,0.15739285,WGV33D_MAIN_F0615_C024858;WGV33D_MAIN_F0616_C024887;WGV33D_MAIN_F0615_C024856,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010996,relaxed_physical_path,WGV33D_MAIN_F0614_C024827,614,2,WGV33D_MAIN_F0616_C024888,0.71639402,0.62163683,0.09475719,WGV33D_MAIN_F0616_C024888;WGV33D_MAIN_F0616_C024885,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_010997,relaxed_physical_path,WGV33D_MAIN_F0614_C024828,614,1,WGV33D_MAIN_F0615_C024859,0.62223038,,,WGV33D_MAIN_F0615_C024859,single_successor
WGV34A_COMP_relaxed_physical_path_010998,relaxed_physical_path,WGV33D_MAIN_F0614_C024829,614,1,WGV33D_MAIN_F0615_C024860,0.48009694,,,WGV33D_MAIN_F0615_C024860,single_successor
WGV34A_COMP_relaxed_physical_path_010999,relaxed_physical_path,WGV33D_MAIN_F0614_C024830,614,1,WGV33D_MAIN_F0615_C024861,0.70116808,,,WGV33D_MAIN_F0615_C024861,single_successor
WGV34A_COMP_relaxed_physical_path_011000,relaxed_physical_path,WGV33D_MAIN_F0614_C024831,614,4,WGV33D_MAIN_F0615_C024862,0.71460104,0.59590415,0.11869689,WGV33D_MAIN_F0615_C024862;WGV33D_MAIN_F0616_C024891;WGV33D_MAIN_F0616_C024890;WGV33D_MAIN_F0615_C024863,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011001,relaxed_physical_path,WGV33D_MAIN_F0614_C024833,614,3,WGV33D_MAIN_F0616_C024891,0.68233911,0.5670873,0.11525181,WGV33D_MAIN_F0616_C024891;WGV33D_MAIN_F0615_C024863;WGV33D_MAIN_F0616_C024892,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011002,relaxed_physical_path,WGV33D_MAIN_F0614_C024834,614,1,WGV33D_MAIN_F0615_C024865,0.69715431,,,WGV33D_MAIN_F0615_C024865,single_successor
WGV34A_COMP_relaxed_physical_path_011003,relaxed_physical_path,WGV33D_MAIN_F0615_C024848,615,1,WGV33D_MAIN_F0616_C024877,0.63701657,,,WGV33D_MAIN_F0616_C024877,single_successor
WGV34A_COMP_relaxed_physical_path_011004,relaxed_physical_path,WGV33D_MAIN_F0615_C024850,615,3,WGV33D_MAIN_F0617_C024907,0.73628909,0.45342804,0.28286105,WGV33D_MAIN_F0617_C024907;WGV33D_MAIN_F0616_C024878;WGV33D_MAIN_F0617_C024908,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011005,relaxed_physical_path,WGV33D_MAIN_F0615_C024851,615,1,WGV33D_MAIN_F0617_C024907,0.49405496,,,WGV33D_MAIN_F0617_C024907,single_successor
WGV34A_COMP_relaxed_physical_path_011006,relaxed_physical_path,WGV33D_MAIN_F0615_C024852,615,2,WGV33D_MAIN_F0616_C024881,0.65503047,0.57918357,0.0758469,WGV33D_MAIN_F0616_C024881;WGV33D_MAIN_F0617_C024910,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011007,relaxed_physical_path,WGV33D_MAIN_F0615_C024853,615,2,WGV33D_MAIN_F0616_C024882,0.78724081,0.77417838,0.01306243,WGV33D_MAIN_F0616_C024882;WGV33D_MAIN_F0617_C024909,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011008,relaxed_physical_path,WGV33D_MAIN_F0615_C024854,615,3,WGV33D_MAIN_F0616_C024883,0.61875513,0.59245553,0.0262996,WGV33D_MAIN_F0616_C024883;WGV33D_MAIN_F0617_C024910;WGV33D_MAIN_F0617_C024911,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011009,relaxed_physical_path,WGV33D_MAIN_F0615_C024855,615,3,WGV33D_MAIN_F0616_C024885,0.62567073,0.60830972,0.01736101,WGV33D_MAIN_F0616_C024885;WGV33D_MAIN_F0617_C024912;WGV33D_MAIN_F0616_C024888,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011010,relaxed_physical_path,WGV33D_MAIN_F0615_C024858,615,1,WGV33D_MAIN_F0616_C024887,0.65995816,,,WGV33D_MAIN_F0616_C024887,single_successor
WGV34A_COMP_relaxed_physical_path_011011,relaxed_physical_path,WGV33D_MAIN_F0615_C024859,615,2,WGV33D_MAIN_F0617_C024915,0.74268711,0.39504428,0.34764283,WGV33D_MAIN_F0617_C024915;WGV33D_MAIN_F0617_C024917,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011012,relaxed_physical_path,WGV33D_MAIN_F0615_C024860,615,1,WGV33D_MAIN_F0616_C024890,0.51451738,,,WGV33D_MAIN_F0616_C024890,single_successor
WGV34A_COMP_relaxed_physical_path_011013,relaxed_physical_path,WGV33D_MAIN_F0615_C024861,615,1,WGV33D_MAIN_F0617_C024914,0.36960992,,,WGV33D_MAIN_F0617_C024914,single_successor
WGV34A_COMP_relaxed_physical_path_011014,relaxed_physical_path,WGV33D_MAIN_F0615_C024862,615,2,WGV33D_MAIN_F0616_C024890,0.56042178,0.41164689,0.14877489,WGV33D_MAIN_F0616_C024890;WGV33D_MAIN_F0616_C024891,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011015,relaxed_physical_path,WGV33D_MAIN_F0615_C024863,615,3,WGV33D_MAIN_F0616_C024891,0.46932191,0.46490612,0.00441579,WGV33D_MAIN_F0616_C024891;WGV33D_MAIN_F0616_C024892;WGV33D_MAIN_F0616_C024890,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011016,relaxed_physical_path,WGV33D_MAIN_F0615_C024865,615,1,WGV33D_MAIN_F0617_C024918,0.72392162,,,WGV33D_MAIN_F0617_C024918,single_successor
WGV34A_COMP_relaxed_physical_path_011017,relaxed_physical_path,WGV33D_MAIN_F0616_C024877,616,1,WGV33D_MAIN_F0617_C024904,0.35027019,,,WGV33D_MAIN_F0617_C024904,single_successor
WGV34A_COMP_relaxed_physical_path_011018,relaxed_physical_path,WGV33D_MAIN_F0616_C024878,616,1,WGV33D_MAIN_F0617_C024907,0.52850618,,,WGV33D_MAIN_F0617_C024907,single_successor
WGV34A_COMP_relaxed_physical_path_011019,relaxed_physical_path,WGV33D_MAIN_F0616_C024879,616,2,WGV33D_MAIN_F0617_C024905,0.71701378,0.45923954,0.25777424,WGV33D_MAIN_F0617_C024905;WGV33D_MAIN_F0618_C024931,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011020,relaxed_physical_path,WGV33D_MAIN_F0616_C024880,616,2,WGV33D_MAIN_F0618_C024932,0.70848176,0.64909776,0.059384,WGV33D_MAIN_F0618_C024932;WGV33D_MAIN_F0617_C024908,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011021,relaxed_physical_path,WGV33D_MAIN_F0616_C024881,616,1,WGV33D_MAIN_F0617_C024910,0.64327853,,,WGV33D_MAIN_F0617_C024910,single_successor
WGV34A_COMP_relaxed_physical_path_011022,relaxed_physical_path,WGV33D_MAIN_F0616_C024882,616,2,WGV33D_MAIN_F0617_C024909,0.8079796,0.72031541,0.08766419,WGV33D_MAIN_F0617_C024909;WGV33D_MAIN_F0618_C024934,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011023,relaxed_physical_path,WGV33D_MAIN_F0616_C024883,616,3,WGV33D_MAIN_F0618_C024935,0.71354867,0.70108512,0.01246355,WGV33D_MAIN_F0618_C024935;WGV33D_MAIN_F0617_C024911;WGV33D_MAIN_F0617_C024910,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011024,relaxed_physical_path,WGV33D_MAIN_F0616_C024885,616,1,WGV33D_MAIN_F0617_C024912,0.68763487,,,WGV33D_MAIN_F0617_C024912,single_successor
WGV34A_COMP_relaxed_physical_path_011025,relaxed_physical_path,WGV33D_MAIN_F0616_C024886,616,3,WGV33D_MAIN_F0618_C024937,0.64240338,0.57500135,0.06740203,WGV33D_MAIN_F0618_C024937;WGV33D_MAIN_F0617_C024911;WGV33D_MAIN_F0618_C024935,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011026,relaxed_physical_path,WGV33D_MAIN_F0616_C024887,616,2,WGV33D_MAIN_F0617_C024913,0.6388617,0.58127048,0.05759122,WGV33D_MAIN_F0617_C024913;WGV33D_MAIN_F0618_C024936,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011027,relaxed_physical_path,WGV33D_MAIN_F0616_C024888,616,3,WGV33D_MAIN_F0617_C024914,0.63497527,0.58068267,0.0542926,WGV33D_MAIN_F0617_C024914;WGV33D_MAIN_F0617_C024912;WGV33D_MAIN_F0618_C024938,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011028,relaxed_physical_path,WGV33D_MAIN_F0616_C024889,616,3,WGV33D_MAIN_F0617_C024915,0.6679722,0.5691673,0.0988049,WGV33D_MAIN_F0617_C024915;WGV33D_MAIN_F0618_C024939;WGV33D_MAIN_F0617_C024917,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011029,relaxed_physical_path,WGV33D_MAIN_F0616_C024890,616,2,WGV33D_MAIN_F0617_C024916,0.67599951,0.62910707,0.04689244,WGV33D_MAIN_F0617_C024916;WGV33D_MAIN_F0618_C024940,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011030,relaxed_physical_path,WGV33D_MAIN_F0616_C024891,616,1,WGV33D_MAIN_F0618_C024941,0.53935366,,,WGV33D_MAIN_F0618_C024941,single_successor
WGV34A_COMP_relaxed_physical_path_011031,relaxed_physical_path,WGV33D_MAIN_F0616_C024892,616,2,WGV33D_MAIN_F0618_C024941,0.62459101,0.28025483,0.34433618,WGV33D_MAIN_F0618_C024941;WGV33D_MAIN_F0617_C024916,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011032,relaxed_physical_path,WGV33D_MAIN_F0617_C024905,617,1,WGV33D_MAIN_F0618_C024931,0.57205637,,,WGV33D_MAIN_F0618_C024931,single_successor
WGV34A_COMP_relaxed_physical_path_011033,relaxed_physical_path,WGV33D_MAIN_F0617_C024906,617,1,WGV33D_MAIN_F0618_C024933,0.72696497,,,WGV33D_MAIN_F0618_C024933,single_successor
WGV34A_COMP_relaxed_physical_path_011034,relaxed_physical_path,WGV33D_MAIN_F0617_C024908,617,2,WGV33D_MAIN_F0619_C024958,0.65024955,0.63215284,0.01809671,WGV33D_MAIN_F0619_C024958;WGV33D_MAIN_F0618_C024932,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011035,relaxed_physical_path,WGV33D_MAIN_F0617_C024909,617,2,WGV33D_MAIN_F0619_C024960,0.76192234,0.72711827,0.03480407,WGV33D_MAIN_F0619_C024960;WGV33D_MAIN_F0618_C024934,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011036,relaxed_physical_path,WGV33D_MAIN_F0617_C024910,617,2,WGV33D_MAIN_F0618_C024935,0.51351784,0.49185409,0.02166375,WGV33D_MAIN_F0618_C024935;WGV33D_MAIN_F0619_C024961,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011037,relaxed_physical_path,WGV33D_MAIN_F0617_C024911,617,3,WGV33D_MAIN_F0619_C024961,0.69375648,0.66972211,0.02403437,WGV33D_MAIN_F0619_C024961;WGV33D_MAIN_F0618_C024935;WGV33D_MAIN_F0618_C024937,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011038,relaxed_physical_path,WGV33D_MAIN_F0617_C024912,617,1,WGV33D_MAIN_F0619_C024965,0.61584177,,,WGV33D_MAIN_F0619_C024965,single_successor
WGV34A_COMP_relaxed_physical_path_011039,relaxed_physical_path,WGV33D_MAIN_F0617_C024913,617,2,WGV33D_MAIN_F0619_C024962,0.78709468,0.75409591,0.03299877,WGV33D_MAIN_F0619_C024962;WGV33D_MAIN_F0618_C024936,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011040,relaxed_physical_path,WGV33D_MAIN_F0617_C024914,617,3,WGV33D_MAIN_F0619_C024966,0.65163162,0.62626822,0.0253634,WGV33D_MAIN_F0619_C024966;WGV33D_MAIN_F0618_C024938;WGV33D_MAIN_F0619_C024965,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011041,relaxed_physical_path,WGV33D_MAIN_F0617_C024915,617,1,WGV33D_MAIN_F0618_C024939,0.46231994,,,WGV33D_MAIN_F0618_C024939,single_successor
WGV34A_COMP_relaxed_physical_path_011042,relaxed_physical_path,WGV33D_MAIN_F0617_C024916,617,1,WGV33D_MAIN_F0618_C024941,0.5385039,,,WGV33D_MAIN_F0618_C024941,single_successor
WGV34A_COMP_relaxed_physical_path_011043,relaxed_physical_path,WGV33D_MAIN_F0617_C024917,617,1,WGV33D_MAIN_F0618_C024939,0.67240234,,,WGV33D_MAIN_F0618_C024939,single_successor
WGV34A_COMP_relaxed_physical_path_011044,relaxed_physical_path,WGV33D_MAIN_F0617_C024918,617,2,WGV33D_MAIN_F0618_C024944,0.77239892,0.7380275,0.03437142,WGV33D_MAIN_F0618_C024944;WGV33D_MAIN_F0619_C024969,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011045,relaxed_physical_path,WGV33D_MAIN_F0618_C024930,618,2,WGV33D_MAIN_F0619_C024956,0.65881977,0.55470076,0.10411901,WGV33D_MAIN_F0619_C024956;WGV33D_MAIN_F0620_C024984,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011046,relaxed_physical_path,WGV33D_MAIN_F0618_C024931,618,1,WGV33D_MAIN_F0620_C024987,0.51535711,,,WGV33D_MAIN_F0620_C024987,single_successor
WGV34A_COMP_relaxed_physical_path_011047,relaxed_physical_path,WGV33D_MAIN_F0618_C024932,618,1,WGV33D_MAIN_F0619_C024958,0.6608694,,,WGV33D_MAIN_F0619_C024958,single_successor
WGV34A_COMP_relaxed_physical_path_011048,relaxed_physical_path,WGV33D_MAIN_F0618_C024934,618,2,WGV33D_MAIN_F0619_C024960,0.77554041,0.70933507,0.06620534,WGV33D_MAIN_F0619_C024960;WGV33D_MAIN_F0620_C024988,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011049,relaxed_physical_path,WGV33D_MAIN_F0618_C024935,618,2,WGV33D_MAIN_F0619_C024961,0.71749444,0.59611661,0.12137783,WGV33D_MAIN_F0619_C024961;WGV33D_MAIN_F0620_C024991,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011050,relaxed_physical_path,WGV33D_MAIN_F0618_C024936,618,3,WGV33D_MAIN_F0619_C024962,0.77947584,0.69526867,0.08420717,WGV33D_MAIN_F0619_C024962;WGV33D_MAIN_F0620_C024992;WGV33D_MAIN_F0619_C024963,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011051,relaxed_physical_path,WGV33D_MAIN_F0618_C024937,618,2,WGV33D_MAIN_F0620_C024991,0.72556131,0.3274959,0.39806541,WGV33D_MAIN_F0620_C024991;WGV33D_MAIN_F0619_C024961,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011052,relaxed_physical_path,WGV33D_MAIN_F0618_C024938,618,3,WGV33D_MAIN_F0619_C024966,0.64547538,0.59175369,0.05372169,WGV33D_MAIN_F0619_C024966;WGV33D_MAIN_F0620_C024994;WGV33D_MAIN_F0619_C024965,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011053,relaxed_physical_path,WGV33D_MAIN_F0618_C024939,618,2,WGV33D_MAIN_F0620_C024993,0.66380014,0.62083022,0.04296992,WGV33D_MAIN_F0620_C024993;WGV33D_MAIN_F0619_C024964,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011054,relaxed_physical_path,WGV33D_MAIN_F0618_C024941,618,2,WGV33D_MAIN_F0619_C024967,0.72502335,0.33596784,0.38905551,WGV33D_MAIN_F0619_C024967;WGV33D_MAIN_F0619_C024968,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011055,relaxed_physical_path,WGV33D_MAIN_F0618_C024942,618,2,WGV33D_MAIN_F0620_C024996,0.73426103,0.6886138,0.04564723,WGV33D_MAIN_F0620_C024996;WGV33D_MAIN_F0619_C024968,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011056,relaxed_physical_path,WGV33D_MAIN_F0618_C024943,618,1,WGV33D_MAIN_F0620_C024997,0.57354794,,,WGV33D_MAIN_F0620_C024997,single_successor
WGV34A_COMP_relaxed_physical_path_011057,relaxed_physical_path,WGV33D_MAIN_F0618_C024944,618,2,WGV33D_MAIN_F0619_C024969,0.83616082,0.74752832,0.0886325,WGV33D_MAIN_F0619_C024969;WGV33D_MAIN_F0620_C024998,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011058,relaxed_physical_path,WGV33D_MAIN_F0619_C024956,619,2,WGV33D_MAIN_F0620_C024984,0.65445487,0.48470007,0.1697548,WGV33D_MAIN_F0620_C024984;WGV33D_MAIN_F0621_C025016,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011059,relaxed_physical_path,WGV33D_MAIN_F0619_C024959,619,2,WGV33D_MAIN_F0620_C024990,0.59216447,0.45957609,0.13258838,WGV33D_MAIN_F0620_C024990;WGV33D_MAIN_F0621_C025019,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011060,relaxed_physical_path,WGV33D_MAIN_F0619_C024960,619,2,WGV33D_MAIN_F0621_C025018,0.70628958,0.69413522,0.01215436,WGV33D_MAIN_F0621_C025018;WGV33D_MAIN_F0620_C024988,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011061,relaxed_physical_path,WGV33D_MAIN_F0619_C024961,619,2,WGV33D_MAIN_F0620_C024991,0.57541076,0.54942856,0.0259822,WGV33D_MAIN_F0620_C024991;WGV33D_MAIN_F0621_C025020,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011062,relaxed_physical_path,WGV33D_MAIN_F0619_C024962,619,3,WGV33D_MAIN_F0621_C025021,0.69447384,0.68047788,0.01399596,WGV33D_MAIN_F0621_C025021;WGV33D_MAIN_F0621_C025023;WGV33D_MAIN_F0620_C024992,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011063,relaxed_physical_path,WGV33D_MAIN_F0619_C024964,619,2,WGV33D_MAIN_F0620_C024993,0.72176163,0.61960858,0.10215305,WGV33D_MAIN_F0620_C024993;WGV33D_MAIN_F0621_C025024,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011064,relaxed_physical_path,WGV33D_MAIN_F0619_C024965,619,1,WGV33D_MAIN_F0621_C025022,0.62485562,,,WGV33D_MAIN_F0621_C025022,single_successor
WGV34A_COMP_relaxed_physical_path_011065,relaxed_physical_path,WGV33D_MAIN_F0619_C024966,619,3,WGV33D_MAIN_F0620_C024994,0.63149771,0.63118659,0.00031112,WGV33D_MAIN_F0620_C024994;WGV33D_MAIN_F0621_C025025;WGV33D_MAIN_F0621_C025022,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011066,relaxed_physical_path,WGV33D_MAIN_F0619_C024968,619,2,WGV33D_MAIN_F0620_C024996,0.72388152,0.47782252,0.246059,WGV33D_MAIN_F0620_C024996;WGV33D_MAIN_F0621_C025027,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011067,relaxed_physical_path,WGV33D_MAIN_F0619_C024969,619,2,WGV33D_MAIN_F0620_C024998,0.79005554,0.69754945,0.09250609,WGV33D_MAIN_F0620_C024998;WGV33D_MAIN_F0621_C025030,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011068,relaxed_physical_path,WGV33D_MAIN_F0620_C024984,620,2,WGV33D_MAIN_F0622_C025047,0.58319354,0.57221322,0.01098032,WGV33D_MAIN_F0622_C025047;WGV33D_MAIN_F0621_C025016,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011069,relaxed_physical_path,WGV33D_MAIN_F0620_C024986,620,1,WGV33D_MAIN_F0621_C025017,0.57243507,,,WGV33D_MAIN_F0621_C025017,single_successor
WGV34A_COMP_relaxed_physical_path_011070,relaxed_physical_path,WGV33D_MAIN_F0620_C024987,620,1,WGV33D_MAIN_F0622_C025050,0.46006039,,,WGV33D_MAIN_F0622_C025050,single_successor
WGV34A_COMP_relaxed_physical_path_011071,relaxed_physical_path,WGV33D_MAIN_F0620_C024988,620,2,WGV33D_MAIN_F0621_C025018,0.74657497,0.64672451,0.09985046,WGV33D_MAIN_F0621_C025018;WGV33D_MAIN_F0622_C025049,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011072,relaxed_physical_path,WGV33D_MAIN_F0620_C024990,620,1,WGV33D_MAIN_F0621_C025019,0.69027631,,,WGV33D_MAIN_F0621_C025019,single_successor
WGV34A_COMP_relaxed_physical_path_011073,relaxed_physical_path,WGV33D_MAIN_F0620_C024991,620,2,WGV33D_MAIN_F0622_C025052,0.66674434,0.62354807,0.04319627,WGV33D_MAIN_F0622_C025052;WGV33D_MAIN_F0621_C025020,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011074,relaxed_physical_path,WGV33D_MAIN_F0620_C024992,620,2,WGV33D_MAIN_F0622_C025053,0.56646989,0.5375342,0.02893569,WGV33D_MAIN_F0622_C025053;WGV33D_MAIN_F0621_C025021,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011075,relaxed_physical_path,WGV33D_MAIN_F0620_C024993,620,1,WGV33D_MAIN_F0621_C025024,0.65071269,,,WGV33D_MAIN_F0621_C025024,single_successor
WGV34A_COMP_relaxed_physical_path_011076,relaxed_physical_path,WGV33D_MAIN_F0620_C024994,620,3,WGV33D_MAIN_F0622_C025057,0.61378771,0.59026964,0.02351807,WGV33D_MAIN_F0622_C025057;WGV33D_MAIN_F0621_C025022;WGV33D_MAIN_F0621_C025025,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011077,relaxed_physical_path,WGV33D_MAIN_F0620_C024995,620,1,WGV33D_MAIN_F0621_C025028,0.5675333,,,WGV33D_MAIN_F0621_C025028,single_successor
WGV34A_COMP_relaxed_physical_path_011078,relaxed_physical_path,WGV33D_MAIN_F0620_C024996,620,2,WGV33D_MAIN_F0621_C025027,0.61520322,0.52393358,0.09126964,WGV33D_MAIN_F0621_C025027;WGV33D_MAIN_F0622_C025061,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011079,relaxed_physical_path,WGV33D_MAIN_F0620_C024997,620,3,WGV33D_MAIN_F0622_C025061,0.63605237,0.62844741,0.00760496,WGV33D_MAIN_F0622_C025061;WGV33D_MAIN_F0621_C025029;WGV33D_MAIN_F0621_C025027,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011080,relaxed_physical_path,WGV33D_MAIN_F0620_C024998,620,1,WGV33D_MAIN_F0621_C025030,0.6872501,,,WGV33D_MAIN_F0621_C025030,single_successor
WGV34A_COMP_relaxed_physical_path_011081,relaxed_physical_path,WGV33D_MAIN_F0621_C025014,621,2,WGV33D_MAIN_F0622_C025046,0.70949607,0.70492662,0.00456945,WGV33D_MAIN_F0622_C025046;WGV33D_MAIN_F0623_C025075,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011082,relaxed_physical_path,WGV33D_MAIN_F0621_C025016,621,2,WGV33D_MAIN_F0623_C025076,0.75709627,0.68280154,0.07429473,WGV33D_MAIN_F0623_C025076;WGV33D_MAIN_F0622_C025047,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011083,relaxed_physical_path,WGV33D_MAIN_F0621_C025017,621,2,WGV33D_MAIN_F0623_C025076,0.44140994,0.37998425,0.06142569,WGV33D_MAIN_F0623_C025076;WGV33D_MAIN_F0622_C025047,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011084,relaxed_physical_path,WGV33D_MAIN_F0621_C025018,621,2,WGV33D_MAIN_F0623_C025083,0.68037264,0.68019321,0.00017943,WGV33D_MAIN_F0623_C025083;WGV33D_MAIN_F0622_C025049,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011085,relaxed_physical_path,WGV33D_MAIN_F0621_C025019,621,2,WGV33D_MAIN_F0622_C025051,0.58865099,0.57939645,0.00925454,WGV33D_MAIN_F0622_C025051;WGV33D_MAIN_F0623_C025082,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011086,relaxed_physical_path,WGV33D_MAIN_F0621_C025020,621,3,WGV33D_MAIN_F0622_C025052,0.7098833,0.54114985,0.16873345,WGV33D_MAIN_F0622_C025052;WGV33D_MAIN_F0622_C025054;WGV33D_MAIN_F0623_C025085,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011087,relaxed_physical_path,WGV33D_MAIN_F0621_C025021,621,3,WGV33D_MAIN_F0623_C025084,0.74070871,0.7383533,0.00235541,WGV33D_MAIN_F0623_C025084;WGV33D_MAIN_F0622_C025053;WGV33D_MAIN_F0623_C025083,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011088,relaxed_physical_path,WGV33D_MAIN_F0621_C025022,621,3,WGV33D_MAIN_F0622_C025055,0.62599738,0.58439434,0.04160304,WGV33D_MAIN_F0622_C025055;WGV33D_MAIN_F0622_C025057;WGV33D_MAIN_F0623_C025087,multi_successor_competition
WGV34A_COMP_relaxed_physical_path_011089,relaxed_physical_path,WGV33D_MAIN_F0621_C025023,621,2,WGV33D_MAIN_F0622_C025056,0.67316899,0.4304205,0.24274849,WGV33D_MAIN_F0622_C025056;WGV33D_MAIN_F0622_C025059,multi_successor_competition
