response_field_id,scene,canonical_vehicle_id,benchmark_role,input_tier,segment_id,sar_frame_index,sar_time_sec,source_gt_ids,source_gt_count,source_gt_quality_distribution,raw_anchor_center_x_px,raw_anchor_center_y_px,raw_anchor_width_px,raw_anchor_height_px,raw_anchor_angle_deg,smoothed_anchor_center_x_px,smoothed_anchor_center_y_px,smoothed_anchor_width_px,smoothed_anchor_height_px,smoothed_anchor_angle_deg,gt_center_spread_px,gt_size_spread_px,crop_expansion,raw_crop_polygon_global_px,smoothed_crop_polygon_global_px,global_roi_x1,global_roi_y1,global_roi_x2,global_roi_y2,radial_unit_x,radial_unit_y,tangential_unit_x,tangential_unit_y,raw_half_extent_radial_px,raw_half_extent_tangential_px,smoothed_half_extent_radial_px,smoothed_half_extent_tangential_px,thread_raw_p05,thread_raw_p50,thread_raw_p95,thread_raw_p99,local_background_median,local_background_mad,raw_min,raw_max,raw_mean,analysis_valid_mask_fraction,coordinate_inverse_error_px,raw_image_path,raw_image_sha256,low_threshold_component_count,multi_threshold_component_count,single_threshold_only_component_count,gt_is_vehicle_response_mask,lineage_status,notes
S1L-FIELD-GM_RM017-GM_RM017_PV004-000365,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,365,7.300000000,GM_RM017|000365|gm_rm017_00081,1,usable:1,954.519000,878.160000,165.112000,78.973000,0.000000,954.519000,878.160000,167.542000,78.973000,177.000000,0.000000,0.000000,1.750000,"857.073,1053.923;1150.008,924.768;1051.965,702.397;759.030,831.552","853.727,1050.075;1149.425,919.702;1055.311,706.245;759.613,836.618",755,698,1156,1059,-0.403429,-0.915011,0.915011,-0.403429,69.436080,91.469625,66.652543,92.332320,32.000000,45.000000,61.000000,73.000000,44.000000,4.000000,15,128,43.991511,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000365.png,28f43bbaf2b53036f3ab0cde343b3a02df29f2f6492a469f43141c620401c8b7,29,14,15,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000366,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,366,7.320000000,GM_RM017|000366|gm17supp_000176_000366_det3,1,usable:1,963.924000,877.103000,181.926000,79.510000,177.000000,963.924000,878.369000,174.077000,78.973000,177.000000,0.000000,0.000000,1.750000,"850.165,1054.083;1169.875,920.081;1077.683,700.123;757.973,834.125","855.411,1050.465;1162.801,921.267;1072.437,706.273;765.047,835.471",753,696,1175,1060,-0.386553,-0.922267,0.922267,-0.386553,68.142090,99.044945,66.632202,95.268021,32.000000,45.000000,61.000000,73.000000,44.000000,5.000000,11,131,43.537751,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000366.png,feb866c708733202ecb53f1ebcce645a4c1298e9d1da69a38fb39eddd4b93cb6,37,14,23,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000367,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,367,7.340000000,GM_RM017|000367|gm_rm017_00086,1,usable:1,968.249000,878.722000,167.542000,77.111000,178.000000,968.249000,878.369000,167.542000,77.111000,178.000000,0.000000,0.000000,1.750000,"862.851,1045.555;1160.509,923.199;1073.647,711.889;775.989,834.245","862.797,1045.143;1160.481,922.871;1073.701,711.595;776.017,833.867",771,707,1166,1051,-0.380196,-0.924906,0.924906,-0.380196,65.276063,91.949854,65.258143,91.947886,32.000000,45.000000,61.000000,73.000000,44.000000,5.000000,10,136,44.065826,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000367.png,bf2edb604b4b2d9925eae51866d6fb429290cba64f822ee2e68ae6a59c90feb1,34,16,18,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000368,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,368,7.360000000,GM_RM017|000368|gm17supp_000177_000368_det2,1,usable:1,977.177000,878.369000,174.077000,74.023000,177.000000,977.177000,878.369000,170.045000,77.111000,177.000000,0.000000,0.000000,1.750000,"863.393,1040.369;1170.668,920.223;1090.961,716.369;783.686,836.515","866.248,1040.813;1168.872,922.487;1088.106,715.925;785.482,834.251",779,711,1176,1046,-0.364155,-0.931338,0.931338,-0.364155,62.537929,94.265420,63.368590,92.838275,32.000000,45.000000,61.000000,73.000000,44.000000,5.000000,11,157,43.779685,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000368.png,91c3edb065861d68d4f1d3ac3a8a8aca8c50ee29446529851c6d22d8a3e78b2b,28,16,12,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000369,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,369,7.380000000,GM_RM017|000369|gm_rm017_00088,1,usable:1,980.082000,879.107000,163.673000,75.987000,179.000000,980.082000,878.369000,167.542000,77.111000,177.000000,0.000000,0.000000,1.750000,"873.378,1039.795;1167.012,926.685;1086.786,718.419;793.152,831.529","869.799,1038.148;1169.007,923.079;1090.365,718.590;791.157,833.659",787,714,1175,1045,-0.359459,-0.933161,0.933161,-0.359459,63.766691,89.904673,62.597290,91.591995,32.000000,45.000000,61.000000,73.000000,45.000000,5.000000,15,154,45.854108,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000369.png,68f1bfc620c217e65dd1cd7767ab33f2a8914759db328e7af534e2a80787c20c,47,19,28,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000370,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,370,7.400000000,GM_RM017|000370|gm17supp_000178_000370_det3,1,usable:1,991.806000,876.892000,170.045000,77.894000,177.000000,991.806000,878.306000,170.045000,75.987000,177.000000,0.000000,0.000000,1.750000,"875.525,1033.130;1180.782,924.005;1108.087,720.654;802.830,829.779","875.612,1033.115;1179.899,923.997;1108.000,723.497;803.713,832.615",798,716,1186,1039,-0.336622,-0.941640,0.941640,-0.336622,61.701206,92.621848,60.857620,92.360173,32.000000,45.000000,61.000000,73.000000,45.000000,6.000000,11,170,45.860717,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000370.png,c41aed626a9e28baac1b37ff8bc5b6223dccf2aa9781890eee3c78b63d825436,50,16,34,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000371,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,371,7.420000000,GM_RM017|000371|gm_rm017_00092,1,usable:1,998.500000,878.306000,162.000000,78.610000,176.000000,998.500000,878.306000,163.673000,77.894000,177.000000,0.000000,0.000000,1.750000,"885.708,1026.077;1178.315,925.478;1111.292,730.535;818.685,831.134","884.676,1028.404;1180.559,926.679;1112.324,728.208;816.441,829.933",812,724,1186,1034,-0.325125,-0.945671,0.945671,-0.325125,58.898116,88.404891,59.963579,89.394583,32.000000,45.000000,61.000000,73.000000,46.000000,5.000000,18,182,46.765983,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000371.png,ae06552663d66ac338e0e1f0e0e2f896cec968711a6a6f2ec1039a4d4edbf40b,56,21,35,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000372,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,372,7.440000000,GM_RM017|000372|gm17supp_000179_000372_det3,1,usable:1,1010.409000,876.567000,194.666000,70.198000,177.000000,1006.150000,876.892000,168.381000,78.610000,177.000000,0.000000,0.000000,1.750000,"869.331,1028.420;1213.149,919.686;1151.487,724.714;807.669,833.448","886.324,1026.037;1190.843,926.804;1125.976,727.747;821.457,826.980",803,720,1219,1034,-0.301536,-0.953455,0.953455,-0.301536,58.425703,103.029198,59.817028,91.508565,32.000000,45.000000,61.000000,73.000000,50.000000,5.000000,10,185,49.637383,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000372.png,413e9d09deb6332e9869c5177ec8ebe135445fce5714b675a904f92d63196e41,74,29,45,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000373,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,373,7.460000000,GM_RM017|000373|gm_rm017_00095,1,usable:1,1006.150000,878.520000,158.900000,80.440000,178.000000,1010.409000,878.306000,168.381000,78.610000,178.000000,0.000000,0.000000,1.750000,"893.639,1027.053;1184.685,931.868;1118.661,729.987;827.615,825.172","889.563,1027.779;1195.343,930.703;1131.255,728.833;825.475,825.909",821,724,1201,1033,-0.310843,-0.950461,0.950461,-0.310843,60.686614,87.490400,60.513880,91.662591,32.000000,45.000000,61.000000,73.000000,44.000000,5.000000,10,170,44.693291,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000373.png,887f6eb002632e0dd34690d5bac1e4319973b83096c44865e5a9b0f1f3c1b122,43,16,27,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000374,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,374,7.480000000,GM_RM017|000374|gm17supp_000180_000374_det2,1,usable:1,1015.806000,875.966000,168.381000,82.565000,0.000000,1015.806000,878.520000,169.640000,79.274000,178.000000,0.000000,0.000000,1.750000,"893.396,1030.204;1203.345,935.989;1138.216,721.728;828.267,815.943","892.340,1026.491;1200.903,932.167;1139.272,730.549;830.709,824.873",824,717,1209,1036,-0.290829,-0.956775,0.956775,-0.290829,63.983136,92.557599,60.236418,92.187978,32.000000,45.000000,61.000000,73.000000,43.000000,5.000000,11,168,43.234050,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000374.png,c30f6daf7c4fee93c5bf9bfec7b00a01841be2731e229036486352690f6c4d90,31,13,18,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000375,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,375,7.500000000,GM_RM017|000375|gm_rm017_00097,1,usable:1,1033.680000,879.549000,169.640000,76.002000,179.000000,1032.906000,878.520000,168.381000,80.000000,178.000000,0.000000,0.000000,1.750000,"904.856,1017.714;1214.204,935.194;1162.504,741.384;853.156,823.904","905.250,1017.624;1213.002,935.190;1160.562,739.416;852.810,821.850",848,735,1220,1023,-0.257742,-0.966214,0.966214,-0.257742,57.310580,91.475567,57.907443,91.029015,32.000000,45.000000,61.000000,73.000000,40.000000,4.000000,10,142,41.529768,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000375.png,d316805a452e2e6a51f25d3d349cc4f8ad76d99862c915974a3e64d025c5630b,20,9,11,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000376,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,376,7.520000000,GM_RM017|000376|gm17supp_000180_000376_det2,1,usable:1,1032.906000,878.682000,181.542000,79.274000,177.000000,1033.680000,878.682000,168.381000,79.274000,178.000000,0.000000,0.000000,1.750000,"895.001,1020.069;1223.029,932.173;1170.811,737.295;842.783,825.191","905.793,1016.759;1213.293,934.889;1161.567,740.605;854.067,822.475",838,733,1229,1026,-0.258825,-0.965924,0.965924,-0.258825,57.643693,97.028551,57.443309,90.917642,32.000000,45.000000,61.000000,73.000000,39.000000,5.000000,8,118,39.244230,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000376.png,b600475f6009a095c00ac78dfac8cedbe177bd3aa9bf404a7228abb7bc5762ae,12,7,5,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000377,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,377,7.540000000,GM_RM017|000377|gm_rm017_00099,1,usable:1,1039.600000,874.500000,162.680000,80.000000,178.000000,1039.600000,878.682000,169.640000,79.274000,178.000000,0.000000,0.000000,1.750000,"914.280,1007.217;1212.721,932.361;1164.920,741.783;866.479,816.639","909.079,1014.030;1218.799,935.626;1170.121,743.334;860.401,821.738",856,737,1224,1020,-0.243286,-0.969955,0.969955,-0.243286,56.137568,87.910118,56.673677,91.282763,32.000000,45.000000,61.000000,73.000000,37.000000,4.000000,12,109,37.698517,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000377.png,41d35548fb0728294b11ef66bd5138db6f6bc5f7cd43cd23db73eb133ea1e940,11,7,4,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000378,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,378,7.560000000,GM_RM017|000378|gm17supp_000181_000378_det1,1,usable:1,1040.745000,879.052000,160.342000,74.161000,177.000000,1040.745000,878.682000,175.518000,79.274000,178.000000,0.000000,0.000000,1.750000,"917.153,1003.503;1208.441,930.443;1164.337,754.601;873.049,827.661","905.293,1015.662;1224.788,935.593;1176.197,741.702;856.702,821.771",852,737,1230,1021,-0.243280,-0.969956,0.969956,-0.243280,51.796778,85.802766,57.110532,94.106983,32.000000,45.000000,61.000000,73.000000,40.000000,4.000000,11,112,40.438797,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000378.png,1cb3e209b3a34309fbddf2e8220e1f08dbb076b089e6e242a74bfb0af6029b1e,12,7,5,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000379,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,379,7.580000000,GM_RM017|000379|gm_rm017_00102,1,usable:1,1044.930000,873.058000,175.518000,90.351000,179.000000,1044.930000,879.052000,162.680000,78.980000,178.000000,0.000000,0.000000,1.750000,"908.059,1018.984;1232.913,941.545;1181.801,727.132;856.947,804.571","918.501,1008.633;1216.568,936.636;1171.359,749.471;873.292,821.468",852,723,1238,1024,-0.231885,-0.972743,0.972743,-0.231885,62.977338,95.416124,55.013422,87.611246,32.000000,45.000000,61.000000,73.000000,39.000000,4.000000,12,161,39.601515,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000379.png,e76847ff5c775cfcb51a83d66452e1d91c975663037436a6212c176c7d41a79c,13,8,5,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000380,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,380,7.600000000,GM_RM017|000380|gm17supp_000182_000380_det1,1,usable:1,1059.061000,882.835000,176.839000,72.232000,0.000000,1059.061000,879.732000,160.342000,74.161000,178.000000,0.000000,0.000000,1.750000,"917.641,1008.831;1239.444,940.600;1200.481,756.839;878.678,825.070","931.043,996.645;1223.354,935.093;1187.079,762.819;894.768,824.371",874,752,1245,1014,-0.207418,-0.978253,0.978253,-0.207418,53.670365,93.987660,50.300725,85.348939,32.000000,45.000000,61.000000,73.000000,40.000000,4.000000,10,123,41.018980,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000380.png,0815cd129ea0f951b8e5cf8a6eb61500deb993b4703875001fb55b3d0fafd920,8,4,4,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000381,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,381,7.620000000,GM_RM017|000381|gm_rm017_00105,1,usable:1,1069.311000,879.732000,159.785000,78.980000,178.000000,1069.311000,879.732000,167.530000,74.240000,178.000000,0.000000,0.000000,1.750000,"939.749,994.953;1231.852,940.086;1198.873,764.511;906.770,819.378","933.207,993.045;1237.256,935.934;1205.415,766.419;901.366,823.530",897,760,1243,1000,-0.184607,-0.982812,0.982812,-0.184607,51.041494,84.917511,49.280036,88.390150,32.000000,45.000000,61.000000,73.000000,43.000000,4.000000,15,137,42.963614,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000381.png,b9d9866c22281feef775bf53a32f63b621b87fb6b5bd688fdde0c4137e3841c9,18,4,14,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000382,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,382,7.640000000,GM_RM017|000382|gm17supp_000183_000382_det1,1,usable:1,1072.845000,883.926000,147.368000,64.277000,177.000000,1072.845000,879.732000,167.530000,74.240000,178.000000,0.000000,0.000000,1.750000,"952.874,979.071;1218.617,930.789;1192.816,788.781;927.073,837.063","936.024,990.942;1239.857,936.252;1209.666,768.522;905.833,823.212",901,764,1245,996,-0.178761,-0.983893,0.983893,-0.178761,41.237769,77.169488,48.693026,88.204749,32.000000,45.000000,61.000000,73.000000,43.000000,5.000000,11,137,43.122214,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000382.png,b15c0d2ad8fa3649f5fe010b0fffa02b45846d2bebdbf63b766e7167c5a483ea,24,9,15,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000383,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,383,7.660000000,GM_RM017|000383|gm_rm017_00108,1,usable:1,1077.215000,878.493000,167.530000,74.240000,177.000000,1077.215000,878.493000,167.530000,77.147000,178.000000,0.000000,0.000000,1.750000,"939.902,984.453;1241.811,933.177;1214.528,772.533;912.619,823.809","939.597,989.494;1243.764,937.835;1214.833,767.492;910.666,819.151",906,763,1249,995,-0.167440,-0.985882,0.985882,-0.167440,46.555529,87.494816,49.366211,88.149286,32.000000,45.000000,61.000000,73.000000,41.000000,4.000000,12,140,42.220688,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000383.png,209b6f307a16eb21f52f28f244c36c735b474fd4fde3e9786f89761219494c64,19,10,9,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000384,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,384,7.680000000,GM_RM017|000384|gm17supp_000184_000384_det1,1,usable:1,1083.290000,877.510000,172.465000,83.794000,0.000000,1083.290000,878.493000,167.530000,74.240000,177.000000,0.000000,0.000000,1.750000,"939.559,996.811;1256.537,947.343;1227.021,758.209;910.043,807.677","944.950,980.756;1246.248,933.632;1221.630,776.230;920.332,823.354",906,754,1262,1002,-0.154195,-0.988040,0.988040,-0.154195,54.692549,91.661468,45.518712,87.131506,32.000000,45.000000,61.000000,73.000000,40.000000,4.000000,11,132,41.172319,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000384.png,6564eedb15b0820df4647ece7a73b1fc83a68756e399d64ea0b28b6953a43834,22,8,14,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000385,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,385,7.700000000,GM_RM017|000385|gm_rm017_00111,1,usable:1,1087.786000,875.247000,174.595000,77.147000,178.000000,1087.786000,877.510000,167.530000,74.240000,178.000000,0.000000,0.000000,1.750000,"942.269,981.082;1257.419,935.255;1233.303,769.412;918.153,815.239","948.216,979.452;1250.691,935.248;1227.356,775.568;924.881,819.772",914,765,1263,987,-0.143899,-0.989592,0.989592,-0.143899,47.881945,90.989800,46.107503,87.339464,32.000000,45.000000,61.000000,73.000000,39.000000,5.000000,10,136,40.021549,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000385.png,9f9a0ed7ea2c2ae7096cd787cae951f994a2f96757649780c816b673a5ee857a,9,4,5,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000386,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,386,7.720000000,GM_RM017|000386|gm17supp_000185_000386_det1,1,usable:1,1099.594000,880.177000,163.865000,73.142000,177.000000,1099.594000,877.510000,166.594000,77.026000,178.000000,0.000000,0.000000,1.750000,"962.089,970.893;1254.744,935.544;1237.099,789.461;944.444,824.810","959.202,974.413;1258.936,938.422;1239.986,780.607;940.252,816.598",936,776,1264,980,-0.119917,-0.992784,0.992784,-0.119917,42.041406,84.223329,45.413710,86.253313,32.000000,45.000000,61.000000,73.000000,43.000000,5.000000,12,150,43.693421,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000386.png,9c95bd885851aef9c1344a460c91429fbb65e59d84e9f4b7f8c509703509bf44,22,6,16,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV004-000387,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,387,7.740000000,GM_RM017|000387|gm17supp_000186_000387_det2,1,usable:1,1101.277000,876.735000,161.774000,72.935000,178.000000,1101.277000,880.177000,166.594000,73.142000,178.000000,0.000000,0.000000,1.750000,"964.673,968.135;1255.196,934.386;1237.881,785.335;947.358,819.084","960.593,972.831;1259.556,937.837;1241.961,787.523;942.998,822.517",938,781,1265,978,-0.115389,-0.993320,0.993320,-0.115389,42.872420,83.564731,43.240004,86.001098,32.000000,45.000000,61.000000,73.000000,39.000000,5.000000,6,153,40.020596,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000387.png,3c4b204db577348a6d806c081d38772078ab58c060db4cf04399066e78405c71,6,4,2,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
