temporal_event_id,scene,canonical_vehicle_id,benchmark_role,input_tier,segment_id,sar_frame_from,sar_frame_to,frame_gap,event_type,source_observation_ids,target_observation_ids,global_displacement_px,raw_local_displacement_px,smoothed_local_displacement_px,relative_intensity_change,shape_change,correspondence_cost,threshold_support_count,global_coordinate_supported,raw_gt_local_supported,smoothed_gt_local_supported,crop_or_gt_jitter_artifact,threshold_artifact,background_like,major_event,notes
S1L-EVT-0002008,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,363,364,1,unresolved_correspondence,S1L-OBS-0007905,S1L-OBS-0007928,5.827052,14.450170,14.521602,0.025824,0.849545,0.547521,3,true,true,true,false,false,false,true,
S1L-EVT-0002009,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,363,364,1,global_motion_consistent,S1L-OBS-0007906,S1L-OBS-0007930,5.648226,3.211378,3.020615,0.015128,0.397861,0.209319,3,true,true,true,false,false,false,true,
S1L-EVT-0002010,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,363,364,1,global_motion_consistent,S1L-OBS-0007907,S1L-OBS-0007931,4.823269,4.121557,3.804726,-0.107441,0.470004,0.348299,2,true,true,true,false,false,false,true,
S1L-EVT-0002011,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,363,364,1,global_motion_consistent,S1L-OBS-0007911,S1L-OBS-0007940,6.511564,2.435089,1.060492,-0.037857,0.083382,0.099749,2,true,true,true,false,false,false,true,
S1L-EVT-0002012,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,363,364,1,split,S1L-OBS-0007905,S1L-OBS-0007928;S1L-OBS-0007929,5.827052,14.450170,14.521602,0.025824,0.849545,0.486181,3,true,true,true,false,false,false,true,
S1L-EVT-0002013,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,363,364,1,merge,S1L-OBS-0007905;S1L-OBS-0007906,S1L-OBS-0007929,18.738696,10.110530,10.189706,-0.034125,0.881548,0.446280,3,true,true,true,false,false,false,true,
S1L-EVT-0002014,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,363,364,1,death,S1L-OBS-0007890,,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0002015,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,363,364,1,dominant_component_switch,S1L-OBS-0007882,S1L-OBS-0007917,122.082457,131.905115,132.594037,0.031500,1.657137,2.354238,3,true,true,true,false,false,false,true,
S1L-EVT-0002016,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,364,365,1,stable_persistence,S1L-OBS-0007914,S1L-OBS-0007941,14.821225,8.106156,8.420436,0.026557,0.151231,0.228375,3,true,true,true,false,false,false,true,
S1L-EVT-0002017,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,364,365,1,global_motion_consistent,S1L-OBS-0007917,S1L-OBS-0007947,7.133430,0.917416,0.434520,0.015710,0.087706,0.068237,3,true,true,true,false,false,false,true,
S1L-EVT-0002018,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,364,365,1,global_motion_consistent,S1L-OBS-0007920,S1L-OBS-0007951,8.300575,1.630747,1.937638,0.057408,0.109199,0.144101,2,true,true,true,false,false,false,true,
S1L-EVT-0002019,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,364,365,1,global_motion_consistent,S1L-OBS-0007922,S1L-OBS-0007954,8.130816,1.558240,1.830269,0.052696,0.253781,0.161099,2,true,true,true,false,false,false,true,
S1L-EVT-0002020,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,364,365,1,global_motion_consistent,S1L-OBS-0007925,S1L-OBS-0007959,7.773450,2.088785,2.186627,-0.024190,0.124737,0.097648,3,true,true,true,false,false,false,true,
S1L-EVT-0002021,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,364,365,1,global_motion_consistent,S1L-OBS-0007928,S1L-OBS-0007960,11.345804,5.589772,5.637942,-0.003264,0.512399,0.335132,3,true,true,true,false,false,false,true,
S1L-EVT-0002022,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,364,365,1,unresolved_correspondence,S1L-OBS-0007929,S1L-OBS-0007961,12.934434,7.199124,7.280307,0.111338,0.111704,0.323770,3,true,true,true,false,false,false,true,
S1L-EVT-0002023,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,364,365,1,global_motion_consistent,S1L-OBS-0007930,S1L-OBS-0007962,6.250736,0.577348,0.878016,-0.067235,0.405465,0.197326,3,true,true,true,false,false,false,true,
S1L-EVT-0002024,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,364,365,1,global_motion_consistent,S1L-OBS-0007931,S1L-OBS-0007963,6.270440,0.634571,0.941764,-0.026573,0.713766,0.294543,2,true,true,true,false,false,false,true,
S1L-EVT-0002025,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,364,365,1,global_motion_consistent,S1L-OBS-0007936,S1L-OBS-0007965,4.505447,1.347406,1.677672,0.035858,0.382992,0.170825,3,true,true,true,false,false,false,true,
S1L-EVT-0002026,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,364,365,1,global_motion_consistent,S1L-OBS-0007940,S1L-OBS-0007968,8.161044,3.299523,3.315960,-0.091553,0.314493,0.354659,2,true,true,true,false,false,false,true,
S1L-EVT-0002027,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,364,365,1,birth,,S1L-OBS-0007942,,,,,,,3,false,true,true,false,false,false,true,
S1L-EVT-0002028,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,365,366,1,global_motion_consistent,S1L-OBS-0007941,S1L-OBS-0007971,8.535789,3.492439,3.806833,-0.049295,0.041673,0.061852,3,true,true,true,false,false,false,true,
S1L-EVT-0002029,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,365,366,1,global_motion_consistent,S1L-OBS-0007942,S1L-OBS-0007972,6.624415,5.010183,5.021813,-0.045545,0.438255,0.211863,3,true,true,true,false,false,false,true,
S1L-EVT-0002030,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,365,366,1,global_motion_consistent,S1L-OBS-0007947,S1L-OBS-0007980,7.692813,3.787154,3.331017,-0.077645,0.114663,0.099580,3,true,true,true,false,false,false,true,
S1L-EVT-0002031,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,365,366,1,global_motion_consistent,S1L-OBS-0007951,S1L-OBS-0007984,9.132442,1.941661,2.673707,-0.064151,0.129212,0.120979,2,true,true,true,false,false,false,true,
S1L-EVT-0002032,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,365,366,1,unresolved_correspondence,S1L-OBS-0007954,S1L-OBS-0007987,7.331730,4.546070,5.282963,-0.004614,0.270875,0.277304,2,true,true,true,false,false,false,true,
S1L-EVT-0002033,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,365,366,1,global_motion_consistent,S1L-OBS-0007959,S1L-OBS-0007994,7.912207,1.152077,2.029461,0.049380,0.019376,0.062678,3,true,true,true,false,false,false,true,
S1L-EVT-0002034,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,365,366,1,global_motion_consistent,S1L-OBS-0007960,S1L-OBS-0007995,8.266953,1.153981,0.835158,-0.019576,0.186102,0.129382,3,true,true,true,false,false,false,true,
S1L-EVT-0002035,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,365,366,1,global_motion_consistent,S1L-OBS-0007961,S1L-OBS-0007996,6.614278,2.597336,2.334384,0.048822,0.281640,0.234653,3,true,true,true,false,false,false,true,
S1L-EVT-0002036,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,365,366,1,global_motion_consistent,S1L-OBS-0007962,S1L-OBS-0007997,5.798849,3.192179,3.184741,0.036862,0.416894,0.228438,3,true,true,true,false,false,false,true,
S1L-EVT-0002037,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,365,366,1,unresolved_correspondence,S1L-OBS-0007963,S1L-OBS-0007992,75.386630,84.021506,84.258428,-0.071563,0.254234,1.439591,2,true,true,true,false,false,false,true,
S1L-EVT-0002038,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,365,366,1,stable_persistence,S1L-OBS-0007965,S1L-OBS-0008002,2.765961,5.880722,6.250009,-0.042908,0.663294,0.330953,3,true,true,true,false,false,false,true,
S1L-EVT-0002039,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,365,366,1,global_motion_consistent,S1L-OBS-0007968,S1L-OBS-0008006,7.460190,0.722893,0.588190,0.021315,0.336472,0.303605,2,true,true,true,false,false,false,true,
S1L-EVT-0002040,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,365,366,1,dominant_component_switch,S1L-OBS-0007947,S1L-OBS-0007996,125.086591,123.808770,122.552931,-0.069116,0.368651,1.964011,3,true,true,true,false,false,false,true,
S1L-EVT-0002041,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,366,367,1,unresolved_correspondence,S1L-OBS-0007971,S1L-OBS-0008013,62.211277,56.711130,57.488780,-0.162099,2.985150,2.199557,2,true,true,true,false,false,false,true,
S1L-EVT-0002042,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,366,367,1,global_motion_consistent,S1L-OBS-0007972,S1L-OBS-0008009,8.850664,4.414001,3.622818,0.033404,0.567984,0.280070,3,true,true,true,false,false,false,true,
S1L-EVT-0002043,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,366,367,1,unresolved_correspondence,S1L-OBS-0007984,S1L-OBS-0008024,30.836102,35.243892,35.619290,0.262237,0.931558,0.848733,2,true,true,true,false,false,false,true,
S1L-EVT-0002044,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,366,367,1,strength_increase,S1L-OBS-0007984,S1L-OBS-0008024,30.836102,35.243892,35.619290,0.262237,0.931558,0.848733,2,true,true,true,false,false,false,true,
S1L-EVT-0002045,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,366,367,1,global_motion_consistent,S1L-OBS-0007987,S1L-OBS-0008021,10.306316,11.010925,9.438824,-0.034700,0.185142,0.366572,2,true,true,true,false,false,false,true,
S1L-EVT-0002046,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,366,367,1,global_motion_consistent,S1L-OBS-0007992,S1L-OBS-0008028,2.303654,3.814017,2.809275,0.019825,0.521297,0.454769,2,true,true,true,false,false,false,true,
S1L-EVT-0002047,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,366,367,1,global_motion_consistent,S1L-OBS-0007994,S1L-OBS-0008029,9.067503,5.262315,4.958924,0.006189,0.193132,0.148866,3,true,true,true,false,false,false,true,
S1L-EVT-0002048,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,366,367,1,global_motion_consistent,S1L-OBS-0007995,S1L-OBS-0008030,4.341892,2.238815,0.565261,0.082183,0.287682,0.200908,3,true,true,true,false,false,false,true,
S1L-EVT-0002049,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,366,367,1,global_motion_consistent,S1L-OBS-0007996,S1L-OBS-0008031,4.538903,1.358588,0.555861,-0.049880,0.334750,0.352689,3,true,true,true,false,false,false,true,
S1L-EVT-0002050,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,366,367,1,unresolved_correspondence,S1L-OBS-0007997,S1L-OBS-0008032,12.631863,8.690212,8.527779,-0.022890,0.698878,0.404378,3,true,true,true,false,false,false,true,
S1L-EVT-0002051,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,366,367,1,global_motion_consistent,S1L-OBS-0008002,S1L-OBS-0008036,6.486859,3.434153,2.712586,-0.068140,0.390866,0.301431,2,true,true,true,false,false,false,true,
S1L-EVT-0002052,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,366,367,1,global_motion_consistent,S1L-OBS-0008006,S1L-OBS-0008040,9.672336,6.420452,6.175617,0.107104,0.320472,0.368650,2,true,true,true,false,false,false,true,
S1L-EVT-0002053,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,366,367,1,split,S1L-OBS-0007980,S1L-OBS-0008030;S1L-OBS-0008031,118.044048,116.330591,118.010967,-0.032339,0.209973,1.652774,3,true,true,true,false,false,false,true,
S1L-EVT-0002054,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,366,367,1,split,S1L-OBS-0007997,S1L-OBS-0008031;S1L-OBS-0008032,16.830655,21.055936,20.932097,0.156507,0.287682,0.404378,3,true,true,true,false,false,false,true,
S1L-EVT-0002055,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,366,367,1,merge,S1L-OBS-0007996;S1L-OBS-0007997,S1L-OBS-0008031,4.538903,1.358588,0.555861,-0.049880,0.334750,0.352689,3,true,true,true,false,false,false,true,
S1L-EVT-0002056,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,366,367,1,death,S1L-OBS-0007980,,,,,,,,3,false,true,true,false,false,false,true,
S1L-EVT-0002057,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,366,367,1,dominant_component_switch,S1L-OBS-0007996,S1L-OBS-0008024,99.895221,100.218546,98.618298,-0.011585,1.853891,2.187269,2,true,true,true,false,false,false,true,
S1L-EVT-0002058,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,367,368,1,global_motion_consistent,S1L-OBS-0008009,S1L-OBS-0008042,7.472697,3.685391,3.741824,-0.001536,0.268264,0.177158,3,true,true,true,false,false,false,true,
S1L-EVT-0002059,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,367,368,1,stable_persistence,S1L-OBS-0008013,S1L-OBS-0008043,18.821946,15.835074,16.157674,0.063759,0.967584,0.889489,2,true,true,true,false,false,false,true,
S1L-EVT-0002060,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,367,368,1,global_motion_consistent,S1L-OBS-0008021,S1L-OBS-0008049,7.838785,2.642528,2.778957,0.006810,0.057987,0.157945,2,true,true,true,false,false,false,true,
S1L-EVT-0002061,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,367,368,1,stable_persistence,S1L-OBS-0008024,S1L-OBS-0008047,35.680450,28.272281,28.567066,-0.285470,1.241713,1.139590,2,true,true,true,false,false,false,true,
S1L-EVT-0002062,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,367,368,1,strength_decrease,S1L-OBS-0008024,S1L-OBS-0008047,35.680450,28.272281,28.567066,-0.285470,1.241713,1.139590,2,true,true,true,false,false,false,true,
S1L-EVT-0002063,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,367,368,1,unresolved_correspondence,S1L-OBS-0008028,S1L-OBS-0008057,2.038270,6.972566,6.948944,0.170459,0.900787,0.611396,2,true,true,true,false,false,false,true,
S1L-EVT-0002064,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,367,368,1,global_motion_consistent,S1L-OBS-0008029,S1L-OBS-0008059,7.163948,1.442925,1.609465,0.024021,0.149532,0.099996,3,true,true,true,false,false,false,true,
S1L-EVT-0002065,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,367,368,1,global_motion_consistent,S1L-OBS-0008030,S1L-OBS-0008060,7.400387,1.784774,1.513275,-0.019408,0.070618,0.067773,3,true,true,true,false,false,false,true,
S1L-EVT-0002066,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,367,368,1,global_motion_consistent,S1L-OBS-0008031,S1L-OBS-0008061,6.835169,1.969102,1.798235,-0.116484,0.118861,0.131900,3,true,true,true,false,false,false,true,
S1L-EVT-0002067,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,367,368,1,global_motion_consistent,S1L-OBS-0008032,S1L-OBS-0008062,9.100077,0.638346,0.673352,0.043872,0.095882,0.074241,3,true,true,true,false,false,false,true,
S1L-EVT-0002068,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,367,368,1,stable_persistence,S1L-OBS-0008036,S1L-OBS-0008064,49.217075,41.761054,41.834530,0.019821,0.302281,0.693300,2,true,true,true,false,false,false,true,
S1L-EVT-0002069,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,367,368,1,global_motion_consistent,S1L-OBS-0008040,S1L-OBS-0008068,7.491110,0.278170,0.431932,0.051691,0.235314,0.259052,2,true,true,true,false,false,false,true,
S1L-EVT-0002070,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,367,368,1,dominant_component_switch,S1L-OBS-0008024,S1L-OBS-0008042,78.258552,70.894799,71.176557,-0.032967,0.693147,1.364950,2,true,true,true,false,false,false,true,
S1L-EVT-0002071,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,368,369,1,global_motion_consistent,S1L-OBS-0008042,S1L-OBS-0008073,7.262341,3.882451,3.686260,-0.101610,1.018570,0.497574,3,true,true,true,false,false,false,true,
S1L-EVT-0002072,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,368,369,1,unresolved_correspondence,S1L-OBS-0008043,S1L-OBS-0008097,94.084232,93.822791,94.482102,0.062449,1.272966,1.976561,2,true,true,true,false,false,false,true,
S1L-EVT-0002073,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,368,369,1,global_motion_consistent,S1L-OBS-0008047,S1L-OBS-0008082,7.873911,4.419810,4.520789,0.082242,0.117783,0.382363,2,true,true,true,false,false,false,true,
S1L-EVT-0002074,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,368,369,1,unresolved_correspondence,S1L-OBS-0008049,S1L-OBS-0008089,1.463867,2.855998,2.484531,0.128843,0.770705,0.653756,2,true,true,true,false,false,false,true,
S1L-EVT-0002075,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,368,369,1,global_motion_consistent,S1L-OBS-0008057,S1L-OBS-0008102,7.374231,4.504287,4.608481,-0.030509,0.379490,0.274110,3,true,true,true,false,false,false,true,
S1L-EVT-0002076,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,368,369,1,global_motion_consistent,S1L-OBS-0008059,S1L-OBS-0008101,6.186824,3.720050,3.500546,0.118727,0.200671,0.154162,3,true,true,true,false,false,false,true,
S1L-EVT-0002077,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,368,369,1,global_motion_consistent,S1L-OBS-0008060,S1L-OBS-0008104,6.752879,4.248934,3.995492,-0.063675,0.275412,0.181710,3,true,true,true,false,false,false,true,
S1L-EVT-0002078,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,368,369,1,unresolved_correspondence,S1L-OBS-0008061,S1L-OBS-0008103,32.368758,35.175144,34.916140,-0.050454,0.523855,0.780272,3,true,true,true,false,false,false,true,
S1L-EVT-0002079,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,368,369,1,global_motion_consistent,S1L-OBS-0008062,S1L-OBS-0008105,5.597026,8.432252,8.348971,-0.004683,0.934983,0.437672,3,true,true,true,false,false,false,true,
S1L-EVT-0002080,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,368,369,1,stable_persistence,S1L-OBS-0008064,S1L-OBS-0008107,38.570473,41.243480,41.223859,0.033452,0.268264,0.743535,2,true,true,true,false,false,false,true,
S1L-EVT-0002081,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,368,369,1,global_motion_consistent,S1L-OBS-0008068,S1L-OBS-0008115,7.712074,5.357269,5.363926,0.036443,0.130620,0.156426,3,true,true,true,false,false,false,true,
S1L-EVT-0002082,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,368,369,1,merge,S1L-OBS-0008057;S1L-OBS-0008060,S1L-OBS-0008103,16.609297,13.800852,14.102340,-0.148915,0.852777,0.535350,3,true,true,true,false,false,false,true,
S1L-EVT-0002083,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,368,369,1,birth,,S1L-OBS-0008096,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0002084,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,368,369,1,dominant_component_switch,S1L-OBS-0008042,S1L-OBS-0008101,148.437311,147.204642,147.911960,0.114119,3.416465,3.308317,3,true,true,true,false,false,false,true,
S1L-EVT-0002085,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,369,370,1,unresolved_correspondence,S1L-OBS-0008073,S1L-OBS-0008120,81.503307,66.919289,66.943526,-0.055103,0.448025,1.266681,2,true,true,true,false,false,false,true,
S1L-EVT-0002086,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,369,370,1,unresolved_correspondence,S1L-OBS-0008082,S1L-OBS-0008129,4.115678,9.936203,9.765922,-0.069954,0.799757,0.533252,2,true,true,true,false,false,false,true,
S1L-EVT-0002087,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,369,370,1,unresolved_correspondence,S1L-OBS-0008089,S1L-OBS-0008132,13.785076,9.923350,11.792636,-0.095179,0.175891,0.401903,2,true,true,true,false,false,false,true,
S1L-EVT-0002088,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,369,370,1,unresolved_correspondence,S1L-OBS-0008096,S1L-OBS-0008138,66.098429,56.536339,58.019002,-0.311673,2.315008,1.674784,2,true,true,true,false,false,false,true,
S1L-EVT-0002089,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,369,370,1,strength_decrease,S1L-OBS-0008096,S1L-OBS-0008138,66.098429,56.536339,58.019002,-0.311673,2.315008,1.674784,2,true,true,true,false,false,false,true,
S1L-EVT-0002090,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,369,370,1,unresolved_correspondence,S1L-OBS-0008097,S1L-OBS-0008136,70.364131,79.585794,80.815639,-0.043877,0.356675,1.373553,2,true,true,true,false,false,false,true,
S1L-EVT-0002091,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,369,370,1,global_motion_consistent,S1L-OBS-0008101,S1L-OBS-0008155,6.810117,4.470838,4.429411,0.023072,0.049271,0.094598,3,true,true,true,false,false,false,true,
S1L-EVT-0002092,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,369,370,1,unresolved_correspondence,S1L-OBS-0008102,S1L-OBS-0008144,134.105277,122.286221,123.533646,-0.106146,0.141079,1.934448,2,true,true,true,false,false,false,true,
S1L-EVT-0002093,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,369,370,1,global_motion_consistent,S1L-OBS-0008104,S1L-OBS-0008156,5.114667,11.188110,11.750027,-0.057486,0.612847,0.505142,3,true,true,true,false,false,false,true,
S1L-EVT-0002094,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,369,370,1,global_motion_consistent,S1L-OBS-0008105,S1L-OBS-0008157,5.660616,5.989834,5.476753,0.025375,0.038746,0.100723,3,true,true,true,false,false,false,true,
S1L-EVT-0002095,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,369,370,1,global_motion_consistent,S1L-OBS-0008115,S1L-OBS-0008165,8.068346,2.659054,1.395326,-0.083851,0.625706,0.479516,2,true,true,true,false,false,false,true,
S1L-EVT-0002096,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,369,370,1,death,S1L-OBS-0008103,,,,,,,,3,false,true,true,false,false,false,true,
S1L-EVT-0002097,GM_RM017,GM_RM017:PV004,heldout_validation,A,S0MV-GM_RM017-PV004-SEG01,369,370,1,death,S1L-OBS-0008107,,,,,,,,2,false,true,true,false,false,false,true,
