scene,canonical_vehicle_id,benchmark_role,sar_frame_index,sar_gt_id,bbox,bbox_width_px,bbox_height_px,bbox_width_meter,bbox_height_meter,center_x_px,center_y_px,center_x_meter,center_y_meter,center_radius_px,center_theta_deg,valid_mask_fraction,validity_basis,fan_geometry_fraction,touches_invalid_region,touches_fan_geometry_outside,touches_image_boundary,neighbor_vehicle_overlap_risk,neighbor_rotated_overlap_ratio,center_jump_from_previous,center_jump_per_sar_frame,size_jump_from_previous,aspect_jump_from_previous,gt_quality_status,quality_evidence,identity_link_status,identity_link_confidence,optical_frame_index,optical_visibility_state,optical_full_vehicle_visible,multi_vehicle_competition,notes,gt_valid_mask_fraction,gt_inside_valid_mask,gt_touches_valid_mask_boundary,gt_clipped_by_valid_mask,optical_vehicle_full_visibility,optical_vehicle_boundary_truncation,optical_pose_group,sar_response_completeness,mapping_anchor_eligibility,mapping_exclusion_reason
GM_RM011,,unlinked,274,GM_RM011|000274|saronly_gm_rm011_000274_01,"[1288.977,1188.002,80.368,185.464,0.000]",80.368,185.464,,,1288.977,1188.002,,,196.349,43.427303,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,,,,,identity_or_geometry_conflict,identity=unresolved_identity:none;optical_visibility=unresolved;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,unresolved_identity,none,132,unresolved,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM011,GM_RM011:PV007,development,275,GM_RM011|000275|frameadd_gm_rm011_000132_000275_01,"[1071.480,1165.334,76.246,177.221,2.000]",76.246,177.221,,,1071.480,1165.334,,,184.722,-26.533702,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.012063,70.647,70.647,0.027390,0.027390,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,132,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,275,GM_RM011|000275|frameadd_gm_rm011_000132_000275_02,"[1143.788,1191.093,72.125,186.404,2.000]",72.125,186.404,,,1143.788,1191.093,,,139.880,-4.186620,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.043757,76.759,76.759,0.005045,0.106083,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,132,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,275,GM_RM011|000275|frameadd_gm_rm011_000132_000275_03,"[1214.791,1190.062,76.246,181.343,2.000]",76.246,181.343,,,1214.791,1190.062,,,153.122,23.391338,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.043757,5.207,5.207,0.069911,0.010220,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,132,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,,unlinked,275,GM_RM011|000275|saronly_gm_rm011_000275_02,"[1296.189,1188.002,82.429,181.343,2.000]",82.429,181.343,,,1296.189,1188.002,,,201.375,44.917714,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,,,,,identity_or_geometry_conflict,identity=unresolved_identity:none;optical_visibility=unresolved;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,unresolved_identity,none,132,unresolved,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM011,GM_RM011:PV007,development,276,GM_RM011|000276|frameadd_gm_rm011_000132_000276_01,"[1072.511,1159.152,82.429,185.464,4.000]",82.429,185.464,,,1072.511,1159.152,,,189.829,-25.421677,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,78.107,78.107,0.128481,0.138592,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,132,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,276,GM_RM011|000276|frameadd_gm_rm011_000132_000276_02,"[1149.787,1182.668,74.004,189.404,4.000]",74.004,189.404,,,1149.787,1182.668,,,147.992,-1.631303,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.019253,80.775,80.775,0.086797,0.128840,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=true;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,132,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,276,GM_RM011|000276|frameadd_gm_rm011_000132_000276_03,"[1220.882,1192.032,71.186,181.525,2.000]",71.186,181.525,,,1220.882,1192.032,,,153.865,25.765003,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.019253,6.402,6.402,0.067666,0.069672,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,132,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,,unlinked,276,GM_RM011|000276|saronly_gm_rm011_000276_01,"[1295.159,1178.729,68.004,179.282,2.000]",68.004,179.282,,,1295.159,1178.729,,,207.342,42.906429,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,,,,,identity_or_geometry_conflict,identity=unresolved_identity:none;optical_visibility=unresolved;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,unresolved_identity,none,132,unresolved,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM011,GM_RM011:PV007,development,277,GM_RM011|000277|frameadd_gm_rm011_000133_000277_01,"[1073.541,1162.425,78.489,179.282,4.000]",78.489,179.282,,,1073.541,1162.425,,,186.431,-25.567584,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.055138,78.887,78.887,0.003917,0.113762,diagnostic_only,identity=linked_detection_overlap_low:low;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=true;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_low,low,133,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM011,GM_RM011:PV007,development,277,GM_RM011|000277|frameadd_gm_rm011_000133_000277_02,"[1145.666,1179.668,75.125,195.768,0.000]",75.125,195.768,,,1145.666,1179.668,,,151.162,-3.160487,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.055138,74.158,74.158,0.044165,0.131775,diagnostic_only,identity=linked_detection_overlap_low:low;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_low,low,133,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM011,GM_RM011:PV006,development,277,GM_RM011|000277|frameadd_gm_rm011_000133_000277_03,"[1222.004,1178.729,78.307,195.768,-2.000]",78.307,195.768,,,1222.004,1178.729,,,166.401,24.121630,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.013856,13.350,13.350,0.170878,0.019804,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,133,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,,unlinked,277,GM_RM011|000277|saronly_gm_rm011_000277_01,"[1300.037,1192.214,76.246,179.282,-2.000]",76.246,179.282,,,1300.037,1192.214,,,201.190,46.540889,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,,,,,identity_or_geometry_conflict,identity=unresolved_identity:none;optical_visibility=unresolved;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,unresolved_identity,none,133,unresolved,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM011,GM_RM011:PV007,development,278,GM_RM011|000278|frameadd_gm_rm011_000133_000278_01,"[1074.571,1172.546,71.186,162.796,0.000]",71.186,162.796,,,1074.571,1172.546,,,176.890,-26.681515,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.007355,71.451,71.451,0.238290,0.130575,diagnostic_only,identity=linked_detection_overlap_low:low;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_low,low,133,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM011,GM_RM011:PV007,development,278,GM_RM011|000278|frameadd_gm_rm011_000133_000278_02,"[1145.757,1188.002,70.064,173.100,-2.000]",70.064,173.100,,,1145.757,1188.002,,,142.836,-3.308350,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.007355,72.845,72.845,0.045485,0.077259,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,133,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,278,GM_RM011|000278|frameadd_gm_rm011_000133_000278_03,"[1223.973,1192.123,80.368,168.979,2.000]",80.368,168.979,,,1223.973,1192.123,,,155.152,26.807658,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.004832,13.538,13.538,0.121177,0.173135,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,133,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,,unlinked,278,GM_RM011|000278|saronly_gm_rm011_000278_01,"[1301.341,1222.004,63.882,146.311,0.000]",63.882,146.311,,,1301.341,1222.004,,,183.037,53.608353,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,,,,,identity_or_geometry_conflict,identity=unresolved_identity:none;optical_visibility=unresolved;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,unresolved_identity,none,133,unresolved,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_assessable_identity_conflict,identity_conflict,canonical_identity_missing_or_low_confidence
GM_RM011,GM_RM011:PV007,development,279,GM_RM011|000279|frameadd_gm_rm011_000134_000279_01,"[1081.784,1166.364,68.004,171.039,2.000]",68.004,171.039,,,1081.784,1166.364,,,179.412,-23.735510,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.024046,67.533,67.533,0.041820,0.017865,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,134,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,279,GM_RM011|000279|frameadd_gm_rm011_000134_000279_02,"[1147.818,1195.214,68.943,169.918,0.000]",68.943,169.918,,,1147.818,1195.214,,,135.527,-2.614426,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.024046,72.061,72.061,0.007138,0.020289,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,134,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV006,development,279,GM_RM011|000279|frameadd_gm_rm011_000134_000279_03,"[1222.004,1197.275,70.064,162.796,2.000]",70.064,162.796,,,1222.004,1197.275,,,149.667,27.024395,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,5.515,5.515,0.174484,0.099930,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,134,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM011,GM_RM011:PV007,development,280,GM_RM011|000280|frameadd_gm_rm011_000134_000280_01,"[1080.936,1150.909,79.429,190.707,2.000]",79.429,190.707,,,1080.936,1150.909,,,193.977,-22.127108,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.004910,80.226,80.226,0.257006,0.026161,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=true;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,134,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
