structure_relation_id,scene,canonical_vehicle_id,segment_id,sar_frame_index,source_observation_id,target_observation_id,relation_types,global_dx_px,global_dy_px,global_distance_px,radial_delta_px,tangential_delta_px,orientation_difference_deg,collinearity_residual_px,parallel_score,near_far_order,shared_background_connection,notes
S1L-REL-0004040,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,0,S1L-OBS-0009034,S1L-OBS-0009042,spatial_neighbor;collinear;near_far_correspondence;possible_shared_extended_response,62.533575,21.709765,66.194878,-10.513998,65.354555,52.842340,13.422271,0.412863,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004041,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,0,S1L-OBS-0009034,S1L-OBS-0009043,spatial_neighbor;parallel;near_far_correspondence;possible_shared_extended_response,17.810776,74.408096,76.510055,-70.181548,30.468651,0.294010,70.521420,0.996733,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004042,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,0,S1L-OBS-0009036,S1L-OBS-0009037,spatial_neighbor;same_radial_band;collinear;near_far_correspondence,27.037595,1.988254,27.110601,2.739914,26.971792,68.693389,12.258687,0.236740,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004043,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,0,S1L-OBS-0009036,S1L-OBS-0009038,spatial_neighbor;same_radial_band;parallel;collinear;near_far_correspondence,52.070103,2.896905,52.150625,6.194614,51.781411,8.059912,3.177357,0.910445,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004044,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,0,S1L-OBS-0009036,S1L-OBS-0009042,spatial_neighbor;near_far_correspondence,-19.746111,19.665610,27.868353,-22.797464,-16.028747,66.618441,36.830052,0.259795,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004045,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,0,S1L-OBS-0009037,S1L-OBS-0009038,spatial_neighbor;same_radial_band;collinear;near_far_correspondence,25.032508,0.908651,25.048994,3.454700,24.809619,60.633477,2.071864,0.326295,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004046,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,0,S1L-OBS-0009042,S1L-OBS-0009043,spatial_neighbor;near_far_correspondence,-44.722799,52.698331,69.117602,-59.667550,-34.885904,52.548330,55.697364,0.416130,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004047,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,4,S1L-OBS-0009052,S1L-OBS-0009053,spatial_neighbor;same_radial_band;collinear;near_far_correspondence;possible_shared_extended_response,70.603202,7.318367,70.981481,9.624494,70.325953,86.378830,2.515688,0.040235,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004048,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,4,S1L-OBS-0009053,S1L-OBS-0009058,spatial_neighbor;collinear;near_far_correspondence;possible_shared_extended_response,83.247223,0.559193,83.249101,19.187940,81.007628,19.079877,3.017301,0.788001,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004049,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,4,S1L-OBS-0009053,S1L-OBS-0009059,spatial_neighbor;collinear;near_far_correspondence;possible_shared_extended_response,112.152126,0.344767,112.152656,26.247277,109.038061,29.224964,3.226034,0.675278,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004050,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,4,S1L-OBS-0009053,S1L-OBS-0009063,spatial_neighbor;same_radial_band;collinear;near_far_correspondence;possible_shared_extended_response,67.715526,20.502559,70.751307,-3.868450,70.645471,25.111614,11.668787,0.720982,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004051,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,4,S1L-OBS-0009053,S1L-OBS-0009068,spatial_neighbor;near_far_correspondence;possible_shared_extended_response,7.776599,72.608961,73.024220,-68.696761,24.764731,19.576780,79.938602,0.782480,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004052,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,4,S1L-OBS-0009058,S1L-OBS-0009059,spatial_neighbor;same_radial_band;parallel;near_far_correspondence,28.904903,-0.214426,28.905698,7.059337,28.030433,10.145087,22.907074,0.887277,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004053,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,4,S1L-OBS-0009058,S1L-OBS-0009063,spatial_neighbor;parallel;near_far_correspondence,-15.531697,19.943366,25.277885,-23.056390,-10.362157,6.031737,74.570936,0.932981,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004054,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,8,S1L-OBS-0009083,S1L-OBS-0009084,spatial_neighbor;same_radial_band;near_far_correspondence,28.450173,2.196289,28.534821,6.460823,27.793772,50.157871,20.114981,0.442690,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004055,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,8,S1L-OBS-0009083,S1L-OBS-0009087,spatial_neighbor;same_radial_band;near_far_correspondence,6.879643,10.456286,12.516525,-7.903474,9.705592,60.815897,21.469996,0.324268,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004056,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,8,S1L-OBS-0009083,S1L-OBS-0009090,spatial_neighbor;same_azimuth_band;near_far_correspondence,-2.730326,22.710966,22.874498,-22.480807,4.225627,50.422509,57.516226,0.439750,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004057,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,8,S1L-OBS-0009084,S1L-OBS-0009087,spatial_neighbor;parallel;near_far_correspondence,-21.570530,8.259997,23.097950,-14.364297,-18.088180,10.658026,45.482658,0.881577,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004058,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,8,S1L-OBS-0009084,S1L-OBS-0009090,spatial_neighbor;parallel;near_far_correspondence,-31.180499,20.514677,37.323927,-28.941630,-23.568145,0.264638,57.871565,0.997060,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004059,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,8,S1L-OBS-0009087,S1L-OBS-0009090,spatial_neighbor;same_azimuth_band;parallel;near_far_correspondence,-9.609969,12.254680,15.573333,-14.577333,-5.479965,10.393388,76.690863,0.884518,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004060,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,8,S1L-OBS-0009087,S1L-OBS-0009095,spatial_neighbor;near_far_correspondence,-51.596320,83.910698,98.504748,-95.542651,-23.974722,19.286177,74.314003,0.785709,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004061,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,8,S1L-OBS-0009088,S1L-OBS-0009090,spatial_neighbor;same_radial_band;parallel;collinear;near_far_correspondence,42.748113,6.550509,43.247085,6.607781,42.739298,3.870473,12.211540,0.956995,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004062,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,8,S1L-OBS-0009088,S1L-OBS-0009091,spatial_neighbor;near_far_correspondence,3.780203,23.774239,24.072897,-21.537038,10.754550,45.006116,15.035754,0.499932,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004063,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,8,S1L-OBS-0009088,S1L-OBS-0009095,spatial_neighbor;parallel;near_far_correspondence,0.761762,78.206527,78.210237,-74.357537,24.244541,5.022316,68.518439,0.944196,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004064,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,8,S1L-OBS-0009090,S1L-OBS-0009095,spatial_neighbor;parallel;near_far_correspondence,-41.986351,71.656018,83.050819,-80.965318,-18.494757,8.892789,75.533302,0.901191,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004065,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,8,S1L-OBS-0009091,S1L-OBS-0009095,spatial_neighbor;near_far_correspondence,-3.018441,54.432288,54.515915,-52.820499,13.489991,50.028432,27.244369,0.444129,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004066,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG01,8,S1L-OBS-0009094,S1L-OBS-0009095,spatial_neighbor;parallel;near_far_correspondence,-56.153062,31.365789,64.319352,-46.800159,-44.121699,1.968171,43.119714,0.978131,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004067,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG02,27,S1L-OBS-0009098,S1L-OBS-0009100,spatial_neighbor;same_azimuth_band;near_far_correspondence,-19.754569,27.928470,34.208806,-33.740798,5.639239,17.257527,75.228129,0.808250,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004068,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG02,27,S1L-OBS-0009098,S1L-OBS-0009113,spatial_neighbor;parallel;near_far_correspondence,-26.296576,104.668300,107.921096,-92.836325,55.030717,14.186994,69.415008,0.842367,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004069,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG02,27,S1L-OBS-0009098,S1L-OBS-0009117,spatial_neighbor;near_far_correspondence;possible_shared_extended_response,-60.632986,122.134734,136.357076,-129.416430,42.949273,17.147427,66.951716,0.809473,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004070,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG02,27,S1L-OBS-0009100,S1L-OBS-0009101,spatial_neighbor;same_azimuth_band;parallel;near_far_correspondence,-19.395717,14.525128,24.231657,-23.971097,-3.543968,5.564144,69.023250,0.938176,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004071,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG02,27,S1L-OBS-0009100,S1L-OBS-0009113,spatial_neighbor;parallel;near_far_correspondence,-6.542007,76.739830,77.018176,-59.095527,49.391478,3.070533,57.114169,0.965883,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004072,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG02,27,S1L-OBS-0009100,S1L-OBS-0009117,spatial_neighbor;near_far_correspondence;possible_shared_extended_response,-40.878417,94.206264,102.693063,-95.675632,37.310034,34.404954,69.896305,0.617723,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004073,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG02,27,S1L-OBS-0009101,S1L-OBS-0009113,spatial_neighbor;parallel;near_far_correspondence,12.853710,62.214702,63.528631,-35.124430,52.935446,2.493611,43.638856,0.972293,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004074,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG02,27,S1L-OBS-0009101,S1L-OBS-0009117,spatial_neighbor;near_far_correspondence;possible_shared_extended_response,-21.482700,79.681136,82.526298,-71.704535,40.854002,28.840810,72.894334,0.679547,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004075,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG02,27,S1L-OBS-0009113,S1L-OBS-0009114,spatial_neighbor;collinear;near_far_correspondence,-30.347606,-9.360204,31.758316,-14.723179,-28.139272,21.670779,4.124335,0.759214,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004076,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG02,27,S1L-OBS-0009113,S1L-OBS-0009117,spatial_neighbor;same_azimuth_band;near_far_correspondence;possible_shared_extended_response,-34.336410,17.466434,38.523569,-36.580105,-12.081444,31.334421,30.315295,0.651840,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004077,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG02,27,S1L-OBS-0009113,S1L-OBS-0009118,spatial_neighbor;collinear;near_far_correspondence,41.654959,18.124589,45.427264,16.462157,42.339504,20.401811,11.173480,0.773313,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004078,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG02,27,S1L-OBS-0009113,S1L-OBS-0009122,spatial_neighbor;near_far_correspondence,-22.960111,45.520115,50.982816,-48.488900,15.750368,15.198187,82.078206,0.831131,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004079,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG02,27,S1L-OBS-0009113,S1L-OBS-0009123,spatial_neighbor;same_azimuth_band;near_far_correspondence,-75.571380,69.861902,102.916077,-102.819139,-4.465797,39.352756,63.207495,0.562747,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004080,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG02,27,S1L-OBS-0009114,S1L-OBS-0009117,spatial_neighbor;parallel;near_far_correspondence;possible_shared_extended_response,-3.988804,26.826638,27.121561,-21.856926,16.057828,9.663642,84.896270,0.892626,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004081,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG02,27,S1L-OBS-0009117,S1L-OBS-0009118,spatial_neighbor;collinear;near_far_correspondence;possible_shared_extended_response,75.991369,0.658155,75.994219,53.042262,54.420948,51.736232,2.857292,0.425153,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004082,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG02,27,S1L-OBS-0009117,S1L-OBS-0009122,spatial_neighbor;same_radial_band;near_far_correspondence;possible_shared_extended_response,11.376299,28.053681,30.272582,-11.908795,27.831812,16.136234,48.436766,0.820709,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004083,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG02,27,S1L-OBS-0009117,S1L-OBS-0009123,spatial_neighbor;same_azimuth_band;near_far_correspondence;possible_shared_extended_response,-41.234970,52.395468,66.675391,-66.239034,7.615647,70.687177,54.161877,0.214587,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004084,GM_RM019,GM_RM019:PV001,S0MV-GM_RM019-PV001-SEG02,27,S1L-OBS-0009122,S1L-OBS-0009123,spatial_neighbor;near_far_correspondence,-52.611269,24.341787,57.969546,-54.330239,-20.216165,54.550943,44.318430,0.393878,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004085,GM_RM019,GM_RM019:PV002,S0MV-GM_RM019-PV002-SEG01,27,S1L-OBS-0009136,S1L-OBS-0009139,spatial_neighbor;parallel;near_far_correspondence,19.251835,11.133941,22.239555,-20.236036,9.225002,10.715796,24.389590,0.880936,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004086,GM_RM019,GM_RM019:PV002,S0MV-GM_RM019-PV002-SEG01,27,S1L-OBS-0009136,S1L-OBS-0009142,spatial_neighbor;near_far_correspondence,-7.163303,25.912326,26.884225,-16.953712,-20.864640,70.870471,28.930108,0.212550,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004087,GM_RM019,GM_RM019:PV002,S0MV-GM_RM019-PV002-SEG01,27,S1L-OBS-0009136,S1L-OBS-0009144,spatial_neighbor;near_far_correspondence,-18.335047,32.661375,37.455832,-15.971875,-33.879767,18.026680,48.317419,0.799704,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004088,GM_RM019,GM_RM019:PV002,S0MV-GM_RM019-PV002-SEG01,27,S1L-OBS-0009136,S1L-OBS-0009150,spatial_neighbor;near_far_correspondence,-31.186885,72.666151,79.075858,-41.106069,-67.552072,52.466401,19.958094,0.417040,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004089,GM_RM019,GM_RM019:PV002,S0MV-GM_RM019-PV002-SEG01,27,S1L-OBS-0009139,S1L-OBS-0009142,spatial_neighbor;same_radial_band;near_far_correspondence,-26.415138,14.778385,30.268138,3.282324,-30.089642,81.586267,24.162310,0.093486,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004090,GM_RM019,GM_RM019:PV002,S0MV-GM_RM019-PV002-SEG01,27,S1L-OBS-0009139,S1L-OBS-0009150,spatial_neighbor;collinear;near_far_correspondence,-50.438720,61.532210,79.563040,-20.870033,-76.777074,41.750605,3.844252,0.536104,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004091,GM_RM019,GM_RM019:PV002,S0MV-GM_RM019-PV002-SEG01,27,S1L-OBS-0009140,S1L-OBS-0009150,spatial_neighbor;same_azimuth_band;near_far_correspondence,41.057917,56.571722,69.900732,-69.897855,0.634255,28.658006,72.184916,0.681578,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004092,GM_RM019,GM_RM019:PV002,S0MV-GM_RM019-PV002-SEG01,27,S1L-OBS-0009140,S1L-OBS-0009151,spatial_neighbor;parallel;near_far_correspondence,-35.723061,52.109716,63.178791,-21.729547,-59.324416,11.555797,25.856340,0.871602,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004093,GM_RM019,GM_RM019:PV002,S0MV-GM_RM019-PV002-SEG01,27,S1L-OBS-0009142,S1L-OBS-0009144,spatial_neighbor;same_radial_band;near_far_correspondence,-11.171744,6.749049,13.052108,0.981837,-13.015127,88.897151,18.762794,0.012254,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004094,GM_RM019,GM_RM019:PV002,S0MV-GM_RM019-PV002-SEG01,27,S1L-OBS-0009142,S1L-OBS-0009150,spatial_neighbor;near_far_correspondence,-24.023582,46.753825,52.564747,-24.152357,-46.687432,56.663128,15.990632,0.370410,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0004095,GM_RM019,GM_RM019:PV002,S0MV-GM_RM019-PV002-SEG01,27,S1L-OBS-0009144,S1L-OBS-0009150,spatial_neighbor;near_far_correspondence,-12.851838,40.004776,42.018470,-25.134194,-33.672305,34.439721,25.376144,0.617336,target_nearer,false,geometric relation; no graph neural network or identity claim
