object_id,case_id,scene,sar_frame,object_type,source_operator,endpoint_1_xy,endpoint_2_xy,centroid_xy,length_px,width_px,axis_deg,axis_error_to_allowed_prior_deg,mean_response,peak_response,persistence_group,primary_object,parent_band_id,allowed_near_side_relation_fraction,support_fragment_count,attached_hotspot_count,background_crossing_flag,uncertainty_state,posthoc_gt_overlap_fraction,posthoc_nsb_overlap_fraction,runtime_gt_access,posthoc_audit_status,forbidden_conclusion,notes
ROAD_RC1_S0348_R025,ROAD_RC1,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[809.863,853.884]","[788.759,860.196]","[799.311,857.040]",23.027,9.041,-16.651,14.012,0.104525,0.413739,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_R026,ROAD_RC1,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[704.064,857.970]","[691.053,857.156]","[697.559,857.563]",14.037,4.724,3.578,6.217,0.115864,0.364335,,false,ROAD_RC1_S0348_B004,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_R027,ROAD_RC1,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[649.002,858.818]","[583.003,859.003]","[616.003,858.910]",67.000,3.079,-0.160,2.479,0.112693,0.680733,,false,ROAD_RC1_S0348_B004,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_R028,ROAD_RC1,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[769.843,864.108]","[745.336,860.633]","[757.589,862.370]",25.753,4.983,8.069,10.708,0.088600,0.333122,,false,ROAD_RC1_S0348_B004,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_R029,ROAD_RC1,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[678.022,861.587]","[662.007,862.177]","[670.014,861.882]",17.026,1.904,-2.112,0.527,0.183360,0.525449,,false,ROAD_RC1_S0348_B004,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_R030,ROAD_RC1,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[762.985,869.690]","[736.999,870.977]","[749.992,870.334]",27.018,1.821,-2.834,0.195,0.135313,0.400150,,false,ROAD_RC1_S0348_B004,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_R031,ROAD_RC1,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[622.167,874.746]","[603.745,878.860]","[612.956,876.803]",19.875,8.728,-12.589,9.950,0.075231,0.368907,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_R032,ROAD_RC1,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[573.000,875.000]","[593.000,875.000]","[583.000,875.000]",21.000,1.000,0.000,2.639,0.172795,0.352160,,false,ROAD_RC1_S0348_B004,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_R033,ROAD_RC1,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[692.077,877.426]","[674.915,880.528]","[683.496,878.977]",18.440,3.118,-10.246,7.607,0.095772,0.372777,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_L034,ROAD_RC1,GM_RM017,348,OPEN_LSD_SEGMENT,LSD_STD_PLUS_RESPONSE_GATE,"[613.623,768.197]","[628.961,754.834]","[621.292,761.515]",20.342,1.000,-41.063,38.424,0.223839,0.772301,,false,,0.000000,0,0,false,STRUCTURE_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H035,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[611.879,766.000]","[616.121,766.000]","[614.000,766.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H036,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[608.879,769.000]","[613.121,769.000]","[611.000,769.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H037,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[595.879,782.000]","[600.121,782.000]","[598.000,782.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H038,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[684.879,789.000]","[689.121,789.000]","[687.000,789.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,ROAD_RC1_S0348_B002,0.000000,0,0,false,PARENT_BAND_TEMPORALLY_UNSUPPORTED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H039,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[660.879,760.000]","[665.121,760.000]","[663.000,760.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H040,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[619.879,759.000]","[624.121,759.000]","[622.000,759.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H041,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[677.879,795.000]","[682.121,795.000]","[680.000,795.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,ROAD_RC1_S0348_B002,0.000000,0,0,false,PARENT_BAND_TEMPORALLY_UNSUPPORTED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H042,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[654.323,765.000]","[661.677,765.000]","[658.000,765.000]",7.354,7.354,-2.639,0.000,0.872480,0.872480,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H043,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[623.879,755.000]","[628.121,755.000]","[626.000,755.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H044,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[697.879,778.000]","[702.121,778.000]","[700.000,778.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,ROAD_RC1_S0348_B002,0.000000,0,0,false,PARENT_BAND_TEMPORALLY_UNSUPPORTED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H045,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[614.879,763.000]","[619.121,763.000]","[617.000,763.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H046,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[591.879,786.000]","[596.121,786.000]","[594.000,786.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H047,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[588.879,789.000]","[593.121,789.000]","[591.000,789.000]",4.243,4.243,-2.639,0.000,0.955971,0.955971,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H048,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[598.879,779.000]","[603.121,779.000]","[601.000,779.000]",4.243,4.243,-2.639,0.000,0.819445,0.819445,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H049,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[699.879,776.000]","[704.121,776.000]","[702.000,776.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,ROAD_RC1_S0348_B002,0.000000,0,0,false,PARENT_BAND_TEMPORALLY_UNSUPPORTED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H050,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[706.879,771.000]","[711.121,771.000]","[709.000,771.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,ROAD_RC1_S0348_B002,0.000000,0,0,false,PARENT_BAND_TEMPORALLY_UNSUPPORTED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H051,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[585.879,792.000]","[590.121,792.000]","[588.000,792.000]",4.243,4.243,-2.639,0.000,0.966678,0.966678,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H052,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[776.879,792.000]","[781.121,792.000]","[779.000,792.000]",4.243,4.243,-2.639,0.000,0.945953,0.945953,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H053,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[694.879,781.000]","[699.121,781.000]","[697.000,781.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,ROAD_RC1_S0348_B002,0.000000,0,0,false,PARENT_BAND_TEMPORALLY_UNSUPPORTED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H054,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[671.879,800.000]","[676.121,800.000]","[674.000,800.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,ROAD_RC1_S0348_B002,0.000000,0,0,false,PARENT_BAND_TEMPORALLY_UNSUPPORTED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H055,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[784.879,785.000]","[789.121,785.000]","[787.000,785.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H056,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[674.879,798.000]","[679.121,798.000]","[677.000,798.000]",4.243,4.243,-2.639,0.000,0.957582,0.957582,,false,ROAD_RC1_S0348_B002,0.000000,0,0,false,PARENT_BAND_TEMPORALLY_UNSUPPORTED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H057,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[715.879,763.000]","[720.121,763.000]","[718.000,763.000]",4.243,4.243,-2.639,0.000,0.869601,0.869601,,false,ROAD_RC1_S0348_B001,0.000000,0,0,false,PARENT_BAND_TEMPORALLY_UNSUPPORTED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H058,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[681.879,792.000]","[686.121,792.000]","[684.000,792.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,ROAD_RC1_S0348_B002,0.000000,0,0,false,PARENT_BAND_TEMPORALLY_UNSUPPORTED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H059,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[703.879,773.000]","[708.121,773.000]","[706.000,773.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,ROAD_RC1_S0348_B002,0.000000,0,0,false,PARENT_BAND_TEMPORALLY_UNSUPPORTED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H060,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[578.879,800.000]","[583.121,800.000]","[581.000,800.000]",4.243,4.243,-2.639,0.000,0.912022,0.912022,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_H061,ROAD_RC1,GM_RM017,348,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[780.879,786.000]","[785.121,786.000]","[783.000,786.000]",4.243,4.243,-2.639,0.000,0.825455,0.825455,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0348_B001,ROAD_RC1,GM_RM017,348,BAND_CENTERLINE,COLLINEAR_FRAGMENT_GRAPH,"[731.079,755.269]","[794.463,752.347]","[762.771,753.808]",63.451,15.978,-2.639,0.000,0.158187,0.523915,,false,,1.000000,3,1,false,TEMPORAL_SUPPORT_INSUFFICIENT,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",assembled_from=3 fragments; near_side_relation=1.000; attached_hotspots=1; hotspot_density=0.0158
ROAD_RC1_S0348_B002,ROAD_RC1,GM_RM017,348,BAND_CENTERLINE,COLLINEAR_FRAGMENT_GRAPH,"[622.001,792.554]","[759.167,786.232]","[690.584,789.393]",137.311,94.903,-2.639,0.000,0.141386,1.000000,G003,false,,0.565217,1,10,false,TEMPORAL_SUPPORT_INSUFFICIENT,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",assembled_from=1 fragments; near_side_relation=0.565; attached_hotspots=10; hotspot_density=0.0728
ROAD_RC1_S0348_B004,ROAD_RC1,GM_RM017,348,BAND_CENTERLINE,COLLINEAR_FRAGMENT_GRAPH,"[571.207,836.101]","[794.977,825.787]","[683.092,830.944]",224.007,88.163,-2.639,0.000,0.109593,0.680733,,false,,0.706667,21,0,false,INSUFFICIENT_ATTACHED_HOTSPOT_SUPPORT,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",assembled_from=21 fragments; near_side_relation=0.707; attached_hotspots=0; hotspot_density=0.0000
ROAD_RC2_S0348_R001,ROAD_RC2,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[601.021,678.177]","[581.069,680.574]","[591.045,679.376]",21.096,2.312,-6.848,4.209,0.154299,0.547844,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0348_R002,ROAD_RC2,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[544.000,679.000]","[578.000,679.000]","[561.000,679.000]",35.000,1.000,0.000,2.639,0.139911,0.447007,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0348_R003,ROAD_RC2,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[517.982,679.725]","[501.984,680.748]","[509.983,680.236]",17.031,1.832,-3.659,1.020,0.133089,0.444170,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0348_R004,ROAD_RC2,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[553.937,684.735]","[521.914,682.005]","[537.926,683.370]",33.139,2.765,4.871,7.510,0.142934,0.433193,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0348_R005,ROAD_RC2,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[482.999,686.308]","[454.998,686.293]","[468.998,686.300]",29.001,4.006,0.031,2.670,0.120026,0.581323,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0348_R006,ROAD_RC2,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[599.058,695.125]","[501.149,696.512]","[550.104,695.818]",98.919,19.967,-0.812,1.827,0.099257,0.715722,,false,ROAD_RC2_S0348_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0348_R007,ROAD_RC2,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[610.105,688.480]","[595.309,685.479]","[602.707,686.979]",16.098,2.953,11.467,14.106,0.118276,0.414814,,false,ROAD_RC2_S0348_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0348_R008,ROAD_RC2,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[636.096,692.589]","[596.023,699.142]","[616.060,695.865]",41.605,3.172,-9.286,6.647,0.157428,0.490090,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0348_R009,ROAD_RC2,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[423.008,694.751]","[402.011,694.976]","[412.509,694.864]",21.999,1.977,-0.616,2.023,0.135758,0.462589,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0348_R010,ROAD_RC2,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[416.059,703.715]","[397.040,699.805]","[406.549,701.760]",20.416,2.627,11.617,14.256,0.120349,0.463211,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0348_R011,ROAD_RC2,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[627.949,701.556]","[610.001,700.967]","[618.975,701.261]",18.958,3.195,1.877,4.516,0.162661,0.712236,,false,ROAD_RC2_S0348_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0348_R012,ROAD_RC2,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[574.919,714.421]","[493.905,716.970]","[534.412,715.696]",82.054,11.770,-1.803,0.836,0.092568,0.488003,,false,ROAD_RC2_S0348_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0348_R013,ROAD_RC2,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[450.000,707.099]","[432.001,707.185]","[441.001,707.142]",19.000,2.033,-0.274,2.365,0.131918,0.470850,,false,ROAD_RC2_S0348_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0348_R014,ROAD_RC2,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[624.102,707.803]","[611.059,709.463]","[617.581,708.633]",14.148,2.567,-7.254,4.615,0.127006,0.572763,,false,ROAD_RC2_S0348_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0348_R015,ROAD_RC2,GM_RM017,348,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[479.898,718.016]","[435.050,713.503]","[457.474,715.760]",46.074,6.609,5.746,8.385,0.111065,0.437705,,false,ROAD_RC2_S0348_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
