failure_id,baseline,benchmark_role,scene,canonical_vehicle_id,runtime_local_subject_id,frame_start,frame_end,failure_type,evidence,identity_consequence,review_priority,notes
P1F_EVAL_F00886,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,188,188,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00887,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,189,189,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00888,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,190,190,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00889,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,191,191,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00890,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,192,192,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00891,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,193,193,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00892,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,194,194,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00893,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,195,195,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00894,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,196,196,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00895,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,197,197,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00896,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,198,198,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00897,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,199,199,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00898,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,200,200,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00899,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,201,201,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00900,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,202,202,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00901,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,203,203,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00902,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,204,204,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00903,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,205,205,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00904,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,206,206,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00905,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,207,207,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00906,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,208,208,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00907,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,209,209,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00908,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,210,210,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00909,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,211,211,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00910,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,212,212,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00911,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,213,213,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00912,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,214,214,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00913,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,215,215,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00914,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,216,216,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00915,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,217,217,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00916,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,218,218,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00917,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,219,219,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00918,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,220,220,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00919,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,221,221,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00920,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,222,222,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00921,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0107,223,223,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00922,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0113,256,256,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00923,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0113,257,257,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00924,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0113,258,258,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00925,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0113,259,259,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00926,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0113,260,260,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00927,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0113,261,261,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00928,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0115,273,273,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00929,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0115,274,274,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00930,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0115,275,275,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00931,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0115,276,276,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00932,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0115,277,277,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00933,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0115,278,278,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00934,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0115,279,279,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00935,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0115,280,280,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00936,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0115,281,281,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00937,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0115,282,282,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00938,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0116,283,283,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00939,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0116,284,284,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00940,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0117,304,304,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00941,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM019,,GM_RM019:RS0117,305,305,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
