scene,frame_index,detector_source,source_detection_id,bbox,confidence,assigned_canonical_vehicle_id,assignment_status,observation_role,vehicle_completeness,subject_purity,overlapping_vehicle_ids,p1c_observation_id,source_tracker_ids,benchmark_evidence,notes
GM_RM019,86,YOLO11l,GM_RM019_000086_001,"[552.107,323.714,590.834,350.59]",0.802969,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,86,YOLO11l,GM_RM019_000086_002,"[455.425,323.673,465.939,330.789]",0.380643,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0057;YOLO11l:bytetrack:bt_0068;YOLO26l:botsort:bs_0054;YOLO26l:bytetrack:bt_0057,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,86,YOLO11l,GM_RM019_000086_003,"[412.451,329.571,430.93,342.419]",0.313434,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,86,YOLO11l,GM_RM019_000086_004,"[538.134,319.902,566.634,342.957]",0.298688,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,86,YOLO26l,GM_RM019_000086_001,"[553.024,323.792,591.295,350.608]",0.854824,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,86,YOLO26l,GM_RM019_000086_002,"[456.163,323.86,465.941,330.743]",0.415022,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0057;YOLO11l:bytetrack:bt_0068;YOLO26l:botsort:bs_0054;YOLO26l:bytetrack:bt_0057,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,86,YOLO26l,GM_RM019_000086_003,"[413.009,329.216,430.817,342.11]",0.346592,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,86,YOLO26l,GM_RM019_000086_004,"[538.277,319.875,566.667,342.266]",0.304474,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,87,YOLO11l,GM_RM019_000087_001,"[555.915,324.722,597.573,351.37]",0.777550,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM019,87,YOLO11l,GM_RM019_000087_002,"[544.036,321.182,570.585,344.097]",0.512465,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0059;YOLO11l:bytetrack:bt_0070,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM019,87,YOLO11l,GM_RM019_000087_003,"[391.255,328.561,420.313,351.778]",0.470763,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0056;YOLO11l:bytetrack:bt_0067,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,87,YOLO11l,GM_RM019_000087_004,"[456.231,324.661,466.639,331.673]",0.309143,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0057;YOLO11l:bytetrack:bt_0068,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,87,YOLO26l,GM_RM019_000087_001,"[556.105,324.708,597.461,351.421]",0.877981,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,87,YOLO26l,GM_RM019_000087_002,"[544.027,321.084,569.323,344.661]",0.398622,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0059;YOLO11l:bytetrack:bt_0070,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,87,YOLO26l,GM_RM019_000087_003,"[455.776,324.645,466.671,331.901]",0.253875,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0057;YOLO11l:bytetrack:bt_0068,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,88,YOLO11l,GM_RM019_000088_001,"[561.24,324.501,603.933,351.062]",0.802195,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM019,88,YOLO11l,GM_RM019_000088_002,"[458.488,324.779,468.661,332.053]",0.487837,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0057;YOLO11l:bytetrack:bt_0068,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,88,YOLO11l,GM_RM019_000088_003,"[551.352,320.857,573.348,342.941]",0.459828,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0059;YOLO11l:bytetrack:bt_0070,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM019,88,YOLO26l,GM_RM019_000088_001,"[562.161,324.621,604.076,351.126]",0.811264,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,88,YOLO26l,GM_RM019_000088_002,"[551.026,320.949,571.595,344.257]",0.334733,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0059;YOLO11l:bytetrack:bt_0070,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,88,YOLO26l,GM_RM019_000088_003,"[458.511,324.598,468.84,331.987]",0.289552,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0057;YOLO11l:bytetrack:bt_0068,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,89,YOLO11l,GM_RM019_000089_001,"[564.365,324.394,610.107,351.983]",0.789890,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_review_context;suppression_reason=;benchmark_only=true
GM_RM019,89,YOLO11l,GM_RM019_000089_002,"[458.861,324.942,470.122,332.509]",0.349582,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0057;YOLO11l:bytetrack:bt_0068,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_review_context;suppression_reason=;benchmark_only=true
GM_RM019,89,YOLO26l,GM_RM019_000089_001,"[563.852,324.51,610.539,352.094]",0.895043,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM019,90,YOLO11l,GM_RM019_000090_001,"[567.995,325.543,614.381,352.827]",0.806366,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,90,YOLO11l,GM_RM019_000090_002,"[458.531,325.306,470.467,333.266]",0.326023,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0057;YOLO11l:bytetrack:bt_0068,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,90,YOLO11l,GM_RM019_000090_003,"[438.377,325.509,451.84,335.569]",0.259540,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,90,YOLO26l,GM_RM019_000090_001,"[567.385,325.324,614.81,352.956]",0.899364,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM019,91,YOLO11l,GM_RM019_000091_001,"[572.765,326.65,619.565,354.382]",0.842457,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,91,YOLO11l,GM_RM019_000091_002,"[461.869,325.03,472.662,334.097]",0.408761,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0057;YOLO11l:bytetrack:bt_0068,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,91,YOLO11l,GM_RM019_000091_003,"[415.572,325.119,434.459,337.331]",0.308496,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,91,YOLO26l,GM_RM019_000091_001,"[572.807,326.546,619.728,354.532]",0.889923,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,91,YOLO26l,GM_RM019_000091_002,"[415.365,324.927,434.623,337.278]",0.399361,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,91,YOLO26l,GM_RM019_000091_003,"[440.721,326.064,453.532,336.216]",0.317151,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,92,YOLO11l,GM_RM019_000092_001,"[580.414,328.063,623.33,355.834]",0.823530,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,92,YOLO11l,GM_RM019_000092_002,"[420.502,325.968,436.333,338.206]",0.397853,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,92,YOLO11l,GM_RM019_000092_003,"[463.806,325.85,473.912,335.047]",0.282741,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0057;YOLO11l:bytetrack:bt_0068,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,92,YOLO11l,GM_RM019_000092_004,"[443.105,326.787,454.683,337.007]",0.256178,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM019,92,YOLO26l,GM_RM019_000092_001,"[580.288,328.015,623.601,355.797]",0.918059,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050;YOLO26l:bytetrack:bt_0053,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_review_context;suppression_reason=;benchmark_only=true
GM_RM019,92,YOLO26l,GM_RM019_000092_002,"[420.37,325.991,436.3,337.95]",0.271760,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_review_context;suppression_reason=;benchmark_only=true
