scene,frame_index,runtime_observation_cluster_id,runtime_local_subject_id,observation_ids,detector_sources,source_tracker_ids,cluster_bbox,consensus_bbox,source_support_count,mutual_iou_min,union_expansion_ratio,color_distance_max,temporal_support_previous,temporal_support_next,multiple_motion_subject_risk,partial_subject_risk,possible_non_vehicle_risk,baseline_b_selected_observation_id,final_selected_observation_id,cluster_quality_evidence,notes
GM_RM019,135,GM_RM019:RC00255,GM_RM019:RS0082,GM_RM019:YOLO11l:GM_RM019_000135_001;GM_RM019:YOLO26l:GM_RM019_000135_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,"[526.996,305.438,799.446,596.491]","[527.396,305.44,799.225,595.617]",2,0.989197,1.001571,0.000849,0.985316,0.983179,false,true,false,GM_RM019:YOLO26l:GM_RM019_000135_001,GM_RM019:YOLO26l:GM_RM019_000135_001,"{""vehicle_likeness"":0.949024,""track_median_vehicle_likeness"":0.948057,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,136,GM_RM019:RC00256,GM_RM019:RS0082,GM_RM019:YOLO11l:GM_RM019_000136_001;GM_RM019:YOLO26l:GM_RM019_000136_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,"[564.414,320.098,799.644,596.298]","[564.563,320.2,799.39,595.649]",2,0.991009,1.002098,0.001178,0.983179,0.979751,false,true,false,GM_RM019:YOLO26l:GM_RM019_000136_001,GM_RM019:YOLO26l:GM_RM019_000136_001,"{""vehicle_likeness"":0.949159,""track_median_vehicle_likeness"":0.948057,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,136,GM_RM019:RC00257,GM_RM019:RS0090,GM_RM019:YOLO26l:GM_RM019_000136_002,YOLO26l,,"[735.261,327.552,777.576,350.071]","[735.261,327.552,777.576,350.071]",1,1.000000,1.000000,0.000000,0.000000,0.000000,false,false,true,GM_RM019:YOLO26l:GM_RM019_000136_002,,"{""vehicle_likeness"":0.555476,""track_median_vehicle_likeness"":0.555476,""mixed_risk"":false,""partial_risk"":false,""possible_non_vehicle_risk"":true}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,137,GM_RM019:RC00258,GM_RM019:RS0082,GM_RM019:YOLO11l:GM_RM019_000137_001;GM_RM019:YOLO26l:GM_RM019_000137_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,"[602.437,342.387,799.487,596.048]","[603.081,342.405,799.383,595.667]",2,0.988939,1.001021,0.001854,0.979751,0.976490,false,true,false,GM_RM019:YOLO26l:GM_RM019_000137_001,GM_RM019:YOLO26l:GM_RM019_000137_001,"{""vehicle_likeness"":0.947969,""track_median_vehicle_likeness"":0.948057,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,137,GM_RM019:RC00259,GM_RM019:RS0091,GM_RM019:YOLO11l:GM_RM019_000137_002;GM_RM019:YOLO26l:GM_RM019_000137_002,YOLO11l;YOLO26l,YOLO26l:botsort:bs_0070;YOLO26l:bytetrack:bt_0075,"[739.629,326.55,799.024,354.05]","[740.135,326.631,798.92,353.66]",2,0.947840,1.010037,0.002344,0.000000,0.980063,false,true,false,GM_RM019:YOLO26l:GM_RM019_000137_002,GM_RM019:YOLO26l:GM_RM019_000137_002,"{""vehicle_likeness"":0.959902,""track_median_vehicle_likeness"":0.956594,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,138,GM_RM019:RC00260,GM_RM019:RS0082,GM_RM019:YOLO11l:GM_RM019_000138_001;GM_RM019:YOLO26l:GM_RM019_000138_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,"[640.994,361.36,799.548,596.281]","[641.237,361.855,799.477,595.898]",2,0.988553,1.004971,0.000922,0.976490,0.967940,false,true,false,GM_RM019:YOLO26l:GM_RM019_000138_001,GM_RM019:YOLO26l:GM_RM019_000138_001,"{""vehicle_likeness"":0.93806,""track_median_vehicle_likeness"":0.948057,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,138,GM_RM019:RC00261,GM_RM019:RS0091,GM_RM019:YOLO11l:GM_RM019_000138_002;GM_RM019:YOLO26l:GM_RM019_000138_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0079;YOLO11l:bytetrack:bt_0091;YOLO26l:botsort:bs_0070;YOLO26l:bytetrack:bt_0075,"[745.125,327.096,799.716,355.213]","[745.263,327.127,799.669,354.949]",2,0.973562,1.002328,0.000000,0.980063,0.981451,false,true,false,GM_RM019:YOLO26l:GM_RM019_000138_002,GM_RM019:YOLO26l:GM_RM019_000138_002,"{""vehicle_likeness"":0.956595,""track_median_vehicle_likeness"":0.956594,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,139,GM_RM019:RC00262,GM_RM019:RS0082,GM_RM019:YOLO11l:GM_RM019_000139_001;GM_RM019:YOLO26l:GM_RM019_000139_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,"[680.011,391.076,799.649,596.019]","[680.109,391.338,799.603,595.584]",2,0.990703,1.003186,0.000893,0.967940,0.963305,false,true,false,GM_RM019:YOLO26l:GM_RM019_000139_001,GM_RM019:YOLO26l:GM_RM019_000139_001,"{""vehicle_likeness"":0.913572,""track_median_vehicle_likeness"":0.948057,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,139,GM_RM019:RC00263,GM_RM019:RS0091,GM_RM019:YOLO11l:GM_RM019_000139_002;GM_RM019:YOLO26l:GM_RM019_000139_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0079;YOLO11l:bytetrack:bt_0091;YOLO26l:botsort:bs_0070;YOLO26l:bytetrack:bt_0075,"[750.024,325.824,799.71,353.82]","[750.286,325.966,799.656,353.709]",2,0.970093,1.011157,0.002027,0.981451,0.983993,false,true,false,GM_RM019:YOLO26l:GM_RM019_000139_002,GM_RM019:YOLO26l:GM_RM019_000139_002,"{""vehicle_likeness"":0.956594,""track_median_vehicle_likeness"":0.956594,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,140,GM_RM019:RC00264,GM_RM019:RS0082,GM_RM019:YOLO11l:GM_RM019_000140_001;GM_RM019:YOLO26l:GM_RM019_000140_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,"[719.171,409.149,799.728,593.857]","[719.293,409.294,799.718,593.677]",2,0.992823,1.000000,0.000601,0.963305,0.957015,false,true,false,GM_RM019:YOLO26l:GM_RM019_000140_002,GM_RM019:YOLO26l:GM_RM019_000140_002,"{""vehicle_likeness"":0.770691,""track_median_vehicle_likeness"":0.948057,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,140,GM_RM019:RC00265,GM_RM019:RS0091,GM_RM019:YOLO11l:GM_RM019_000140_002;GM_RM019:YOLO26l:GM_RM019_000140_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0079;YOLO11l:bytetrack:bt_0091;YOLO26l:botsort:bs_0070;YOLO26l:bytetrack:bt_0075,"[753.073,324.469,799.787,352.874]","[753.499,324.788,799.745,352.816]",2,0.953898,1.019261,0.002079,0.983993,0.983465,false,true,false,GM_RM019:YOLO26l:GM_RM019_000140_001,GM_RM019:YOLO26l:GM_RM019_000140_001,"{""vehicle_likeness"":0.965146,""track_median_vehicle_likeness"":0.956594,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,141,GM_RM019:RC00266,GM_RM019:RS0082,GM_RM019:YOLO11l:GM_RM019_000141_001;GM_RM019:YOLO26l:GM_RM019_000141_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0066;YOLO26l:botsort:bs_0065,"[757.491,424.673,799.755,569.468]","[757.547,424.756,799.73,568.137]",2,0.977593,1.005308,0.002077,0.957015,0.000000,false,true,false,GM_RM019:YOLO26l:GM_RM019_000141_002,GM_RM019:YOLO26l:GM_RM019_000141_002,"{""vehicle_likeness"":0.734561,""track_median_vehicle_likeness"":0.948057,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,141,GM_RM019:RC00267,GM_RM019:RS0091,GM_RM019:YOLO11l:GM_RM019_000141_002;GM_RM019:YOLO26l:GM_RM019_000141_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0079;YOLO11l:bytetrack:bt_0091;YOLO26l:botsort:bs_0070;YOLO26l:bytetrack:bt_0075,"[757.603,323.603,799.772,351.885]","[757.637,323.63,799.712,351.68]",2,0.978180,1.004107,0.000670,0.983465,0.972762,false,true,false,GM_RM019:YOLO26l:GM_RM019_000141_001,GM_RM019:YOLO26l:GM_RM019_000141_001,"{""vehicle_likeness"":0.948428,""track_median_vehicle_likeness"":0.956594,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,142,GM_RM019:RC00268,GM_RM019:RS0091,GM_RM019:YOLO11l:GM_RM019_000142_001;GM_RM019:YOLO26l:GM_RM019_000142_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0079;YOLO11l:bytetrack:bt_0091;YOLO26l:botsort:bs_0070;YOLO26l:bytetrack:bt_0075,"[761.464,319.992,799.971,347.681]","[761.475,320.251,799.916,347.374]",2,0.951976,1.000501,0.005097,0.972762,0.960884,false,true,false,GM_RM019:YOLO26l:GM_RM019_000142_001,GM_RM019:YOLO26l:GM_RM019_000142_001,"{""vehicle_likeness"":0.890255,""track_median_vehicle_likeness"":0.956594,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,143,GM_RM019:RC00269,GM_RM019:RS0091,GM_RM019:YOLO11l:GM_RM019_000143_001;GM_RM019:YOLO26l:GM_RM019_000143_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0079;YOLO11l:bytetrack:bt_0091;YOLO26l:botsort:bs_0070;YOLO26l:bytetrack:bt_0075,"[768.767,315.416,799.811,342.917]","[768.92,315.419,799.794,342.716]",2,0.974810,1.010662,0.000000,0.960884,0.000000,false,true,false,GM_RM019:YOLO26l:GM_RM019_000143_001,GM_RM019:YOLO26l:GM_RM019_000143_001,"{""vehicle_likeness"":0.848367,""track_median_vehicle_likeness"":0.956594,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,145,GM_RM019:RC00270,GM_RM019:RS0092,GM_RM019:YOLO11l:GM_RM019_000145_001,YOLO11l,,"[0.029,359.89,87.812,431.424]","[0.029,359.89,87.812,431.424]",1,1.000000,1.000000,0.000000,0.000000,0.000000,false,true,false,GM_RM019:YOLO11l:GM_RM019_000145_001,GM_RM019:YOLO11l:GM_RM019_000145_001,"{""vehicle_likeness"":0.546683,""track_median_vehicle_likeness"":0.546683,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,147,GM_RM019:RC00271,GM_RM019:RS0093,GM_RM019:YOLO11l:GM_RM019_000147_001;GM_RM019:YOLO26l:GM_RM019_000147_001,YOLO11l;YOLO26l,,"[0.115,382.729,30.064,502.892]","[0.137,383.524,30.056,502.729]",2,0.982637,1.002837,0.001757,0.000000,0.000000,false,true,false,GM_RM019:YOLO26l:GM_RM019_000147_001,GM_RM019:YOLO26l:GM_RM019_000147_001,"{""vehicle_likeness"":0.55411,""track_median_vehicle_likeness"":0.55411,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,148,GM_RM019:RC00272,GM_RM019:RS0094,GM_RM019:YOLO11l:GM_RM019_000148_001;GM_RM019:YOLO26l:GM_RM019_000148_001,YOLO11l;YOLO26l,,"[0.246,346.11,61.207,522.164]","[0.291,347.462,60.932,521.28]",2,0.962489,1.000000,0.002277,0.000000,0.000000,false,true,false,GM_RM019:YOLO26l:GM_RM019_000148_001,GM_RM019:YOLO26l:GM_RM019_000148_001,"{""vehicle_likeness"":0.575175,""track_median_vehicle_likeness"":0.575175,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,149,GM_RM019:RC00273,GM_RM019:RS0095,GM_RM019:YOLO11l:GM_RM019_000149_001;GM_RM019:YOLO26l:GM_RM019_000149_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0082;YOLO11l:bytetrack:bt_0095;YOLO26l:botsort:bs_0072;YOLO26l:bytetrack:bt_0078,"[0.424,326.113,94.069,540.236]","[0.43,326.512,93.739,539.68]",2,0.984299,1.003894,0.001345,0.000000,0.977871,false,true,false,GM_RM019:YOLO26l:GM_RM019_000149_001,GM_RM019:YOLO26l:GM_RM019_000149_001,"{""vehicle_likeness"":0.817776,""track_median_vehicle_likeness"":0.91607,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,150,GM_RM019:RC00274,GM_RM019:RS0095,GM_RM019:YOLO11l:GM_RM019_000150_001;GM_RM019:YOLO26l:GM_RM019_000150_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0082;YOLO11l:bytetrack:bt_0095;YOLO26l:botsort:bs_0072;YOLO26l:bytetrack:bt_0078,"[0.175,301.57,124.6,553.005]","[0.367,303.207,124.367,552.54]",2,0.976144,1.006507,0.002069,0.977871,0.978891,false,true,false,GM_RM019:YOLO26l:GM_RM019_000150_001,GM_RM019:YOLO26l:GM_RM019_000150_001,"{""vehicle_likeness"":0.801974,""track_median_vehicle_likeness"":0.91607,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,151,GM_RM019:RC00275,GM_RM019:RS0095,GM_RM019:YOLO11l:GM_RM019_000151_001;GM_RM019:YOLO26l:GM_RM019_000151_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0082;YOLO11l:bytetrack:bt_0095;YOLO26l:botsort:bs_0072;YOLO26l:bytetrack:bt_0078,"[0.35,297.893,156.444,579.764]","[0.499,298.718,156.422,577.655]",2,0.976197,1.001839,0.002425,0.978891,0.981908,false,true,false,GM_RM019:YOLO26l:GM_RM019_000151_001,GM_RM019:YOLO26l:GM_RM019_000151_001,"{""vehicle_likeness"":0.932248,""track_median_vehicle_likeness"":0.91607,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,152,GM_RM019:RC00276,GM_RM019:RS0095,GM_RM019:YOLO11l:GM_RM019_000152_001;GM_RM019:YOLO26l:GM_RM019_000152_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0082;YOLO11l:bytetrack:bt_0095;YOLO26l:botsort:bs_0072;YOLO26l:bytetrack:bt_0078,"[0.399,296.306,190.274,593.637]","[0.542,296.477,190.045,591.02]",2,0.976634,1.001459,0.002594,0.981908,0.983196,false,true,false,GM_RM019:YOLO26l:GM_RM019_000152_001,GM_RM019:YOLO26l:GM_RM019_000152_001,"{""vehicle_likeness"":0.952066,""track_median_vehicle_likeness"":0.91607,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,153,GM_RM019:RC00277,GM_RM019:RS0095,GM_RM019:YOLO11l:GM_RM019_000153_001;GM_RM019:YOLO26l:GM_RM019_000153_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0082;YOLO11l:bytetrack:bt_0095;YOLO26l:botsort:bs_0072;YOLO26l:bytetrack:bt_0078,"[0.471,295.563,223.13,594.538]","[0.685,296.447,222.882,594.006]",2,0.986489,1.006008,0.001578,0.983196,0.983797,false,true,false,GM_RM019:YOLO26l:GM_RM019_000153_001,GM_RM019:YOLO26l:GM_RM019_000153_001,"{""vehicle_likeness"":0.945727,""track_median_vehicle_likeness"":0.91607,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,154,GM_RM019:RC00278,GM_RM019:RS0095,GM_RM019:YOLO11l:GM_RM019_000154_001;GM_RM019:YOLO26l:GM_RM019_000154_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0082;YOLO11l:bytetrack:bt_0095;YOLO26l:botsort:bs_0072;YOLO26l:bytetrack:bt_0078,"[0.792,294.391,257.246,595.57]","[0.867,295.431,256.975,594.591]",2,0.983964,1.007712,0.000995,0.983797,0.984053,false,true,false,GM_RM019:YOLO11l:GM_RM019_000154_001,GM_RM019:YOLO11l:GM_RM019_000154_001,"{""vehicle_likeness"":0.941331,""track_median_vehicle_likeness"":0.91607,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,155,GM_RM019:RC00279,GM_RM019:RS0095,GM_RM019:YOLO11l:GM_RM019_000155_001;GM_RM019:YOLO26l:GM_RM019_000155_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0082;YOLO11l:bytetrack:bt_0095;YOLO26l:botsort:bs_0072;YOLO26l:bytetrack:bt_0078,"[0.649,296.052,292.583,595.383]","[1.075,298.395,291.842,594.991]",2,0.974662,1.002740,0.002102,0.984053,0.986429,false,true,false,GM_RM019:YOLO26l:GM_RM019_000155_001,GM_RM019:YOLO26l:GM_RM019_000155_001,"{""vehicle_likeness"":0.936185,""track_median_vehicle_likeness"":0.91607,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,156,GM_RM019:RC00280,GM_RM019:RS0095,GM_RM019:YOLO11l:GM_RM019_000156_001;GM_RM019:YOLO26l:GM_RM019_000156_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0082;YOLO11l:bytetrack:bt_0095;YOLO26l:botsort:bs_0072;YOLO26l:bytetrack:bt_0078,"[1.27,295.819,327.514,596.385]","[1.274,296.126,327.213,595.688]",2,0.991272,1.001801,0.000990,0.986429,0.986081,false,true,false,GM_RM019:YOLO26l:GM_RM019_000156_001,GM_RM019:YOLO26l:GM_RM019_000156_001,"{""vehicle_likeness"":0.933801,""track_median_vehicle_likeness"":0.91607,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,157,GM_RM019:RC00281,GM_RM019:RS0095,GM_RM019:YOLO11l:GM_RM019_000157_001;GM_RM019:YOLO26l:GM_RM019_000157_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0082;YOLO11l:bytetrack:bt_0095;YOLO26l:botsort:bs_0072;YOLO26l:bytetrack:bt_0078,"[1.06,297.515,368.157,596.842]","[1.117,297.836,368.136,595.759]",2,0.989821,1.000410,0.001250,0.986081,0.986380,false,true,false,GM_RM019:YOLO26l:GM_RM019_000157_001,GM_RM019:YOLO26l:GM_RM019_000157_001,"{""vehicle_likeness"":0.931017,""track_median_vehicle_likeness"":0.91607,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,158,GM_RM019:RC00282,GM_RM019:RS0095,GM_RM019:YOLO11l:GM_RM019_000158_001;GM_RM019:YOLO26l:GM_RM019_000158_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0082;YOLO11l:bytetrack:bt_0095;YOLO26l:botsort:bs_0072;YOLO26l:bytetrack:bt_0078,"[1.139,300.371,409.686,596.96]","[1.451,300.868,409.262,595.542]",2,0.983151,1.003465,0.002081,0.986380,0.986747,false,true,false,GM_RM019:YOLO26l:GM_RM019_000158_001,GM_RM019:YOLO26l:GM_RM019_000158_001,"{""vehicle_likeness"":0.922607,""track_median_vehicle_likeness"":0.91607,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,159,GM_RM019:RC00283,GM_RM019:RS0095,GM_RM019:YOLO11l:GM_RM019_000159_001;GM_RM019:YOLO26l:GM_RM019_000159_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0082;YOLO11l:bytetrack:bt_0095;YOLO26l:botsort:bs_0072;YOLO26l:bytetrack:bt_0078,"[1.34,301.202,456.322,597.168]","[1.655,301.383,450.441,595.548]",2,0.961781,1.012840,0.004652,0.986747,0.987138,false,true,false,GM_RM019:YOLO26l:GM_RM019_000159_001,GM_RM019:YOLO26l:GM_RM019_000159_001,"{""vehicle_likeness"":0.91607,""track_median_vehicle_likeness"":0.91607,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,160,GM_RM019:RC00284,GM_RM019:RS0095,GM_RM019:YOLO11l:GM_RM019_000160_001;GM_RM019:YOLO26l:GM_RM019_000160_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0082;YOLO11l:bytetrack:bt_0095;YOLO26l:botsort:bs_0072;YOLO26l:bytetrack:bt_0078,"[1.314,302.092,508.852,597.562]","[1.795,302.328,494.975,595.59]",2,0.931220,1.013925,0.004055,0.987138,0.988958,false,true,false,GM_RM019:YOLO26l:GM_RM019_000160_001,GM_RM019:YOLO26l:GM_RM019_000160_001,"{""vehicle_likeness"":0.91612,""track_median_vehicle_likeness"":0.91607,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,161,GM_RM019:RC00285,GM_RM019:RS0095,GM_RM019:YOLO11l:GM_RM019_000161_001;GM_RM019:YOLO26l:GM_RM019_000161_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0082;YOLO11l:bytetrack:bt_0095;YOLO26l:botsort:bs_0072;YOLO26l:bytetrack:bt_0078,"[2.638,300.639,558.279,597.569]","[6.081,301.087,527.072,595.254]",2,0.863568,1.029702,0.004038,0.988958,0.984580,false,true,false,GM_RM019:YOLO26l:GM_RM019_000161_001,GM_RM019:YOLO26l:GM_RM019_000161_001,"{""vehicle_likeness"":0.902526,""track_median_vehicle_likeness"":0.91607,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,162,GM_RM019:RC00286,GM_RM019:RS0095,GM_RM019:YOLO11l:GM_RM019_000162_001;GM_RM019:YOLO11l:GM_RM019_000162_002;GM_RM019:YOLO26l:GM_RM019_000162_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0082;YOLO11l:bytetrack:bt_0095;YOLO26l:botsort:bs_0072;YOLO26l:bytetrack:bt_0078,"[2.575,301.394,636.026,597.764]","[4.44,302.213,572.658,565.953]",2,0.354700,1.026213,0.026866,0.984580,0.980278,false,true,false,GM_RM019:YOLO26l:GM_RM019_000162_001,GM_RM019:YOLO26l:GM_RM019_000162_001,"{""vehicle_likeness"":0.903748,""track_median_vehicle_likeness"":0.91607,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,163,GM_RM019:RC00287,GM_RM019:RS0095,GM_RM019:YOLO11l:GM_RM019_000163_001;GM_RM019:YOLO11l:GM_RM019_000163_002;GM_RM019:YOLO26l:GM_RM019_000163_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0082;YOLO26l:botsort:bs_0072;YOLO26l:bytetrack:bt_0078,"[1.523,301.993,706.365,597.706]","[40.557,302.425,603.768,565.549]",2,0.332503,1.244576,0.038390,0.980278,0.977664,false,true,false,GM_RM019:YOLO26l:GM_RM019_000163_001,GM_RM019:YOLO26l:GM_RM019_000163_001,"{""vehicle_likeness"":0.906523,""track_median_vehicle_likeness"":0.91607,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
